subject,screen,type,order,time_1,time_2,choice_1,choice_2,p1,p2,p3,q1,q2,q3,up1,up2,up3,order1,order2,order3
808025,39,compromise,28,1829,7237,competitor,decoy,144.0623780440912,209.99999999999991,95.13210300778486,137.51408813299676,220.5,90.8079165074312,1.0476,0.9524,1.0476,target,decoy,competitor
808025,40,compromise,9,2386,8265,decoy,target,209.99999999999991,144.0623780440912,324.13500000000005,220.5,137.51408813299676,340.341750000001,0.9524,1.0476,0.9524,competitor,target,decoy
808025,41,compromise,37,3301,NA,target,NA,218.1594657485965,136.0544217687074,330.36767226726266,208.2431263963885,142.8571428571428,315.3509598914787,1.0476,0.9524,1.0476,competitor,target,decoy
808025,42,compromise,17,3031,7694,competitor,decoy,136.0544217687074,218.1594657485965,88.14669372770133,142.8571428571428,208.2431263963885,92.55402841408666,0.9524,1.0476,0.9524,competitor,decoy,target
809001,1,decoy,28,3208,6351,target,competitor,220.00000000000028,129.87012987013017,253.00000000000003,230.99999999999932,136.36363636363623,230.99999999999932,0.9524,0.9524,1.0952,target,decoy,competitor
809001,2,decoy,38,3053,NA,target,NA,129.87012987013017,220.00000000000028,129.87012987013017,136.36363636363623,230.99999999999932,118.57707509881416,0.9524,0.9524,1.0952,competitor,decoy,target
809001,3,decoy,16,4979,NA,target,NA,220.00000000000028,122.4006153836726,253.00000000000003,230.99999999999932,141.37271076814173,230.99999999999932,0.9524,0.8658,1.0952,decoy,target,competitor
809001,4,decoy,1,3890,8465,competitor,target,122.4006153836726,220.00000000000028,122.4006153836726,141.37271076814173,230.99999999999932,122.9327919722972,0.8658,0.9524,0.9957,competitor,decoy,target
809001,5,decoy,8,3937,7600,target,competitor,129.87012987013017,212.20502766762016,129.87012987013017,136.36363636363623,245.0968069561011,118.57707509881416,0.9524,0.8658,1.0952,decoy,target,competitor
809001,6,decoy,19,3387,NA,target,NA,212.20502766762016,129.87012987013017,244.03578181776336,245.0968069561011,136.36363636363623,245.0968069561011,0.8658,0.9524,0.9957,target,decoy,competitor
809001,7,decoy,25,2990,NA,target,NA,212.20502766762016,122.4006153836726,244.03578181776336,245.0968069561011,141.37271076814173,245.0968069561011,0.8658,0.8658,0.9957,competitor,decoy,target
809001,8,decoy,24,3346,12121,target,competitor,122.4006153836726,212.20502766762016,122.4006153836726,141.37271076814173,245.0968069561011,122.9327919722972,0.8658,0.8658,0.9957,competitor,target,decoy
809001,9,decoy,29,2289,10416,target,competitor,137.79547251144095,220.00000000000028,137.79547251144095,131.5320419427396,230.99999999999932,114.37568864586056,1.0476,0.9524,1.2048,decoy,target,competitor
809001,10,decoy,33,2441,NA,target,NA,220.00000000000028,137.79547251144095,253.00000000000003,230.99999999999932,131.5320419427396,230.99999999999932,0.9524,1.0476,1.0952,competitor,decoy,target
809001,11,decoy,7,5976,NA,competitor,NA,228.08130670593567,129.87012987013017,262.29350271182597,217.7139745829394,136.36363636363623,217.7139745829394,1.0476,0.9524,1.2048,competitor,decoy,target
809001,12,decoy,5,7912,NA,target,NA,129.87012987013017,228.08130670593567,129.87012987013017,136.36363636363623,217.7139745829394,118.57707509881416,0.9524,1.0476,1.0952,competitor,target,decoy
809001,13,2menu,15,2791,NA,target,NA,220.00000000000028,129.87012987013017,NA,230.99999999999932,136.36363636363623,NA,0.9524,0.9524,NA,target,competitor,NA
809001,14,2menu,20,3031,11726,target,competitor,212.20502766762016,122.4006153836726,NA,245.0968069561011,141.37271076814173,NA,0.8658,0.8658,NA,target,competitor,NA
809001,15,2menu,21,2602,4681,target,competitor,220.00000000000028,122.4006153836726,NA,230.99999999999932,141.37271076814173,NA,0.9524,0.8658,NA,competitor,target,NA
809001,16,2menu,39,3672,NA,target,NA,212.20502766762016,129.87012987013017,NA,245.0968069561011,136.36363636363623,NA,0.8658,0.9524,NA,competitor,target,NA
809001,17,2menu,35,3136,NA,target,NA,220.00000000000028,137.79547251144095,NA,230.99999999999932,131.5320419427396,NA,0.9524,1.0476,NA,competitor,target,NA
809001,18,2menu,30,2943,12229,target,competitor,228.08130670593567,129.87012987013017,NA,217.7139745829394,136.36363636363623,NA,1.0476,0.9524,NA,competitor,target,NA
809001,19,similarity,23,5997,NA,target,NA,124.2236024844716,230.00000000000009,253.1508786180531,130.43478260869554,241.5000000000007,265.80842254895464,0.9524,0.9524,0.9524,competitor,target,decoy
809001,20,similarity,42,5528,NA,competitor,NA,230.00000000000009,124.2236024844716,112.86324079694955,241.5000000000007,130.43478260869554,118.50640283679654,0.9524,0.9524,0.9524,competitor,decoy,target
809001,21,similarity,13,5466,NA,target,NA,116.85038835572236,230.00000000000009,253.1508786180531,134.96219855085957,241.5000000000007,265.80842254895464,0.8658,0.9524,0.9524,target,decoy,competitor
809001,22,similarity,27,4930,NA,target,NA,230.00000000000009,116.85038835572236,106.19374898863302,241.5000000000007,134.96219855085957,122.65378008187136,0.9524,0.8658,0.8658,competitor,decoy,target
809001,23,similarity,9,6792,NA,target,NA,222.28446425829887,124.2236024844716,112.86324079694955,256.73855621833593,130.43478260869554,118.50640283679654,0.8658,0.9524,0.9524,target,decoy,competitor
809001,24,similarity,36,5105,NA,decoy,NA,124.2236024844716,222.28446425829887,244.59091256686088,130.43478260869554,256.73855621833593,282.5025040147248,0.9524,0.8658,0.8658,competitor,target,decoy
809001,25,similarity,2,5035,8690,competitor,target,116.85038835572236,222.28446425829887,244.59091256686088,134.96219855085957,256.73855621833593,282.5025040147248,0.8658,0.8658,0.8658,competitor,decoy,target
809001,26,similarity,32,3729,NA,decoy,NA,222.28446425829887,116.85038835572236,106.19374898863302,256.73855621833593,134.96219855085957,122.65378008187136,0.8658,0.8658,0.8658,competitor,decoy,target
809001,27,similarity,11,4331,NA,target,NA,230.00000000000009,132.0620635615056,119.94833210776936,241.5000000000007,126.05924249052865,114.49613519377988,0.9524,1.0476,1.0476,target,decoy,competitor
809001,28,similarity,40,5981,NA,decoy,NA,132.0620635615056,230.00000000000009,253.1508786180531,126.05924249052865,241.5000000000007,265.80842254895464,1.0476,0.9524,0.9524,competitor,target,decoy
809001,29,similarity,17,6547,12738,competitor,target,124.2236024844716,237.98334344468265,262.0175777044897,130.43478260869554,227.16591874265225,250.10768780883117,0.9524,1.0476,1.0476,competitor,decoy,target
809001,30,similarity,18,4454,16237,target,competitor,237.98334344468265,124.2236024844716,112.86324079694955,227.16591874265225,130.43478260869554,118.50640283679654,1.0476,0.9524,0.9524,target,decoy,competitor
809001,31,compromise,34,6797,NA,target,NA,209.99999999999991,136.0544217687074,324.13500000000005,220.5,142.8571428571428,340.341750000001,0.9524,0.9524,0.9524,decoy,target,competitor
809001,32,compromise,37,4633,7457,competitor,target,136.0544217687074,209.99999999999991,88.14669372770133,142.8571428571428,220.5,92.55402841408666,0.9524,0.9524,0.9524,target,decoy,competitor
809001,33,compromise,12,4852,16659,target,competitor,209.99999999999991,128.49160158353055,324.13500000000005,220.5,148.40779982897715,340.341750000001,0.9524,0.8658,0.9524,target,decoy,competitor
809001,34,compromise,31,3789,NA,target,NA,128.49160158353055,209.99999999999991,81.67421269441888,148.40779982897715,220.5,94.33371566205408,0.8658,0.9524,0.8658,target,decoy,competitor
809001,35,compromise,4,4293,7916,decoy,competitor,136.0544217687074,202.14570955550528,88.14669372770133,142.8571428571428,233.4782945366074,92.55402841408666,0.9524,0.8658,0.9524,competitor,target,decoy
809001,36,compromise,10,4866,NA,decoy,NA,202.14570955550528,136.0544217687074,318.01991249314847,233.4782945366074,142.8571428571428,367.31299892958776,0.8658,0.9524,0.8658,competitor,decoy,target
809001,37,compromise,3,3588,NA,competitor,NA,202.14570955550528,128.49160158353055,318.01991249314847,233.4782945366074,148.40779982897715,367.31299892958776,0.8658,0.8658,0.8658,decoy,target,competitor
809001,38,compromise,26,6021,NA,target,NA,128.49160158353055,202.14570955550528,81.67421269441888,148.40779982897715,233.4782945366074,94.33371566205408,0.8658,0.8658,0.8658,target,decoy,competitor
809001,39,compromise,41,4483,NA,competitor,NA,144.0623780440912,209.99999999999991,95.13210300778486,137.51408813299676,220.5,90.8079165074312,1.0476,0.9524,1.0476,target,decoy,competitor
809001,40,compromise,14,4728,NA,decoy,NA,209.99999999999991,144.0623780440912,324.13500000000005,220.5,137.51408813299676,340.341750000001,0.9524,1.0476,0.9524,competitor,target,decoy
809001,41,compromise,22,4760,NA,decoy,NA,218.1594657485965,136.0544217687074,330.36767226726266,208.2431263963885,142.8571428571428,315.3509598914787,1.0476,0.9524,1.0476,competitor,target,decoy
809001,42,compromise,6,5610,NA,target,NA,136.0544217687074,218.1594657485965,88.14669372770133,142.8571428571428,208.2431263963885,92.55402841408666,0.9524,1.0476,0.9524,competitor,decoy,target
809002,1,decoy,8,2935,NA,target,NA,220.00000000000028,129.87012987013017,253.00000000000003,230.99999999999932,136.36363636363623,230.99999999999932,0.9524,0.9524,1.0952,target,decoy,competitor
809002,2,decoy,24,2469,NA,competitor,NA,129.87012987013017,220.00000000000028,129.87012987013017,136.36363636363623,230.99999999999932,118.57707509881416,0.9524,0.9524,1.0952,competitor,decoy,target
809002,3,decoy,20,2487,17254,target,competitor,220.00000000000028,122.4006153836726,253.00000000000003,230.99999999999932,141.37271076814173,230.99999999999932,0.9524,0.8658,1.0952,decoy,target,competitor
809002,4,decoy,34,4781,NA,target,NA,122.4006153836726,220.00000000000028,122.4006153836726,141.37271076814173,230.99999999999932,122.9327919722972,0.8658,0.9524,0.9957,competitor,decoy,target
809002,5,decoy,39,3153,NA,competitor,NA,129.87012987013017,212.20502766762016,129.87012987013017,136.36363636363623,245.0968069561011,118.57707509881416,0.9524,0.8658,1.0952,decoy,target,competitor
809002,6,decoy,23,2457,NA,target,NA,212.20502766762016,129.87012987013017,244.03578181776336,245.0968069561011,136.36363636363623,245.0968069561011,0.8658,0.9524,0.9957,target,decoy,competitor
809002,7,decoy,7,3223,NA,target,NA,212.20502766762016,122.4006153836726,244.03578181776336,245.0968069561011,141.37271076814173,245.0968069561011,0.8658,0.8658,0.9957,competitor,decoy,target
809002,8,decoy,15,6045,8164,target,competitor,122.4006153836726,212.20502766762016,122.4006153836726,141.37271076814173,245.0968069561011,122.9327919722972,0.8658,0.8658,0.9957,competitor,target,decoy
809002,9,decoy,33,2513,13441,competitor,target,137.79547251144095,220.00000000000028,137.79547251144095,131.5320419427396,230.99999999999932,114.37568864586056,1.0476,0.9524,1.2048,decoy,target,competitor
809002,10,decoy,22,2605,NA,target,NA,220.00000000000028,137.79547251144095,253.00000000000003,230.99999999999932,131.5320419427396,230.99999999999932,0.9524,1.0476,1.0952,competitor,decoy,target
809002,11,decoy,35,5910,16229,target,competitor,228.08130670593567,129.87012987013017,262.29350271182597,217.7139745829394,136.36363636363623,217.7139745829394,1.0476,0.9524,1.2048,competitor,decoy,target
809002,12,decoy,2,3530,NA,competitor,NA,129.87012987013017,228.08130670593567,129.87012987013017,136.36363636363623,217.7139745829394,118.57707509881416,0.9524,1.0476,1.0952,competitor,target,decoy
809002,13,2menu,30,2353,NA,target,NA,220.00000000000028,129.87012987013017,NA,230.99999999999932,136.36363636363623,NA,0.9524,0.9524,NA,target,competitor,NA
809002,14,2menu,17,2376,NA,target,NA,212.20502766762016,122.4006153836726,NA,245.0968069561011,141.37271076814173,NA,0.8658,0.8658,NA,target,competitor,NA
809002,15,2menu,12,2257,NA,target,NA,220.00000000000028,122.4006153836726,NA,230.99999999999932,141.37271076814173,NA,0.9524,0.8658,NA,competitor,target,NA
809002,16,2menu,10,2993,NA,target,NA,212.20502766762016,129.87012987013017,NA,245.0968069561011,136.36363636363623,NA,0.8658,0.9524,NA,competitor,target,NA
809002,17,2menu,40,2169,NA,target,NA,220.00000000000028,137.79547251144095,NA,230.99999999999932,131.5320419427396,NA,0.9524,1.0476,NA,competitor,target,NA
809002,18,2menu,18,2840,10743,competitor,target,228.08130670593567,129.87012987013017,NA,217.7139745829394,136.36363636363623,NA,1.0476,0.9524,NA,competitor,target,NA
809002,19,similarity,19,2653,NA,competitor,NA,124.2236024844716,230.00000000000009,253.1508786180531,130.43478260869554,241.5000000000007,265.80842254895464,0.9524,0.9524,0.9524,competitor,target,decoy
809002,20,similarity,13,2024,6335,target,decoy,230.00000000000009,124.2236024844716,112.86324079694955,241.5000000000007,130.43478260869554,118.50640283679654,0.9524,0.9524,0.9524,competitor,decoy,target
809002,21,similarity,36,3597,11116,competitor,target,116.85038835572236,230.00000000000009,253.1508786180531,134.96219855085957,241.5000000000007,265.80842254895464,0.8658,0.9524,0.9524,target,decoy,competitor
809002,22,similarity,11,3725,NA,decoy,NA,230.00000000000009,116.85038835572236,106.19374898863302,241.5000000000007,134.96219855085957,122.65378008187136,0.9524,0.8658,0.8658,competitor,decoy,target
809002,23,similarity,32,3910,NA,target,NA,222.28446425829887,124.2236024844716,112.86324079694955,256.73855621833593,130.43478260869554,118.50640283679654,0.8658,0.9524,0.9524,target,decoy,competitor
809002,24,similarity,26,2866,NA,competitor,NA,124.2236024844716,222.28446425829887,244.59091256686088,130.43478260869554,256.73855621833593,282.5025040147248,0.9524,0.8658,0.8658,competitor,target,decoy
809002,25,similarity,1,2893,NA,competitor,NA,116.85038835572236,222.28446425829887,244.59091256686088,134.96219855085957,256.73855621833593,282.5025040147248,0.8658,0.8658,0.8658,competitor,decoy,target
809002,26,similarity,3,4698,NA,decoy,NA,222.28446425829887,116.85038835572236,106.19374898863302,256.73855621833593,134.96219855085957,122.65378008187136,0.8658,0.8658,0.8658,competitor,decoy,target
809002,27,similarity,38,2857,NA,target,NA,230.00000000000009,132.0620635615056,119.94833210776936,241.5000000000007,126.05924249052865,114.49613519377988,0.9524,1.0476,1.0476,target,decoy,competitor
809002,28,similarity,28,2357,NA,competitor,NA,132.0620635615056,230.00000000000009,253.1508786180531,126.05924249052865,241.5000000000007,265.80842254895464,1.0476,0.9524,0.9524,competitor,target,decoy
809002,29,similarity,21,4258,10329,decoy,target,124.2236024844716,237.98334344468265,262.0175777044897,130.43478260869554,227.16591874265225,250.10768780883117,0.9524,1.0476,1.0476,competitor,decoy,target
809002,30,similarity,6,3171,8563,target,decoy,237.98334344468265,124.2236024844716,112.86324079694955,227.16591874265225,130.43478260869554,118.50640283679654,1.0476,0.9524,0.9524,target,decoy,competitor
809002,31,compromise,9,3342,NA,target,NA,209.99999999999991,136.0544217687074,324.13500000000005,220.5,142.8571428571428,340.341750000001,0.9524,0.9524,0.9524,decoy,target,competitor
809002,32,compromise,37,3299,10970,competitor,target,136.0544217687074,209.99999999999991,88.14669372770133,142.8571428571428,220.5,92.55402841408666,0.9524,0.9524,0.9524,target,decoy,competitor
809002,33,compromise,27,4102,NA,target,NA,209.99999999999991,128.49160158353055,324.13500000000005,220.5,148.40779982897715,340.341750000001,0.9524,0.8658,0.9524,target,decoy,competitor
809002,34,compromise,31,2749,NA,competitor,NA,128.49160158353055,209.99999999999991,81.67421269441888,148.40779982897715,220.5,94.33371566205408,0.8658,0.9524,0.8658,target,decoy,competitor
809002,35,compromise,16,3119,10830,competitor,decoy,136.0544217687074,202.14570955550528,88.14669372770133,142.8571428571428,233.4782945366074,92.55402841408666,0.9524,0.8658,0.9524,competitor,target,decoy
809002,36,compromise,4,3134,7037,decoy,target,202.14570955550528,136.0544217687074,318.01991249314847,233.4782945366074,142.8571428571428,367.31299892958776,0.8658,0.9524,0.8658,competitor,decoy,target
809002,37,compromise,5,1879,NA,target,NA,202.14570955550528,128.49160158353055,318.01991249314847,233.4782945366074,148.40779982897715,367.31299892958776,0.8658,0.8658,0.8658,decoy,target,competitor
809002,38,compromise,29,3407,12382,decoy,competitor,128.49160158353055,202.14570955550528,81.67421269441888,148.40779982897715,233.4782945366074,94.33371566205408,0.8658,0.8658,0.8658,target,decoy,competitor
809002,39,compromise,42,2723,NA,competitor,NA,144.0623780440912,209.99999999999991,95.13210300778486,137.51408813299676,220.5,90.8079165074312,1.0476,0.9524,1.0476,target,decoy,competitor
809002,40,compromise,25,4562,NA,target,NA,209.99999999999991,144.0623780440912,324.13500000000005,220.5,137.51408813299676,340.341750000001,0.9524,1.0476,0.9524,competitor,target,decoy
809002,41,compromise,14,3591,NA,target,NA,218.1594657485965,136.0544217687074,330.36767226726266,208.2431263963885,142.8571428571428,315.3509598914787,1.0476,0.9524,1.0476,competitor,target,decoy
809002,42,compromise,41,2860,9931,competitor,target,136.0544217687074,218.1594657485965,88.14669372770133,142.8571428571428,208.2431263963885,92.55402841408666,0.9524,1.0476,0.9524,competitor,decoy,target
809003,1,decoy,7,1985,4680,competitor,target,220.00000000000028,129.87012987013017,253.00000000000003,230.99999999999932,136.36363636363623,230.99999999999932,0.9524,0.9524,1.0952,target,decoy,competitor
809003,2,decoy,13,8396,11450,competitor,competitor,129.87012987013017,220.00000000000028,129.87012987013017,136.36363636363623,230.99999999999932,118.57707509881416,0.9524,0.9524,1.0952,competitor,decoy,target
809003,3,decoy,32,1665,14840,target,competitor,220.00000000000028,122.4006153836726,253.00000000000003,230.99999999999932,141.37271076814173,230.99999999999932,0.9524,0.8658,1.0952,decoy,target,competitor
809003,4,decoy,29,1158,6326,competitor,target,122.4006153836726,220.00000000000028,122.4006153836726,141.37271076814173,230.99999999999932,122.9327919722972,0.8658,0.9524,0.9957,competitor,decoy,target
809003,5,decoy,40,1238,4702,target,competitor,129.87012987013017,212.20502766762016,129.87012987013017,136.36363636363623,245.0968069561011,118.57707509881416,0.9524,0.8658,1.0952,decoy,target,competitor
809003,6,decoy,28,1882,NA,target,NA,212.20502766762016,129.87012987013017,244.03578181776336,245.0968069561011,136.36363636363623,245.0968069561011,0.8658,0.9524,0.9957,target,decoy,competitor
809003,7,decoy,12,NA,NA,NA,NA,212.20502766762016,122.4006153836726,244.03578181776336,245.0968069561011,141.37271076814173,245.0968069561011,0.8658,0.8658,0.9957,competitor,decoy,target
809003,8,decoy,4,2506,5746,competitor,target,122.4006153836726,212.20502766762016,122.4006153836726,141.37271076814173,245.0968069561011,122.9327919722972,0.8658,0.8658,0.9957,competitor,target,decoy
809003,9,decoy,42,2234,5978,target,competitor,137.79547251144095,220.00000000000028,137.79547251144095,131.5320419427396,230.99999999999932,114.37568864586056,1.0476,0.9524,1.2048,decoy,target,competitor
809003,10,decoy,19,1452,2940,decoy,target,220.00000000000028,137.79547251144095,253.00000000000003,230.99999999999932,131.5320419427396,230.99999999999932,0.9524,1.0476,1.0952,competitor,decoy,target
809003,11,decoy,41,2474,NA,target,NA,228.08130670593567,129.87012987013017,262.29350271182597,217.7139745829394,136.36363636363623,217.7139745829394,1.0476,0.9524,1.2048,competitor,decoy,target
809003,12,decoy,11,2008,NA,competitor,NA,129.87012987013017,228.08130670593567,129.87012987013017,136.36363636363623,217.7139745829394,118.57707509881416,0.9524,1.0476,1.0952,competitor,target,decoy
809003,13,2menu,37,3986,6856,target,target,220.00000000000028,129.87012987013017,NA,230.99999999999932,136.36363636363623,NA,0.9524,0.9524,NA,target,competitor,NA
809003,14,2menu,20,1585,3864,competitor,target,212.20502766762016,122.4006153836726,NA,245.0968069561011,141.37271076814173,NA,0.8658,0.8658,NA,target,competitor,NA
809003,15,2menu,33,1384,NA,target,NA,220.00000000000028,122.4006153836726,NA,230.99999999999932,141.37271076814173,NA,0.9524,0.8658,NA,competitor,target,NA
809003,16,2menu,26,1411,NA,target,NA,212.20502766762016,129.87012987013017,NA,245.0968069561011,136.36363636363623,NA,0.8658,0.9524,NA,competitor,target,NA
809003,17,2menu,16,1402,NA,target,NA,220.00000000000028,137.79547251144095,NA,230.99999999999932,131.5320419427396,NA,0.9524,1.0476,NA,competitor,target,NA
809003,18,2menu,2,2890,7497,competitor,target,228.08130670593567,129.87012987013017,NA,217.7139745829394,136.36363636363623,NA,1.0476,0.9524,NA,competitor,target,NA
809003,19,similarity,25,1783,5182,target,competitor,124.2236024844716,230.00000000000009,253.1508786180531,130.43478260869554,241.5000000000007,265.80842254895464,0.9524,0.9524,0.9524,competitor,target,decoy
809003,20,similarity,18,1601,7624,target,decoy,230.00000000000009,124.2236024844716,112.86324079694955,241.5000000000007,130.43478260869554,118.50640283679654,0.9524,0.9524,0.9524,competitor,decoy,target
809003,21,similarity,3,2300,5283,target,competitor,116.85038835572236,230.00000000000009,253.1508786180531,134.96219855085957,241.5000000000007,265.80842254895464,0.8658,0.9524,0.9524,target,decoy,competitor
809003,22,similarity,8,1804,2812,competitor,decoy,230.00000000000009,116.85038835572236,106.19374898863302,241.5000000000007,134.96219855085957,122.65378008187136,0.9524,0.8658,0.8658,competitor,decoy,target
809003,23,similarity,23,2827,8066,decoy,target,222.28446425829887,124.2236024844716,112.86324079694955,256.73855621833593,130.43478260869554,118.50640283679654,0.8658,0.9524,0.9524,target,decoy,competitor
809003,24,similarity,35,3759,8590,competitor,decoy,124.2236024844716,222.28446425829887,244.59091256686088,130.43478260869554,256.73855621833593,282.5025040147248,0.9524,0.8658,0.8658,competitor,target,decoy
809003,25,similarity,9,1481,4664,decoy,target,116.85038835572236,222.28446425829887,244.59091256686088,134.96219855085957,256.73855621833593,282.5025040147248,0.8658,0.8658,0.8658,competitor,decoy,target
809003,26,similarity,34,1817,NA,decoy,NA,222.28446425829887,116.85038835572236,106.19374898863302,256.73855621833593,134.96219855085957,122.65378008187136,0.8658,0.8658,0.8658,competitor,decoy,target
809003,27,similarity,21,1172,5979,decoy,target,230.00000000000009,132.0620635615056,119.94833210776936,241.5000000000007,126.05924249052865,114.49613519377988,0.9524,1.0476,1.0476,target,decoy,competitor
809003,28,similarity,17,4159,NA,competitor,NA,132.0620635615056,230.00000000000009,253.1508786180531,126.05924249052865,241.5000000000007,265.80842254895464,1.0476,0.9524,0.9524,competitor,target,decoy
809003,29,similarity,1,2269,3267,decoy,target,124.2236024844716,237.98334344468265,262.0175777044897,130.43478260869554,227.16591874265225,250.10768780883117,0.9524,1.0476,1.0476,competitor,decoy,target
809003,30,similarity,15,3388,NA,decoy,NA,237.98334344468265,124.2236024844716,112.86324079694955,227.16591874265225,130.43478260869554,118.50640283679654,1.0476,0.9524,0.9524,target,decoy,competitor
809003,31,compromise,31,2382,6821,target,competitor,209.99999999999991,136.0544217687074,324.13500000000005,220.5,142.8571428571428,340.341750000001,0.9524,0.9524,0.9524,decoy,target,competitor
809003,32,compromise,24,1627,3459,competitor,decoy,136.0544217687074,209.99999999999991,88.14669372770133,142.8571428571428,220.5,92.55402841408666,0.9524,0.9524,0.9524,target,decoy,competitor
809003,33,compromise,10,2672,NA,target,NA,209.99999999999991,128.49160158353055,324.13500000000005,220.5,148.40779982897715,340.341750000001,0.9524,0.8658,0.9524,target,decoy,competitor
809003,34,compromise,5,1895,NA,decoy,NA,128.49160158353055,209.99999999999991,81.67421269441888,148.40779982897715,220.5,94.33371566205408,0.8658,0.9524,0.8658,target,decoy,competitor
809003,35,compromise,14,2308,6604,decoy,competitor,136.0544217687074,202.14570955550528,88.14669372770133,142.8571428571428,233.4782945366074,92.55402841408666,0.9524,0.8658,0.9524,competitor,target,decoy
809003,36,compromise,22,1699,9778,competitor,target,202.14570955550528,136.0544217687074,318.01991249314847,233.4782945366074,142.8571428571428,367.31299892958776,0.8658,0.9524,0.8658,competitor,decoy,target
809003,37,compromise,36,1985,9841,target,decoy,202.14570955550528,128.49160158353055,318.01991249314847,233.4782945366074,148.40779982897715,367.31299892958776,0.8658,0.8658,0.8658,decoy,target,competitor
809003,38,compromise,27,1792,10799,decoy,competitor,128.49160158353055,202.14570955550528,81.67421269441888,148.40779982897715,233.4782945366074,94.33371566205408,0.8658,0.8658,0.8658,target,decoy,competitor
809003,39,compromise,39,1099,8219,decoy,competitor,144.0623780440912,209.99999999999991,95.13210300778486,137.51408813299676,220.5,90.8079165074312,1.0476,0.9524,1.0476,target,decoy,competitor
809003,40,compromise,30,3121,8336,decoy,target,209.99999999999991,144.0623780440912,324.13500000000005,220.5,137.51408813299676,340.341750000001,0.9524,1.0476,0.9524,competitor,target,decoy
809003,41,compromise,6,1891,11858,decoy,target,218.1594657485965,136.0544217687074,330.36767226726266,208.2431263963885,142.8571428571428,315.3509598914787,1.0476,0.9524,1.0476,competitor,target,decoy
809003,42,compromise,38,1655,NA,decoy,NA,136.0544217687074,218.1594657485965,88.14669372770133,142.8571428571428,208.2431263963885,92.55402841408666,0.9524,1.0476,0.9524,competitor,decoy,target
809004,1,decoy,8,11102,NA,target,NA,220.00000000000028,129.87012987013017,253.00000000000003,230.99999999999932,136.36363636363623,230.99999999999932,0.9524,0.9524,1.0952,target,decoy,competitor
809004,2,decoy,27,8183,NA,competitor,NA,129.87012987013017,220.00000000000028,129.87012987013017,136.36363636363623,230.99999999999932,118.57707509881416,0.9524,0.9524,1.0952,competitor,decoy,target
809004,3,decoy,6,14606,NA,target,NA,220.00000000000028,122.4006153836726,253.00000000000003,230.99999999999932,141.37271076814173,230.99999999999932,0.9524,0.8658,1.0952,decoy,target,competitor
809004,4,decoy,30,5936,8431,competitor,target,122.4006153836726,220.00000000000028,122.4006153836726,141.37271076814173,230.99999999999932,122.9327919722972,0.8658,0.9524,0.9957,competitor,decoy,target
809004,5,decoy,23,4904,NA,competitor,NA,129.87012987013017,212.20502766762016,129.87012987013017,136.36363636363623,245.0968069561011,118.57707509881416,0.9524,0.8658,1.0952,decoy,target,competitor
809004,6,decoy,3,4696,NA,target,NA,212.20502766762016,129.87012987013017,244.03578181776336,245.0968069561011,136.36363636363623,245.0968069561011,0.8658,0.9524,0.9957,target,decoy,competitor
809004,7,decoy,5,6117,NA,target,NA,212.20502766762016,122.4006153836726,244.03578181776336,245.0968069561011,141.37271076814173,245.0968069561011,0.8658,0.8658,0.9957,competitor,decoy,target
809004,8,decoy,22,11294,NA,competitor,NA,122.4006153836726,212.20502766762016,122.4006153836726,141.37271076814173,245.0968069561011,122.9327919722972,0.8658,0.8658,0.9957,competitor,target,decoy
809004,9,decoy,39,6320,NA,competitor,NA,137.79547251144095,220.00000000000028,137.79547251144095,131.5320419427396,230.99999999999932,114.37568864586056,1.0476,0.9524,1.2048,decoy,target,competitor
809004,10,decoy,13,6091,NA,target,NA,220.00000000000028,137.79547251144095,253.00000000000003,230.99999999999932,131.5320419427396,230.99999999999932,0.9524,1.0476,1.0952,competitor,decoy,target
809004,11,decoy,31,7456,NA,target,NA,228.08130670593567,129.87012987013017,262.29350271182597,217.7139745829394,136.36363636363623,217.7139745829394,1.0476,0.9524,1.2048,competitor,decoy,target
809004,12,decoy,25,8536,NA,competitor,NA,129.87012987013017,228.08130670593567,129.87012987013017,136.36363636363623,217.7139745829394,118.57707509881416,0.9524,1.0476,1.0952,competitor,target,decoy
809004,13,2menu,12,9875,NA,target,NA,220.00000000000028,129.87012987013017,NA,230.99999999999932,136.36363636363623,NA,0.9524,0.9524,NA,target,competitor,NA
809004,14,2menu,40,4669,NA,target,NA,212.20502766762016,122.4006153836726,NA,245.0968069561011,141.37271076814173,NA,0.8658,0.8658,NA,target,competitor,NA
809004,15,2menu,9,6033,14048,target,competitor,220.00000000000028,122.4006153836726,NA,230.99999999999932,141.37271076814173,NA,0.9524,0.8658,NA,competitor,target,NA
809004,16,2menu,10,4171,NA,target,NA,212.20502766762016,129.87012987013017,NA,245.0968069561011,136.36363636363623,NA,0.8658,0.9524,NA,competitor,target,NA
809004,17,2menu,32,9474,13449,competitor,target,220.00000000000028,137.79547251144095,NA,230.99999999999932,131.5320419427396,NA,0.9524,1.0476,NA,competitor,target,NA
809004,18,2menu,16,10012,NA,target,NA,228.08130670593567,129.87012987013017,NA,217.7139745829394,136.36363636363623,NA,1.0476,0.9524,NA,competitor,target,NA
809004,19,similarity,21,10626,17505,decoy,competitor,124.2236024844716,230.00000000000009,253.1508786180531,130.43478260869554,241.5000000000007,265.80842254895464,0.9524,0.9524,0.9524,competitor,target,decoy
