id,treatment,screen,screentype,order,time_1,time_2,time_3,time_4,time_5,choice_1,choice_2,choice_3,choice_4,choice_5,cost_target,cost_competitor,cost_decoy,price_target,price_competitor,price_decoy,size_target,size_competitor,size_decoy,up_target,up_competitor,up_decoy
632429,chiffres,9,3 options CS,14,3587,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
632429,chiffres,10,3 options noCS,19,3895,7468,NA,NA,NA,competitor,decoy,NA,NA,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
632429,chiffres,11,3 options CS,13,1744,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
632429,chiffres,12,2 options,26,1598,3594,5761,NA,NA,competitor,target,competitor,NA,NA,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
632429,chiffres,13,3 options CS,32,2080,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
632429,chiffres,14,2 options,20,1758,3333,NA,NA,NA,target,competitor,NA,NA,NA,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
632429,chiffres,15,3 options CS,25,2828,13219,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
632429,chiffres,16,2 options,17,2766,7260,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
632429,chiffres,17,3 options CS,11,5069,NA,NA,NA,NA,target,NA,NA,NA,NA,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
632429,chiffres,18,2 options,10,3587,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
632429,chiffres,19,3 options CS,37,5968,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
632429,chiffres,20,2 options,40,3021,4106,NA,NA,NA,competitor,target,NA,NA,NA,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
632429,chiffres,21,3 options CS,15,3146,6335,NA,NA,NA,target,competitor,NA,NA,NA,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
632429,chiffres,22,3 options noCS,27,2391,3381,NA,NA,NA,decoy,competitor,NA,NA,NA,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
632429,chiffres,23,3 options CS,8,4250,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
632429,chiffres,24,3 options noCS,39,4654,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
632429,chiffres,25,3 options CS,22,2177,NA,NA,NA,NA,target,NA,NA,NA,NA,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
632429,chiffres,26,3 options noCS,12,2032,NA,NA,NA,NA,target,NA,NA,NA,NA,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
632429,chiffres,27,3 options CS,6,3114,NA,NA,NA,NA,competitor,NA,NA,NA,NA,4.05,4.26,4.86,176,128,211,130,90,130,1.353846153846154,1.4222222222222223,1.623076923076923
632429,chiffres,28,3 options noCS,4,3457,NA,NA,NA,NA,competitor,NA,NA,NA,NA,4.05,4.26,4.86,176,128,340,130,90,210,1.353846153846154,1.4222222222222223,1.619047619047619
632429,chiffres,29,3 options CS,36,3544,8805,11685,NA,NA,decoy,competitor,target,NA,NA,2.1,2.43,2.52,175,72,210,250,90,250,0.7,0.8,0.84
632429,chiffres,30,3 options noCS,31,3205,NA,NA,NA,NA,target,NA,NA,NA,NA,2.1,2.43,2.52,175,72,143,250,90,170,0.7,0.8,0.8411764705882353
632429,chiffres,31,3 options CS,1,3479,13516,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.18,4.5,113,138,135,90,130,90,1.2555555555555555,1.0615384615384615,1.5
632429,chiffres,32,2 options,28,6037,11034,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.18,NA,113,138,NA,90,130,NA,1.2555555555555555,1.0615384615384615,NA
632429,chiffres,33,3 options CS,29,2554,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3,2.85,3.6,130,86,156,130,90,130,1,0.9555555555555556,1.2
632429,chiffres,34,2 options,18,1975,14966,NA,NA,NA,competitor,target,NA,NA,NA,3,2.85,NA,130,86,NA,130,90,NA,1,0.9555555555555556,NA
632429,chiffres,35,3 options CS,33,2092,3010,NA,NA,NA,decoy,competitor,NA,NA,NA,3.3,3.3,3.96,275,99,330,250,90,250,1.1,1.1,1.32
632429,chiffres,36,2 options,35,2449,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,NA,275,99,NA,250,90,NA,1.1,1.1,NA
632429,chiffres,37,3 options CS,2,3030,8225,17201,NA,NA,target,competitor,target,NA,NA,2.1,2.22,2.52,63,125,76,90,170,90,0.7,0.7352941176470589,0.8444444444444444
632429,chiffres,38,2 options,23,2241,10080,NA,NA,NA,competitor,target,NA,NA,NA,2.1,2.22,NA,63,125,NA,90,170,NA,0.7,0.7352941176470589,NA
632429,chiffres,39,3 options CS,3,5732,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.3,3.81,3.96,143,316,172,130,250,130,1.1,1.264,1.323076923076923
632429,chiffres,40,2 options,16,3199,15612,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.81,NA,143,316,NA,130,250,NA,1.1,1.264,NA
633172,chiffres,1,3 options CS,39,608,1998,2892,3519,NA,decoy,competitor,target,competitor,NA,3.6,3.06,4.32,108,255,130,90,250,90,1.2,1.02,1.4444444444444444
633172,chiffres,2,3 options noCS,22,2574,3053,3564,4574,NA,target,decoy,target,competitor,NA,3.6,3.06,4.32,108,255,302,90,250,210,1.2,1.02,1.438095238095238
633172,chiffres,3,3 options CS,6,1753,14464,15150,NA,NA,competitor,decoy,competitor,NA,NA,1.95,1.86,2.34,163,130,195,250,210,250,0.652,0.6190476190476191,0.78
633172,chiffres,4,3 options noCS,20,3256,4868,NA,NA,NA,decoy,target,NA,NA,NA,1.95,1.86,2.34,163,130,101,250,210,130,0.652,0.6190476190476191,0.7769230769230769
633172,chiffres,5,3 options CS,8,2324,4354,NA,NA,NA,competitor,target,NA,NA,NA,2.55,2.55,3.06,179,111,214,210,130,210,0.8523809523809524,0.8538461538461538,1.019047619047619
633172,chiffres,6,3 options noCS,30,230,612,4141,NA,NA,competitor,competitor,target,NA,NA,2.55,2.55,3.06,179,111,173,210,130,170,0.8523809523809524,0.8538461538461538,1.0176470588235293
633172,chiffres,7,3 options CS,29,2695,3045,3836,NA,NA,competitor,decoy,target,NA,NA,3.15,3.3,3.78,95,232,113,90,210,90,1.0555555555555556,1.1047619047619048,1.2555555555555555
633172,chiffres,8,3 options noCS,36,3459,NA,NA,NA,NA,target,NA,NA,NA,NA,3.15,3.3,3.78,95,232,315,90,210,250,1.0555555555555556,1.1047619047619048,1.26
633172,chiffres,9,3 options CS,35,2702,3030,NA,NA,NA,competitor,target,NA,NA,NA,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
633172,chiffres,10,3 options noCS,34,3888,5310,8009,NA,NA,decoy,competitor,target,NA,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
633172,chiffres,11,3 options CS,38,250,2146,17331,NA,NA,decoy,competitor,target,NA,NA,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
633172,chiffres,12,2 options,13,2052,4673,NA,NA,NA,target,competitor,NA,NA,NA,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
633172,chiffres,13,3 options CS,5,1995,3210,NA,NA,NA,decoy,target,NA,NA,NA,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
633172,chiffres,14,2 options,17,2734,3276,3738,4635,7731,competitor,target,competitor,target,competitor,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
633172,chiffres,15,3 options CS,19,637,11515,14244,NA,NA,competitor,target,competitor,NA,NA,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
633172,chiffres,16,2 options,1,3107,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
633172,chiffres,17,3 options CS,7,1932,3139,3665,9193,NA,target,decoy,target,competitor,NA,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
633172,chiffres,18,2 options,24,1645,2283,11171,NA,NA,target,competitor,target,NA,NA,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
633172,chiffres,19,3 options CS,23,537,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
633172,chiffres,20,2 options,11,1302,2028,NA,NA,NA,competitor,target,NA,NA,NA,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
633172,chiffres,21,3 options CS,2,2591,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
633172,chiffres,22,3 options noCS,27,1609,2640,NA,NA,NA,target,competitor,NA,NA,NA,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
633172,chiffres,23,3 options CS,16,466,2802,5050,NA,NA,decoy,target,competitor,NA,NA,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
633172,chiffres,24,3 options noCS,4,1561,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
633172,chiffres,25,3 options CS,37,1352,2790,NA,NA,NA,decoy,target,NA,NA,NA,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
633172,chiffres,26,3 options noCS,18,2640,4285,6515,NA,NA,decoy,competitor,target,NA,NA,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
633172,chiffres,27,3 options CS,31,2626,10623,NA,NA,NA,competitor,target,NA,NA,NA,4.05,4.26,4.86,176,128,211,130,90,130,1.353846153846154,1.4222222222222223,1.623076923076923
633172,chiffres,28,3 options noCS,32,309,4458,6313,NA,NA,target,competitor,target,NA,NA,4.05,4.26,4.86,176,128,340,130,90,210,1.353846153846154,1.4222222222222223,1.619047619047619
633172,chiffres,29,3 options CS,25,533,2787,NA,NA,NA,decoy,target,NA,NA,NA,2.1,2.43,2.52,175,72,210,250,90,250,0.7,0.8,0.84
633172,chiffres,30,3 options noCS,9,1347,3122,4081,NA,NA,competitor,decoy,target,NA,NA,2.1,2.43,2.52,175,72,143,250,90,170,0.7,0.8,0.8411764705882353
633172,chiffres,31,3 options CS,21,2756,5612,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.18,4.5,113,138,135,90,130,90,1.2555555555555555,1.0615384615384615,1.5
633172,chiffres,32,2 options,14,1603,3129,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.18,NA,113,138,NA,90,130,NA,1.2555555555555555,1.0615384615384615,NA
633172,chiffres,33,3 options CS,26,2059,3023,NA,NA,NA,target,competitor,NA,NA,NA,3,2.85,3.6,130,86,156,130,90,130,1,0.9555555555555556,1.2
633172,chiffres,34,2 options,3,1542,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3,2.85,NA,130,86,NA,130,90,NA,1,0.9555555555555556,NA
633172,chiffres,35,3 options CS,12,4466,6991,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.3,3.96,275,99,330,250,90,250,1.1,1.1,1.32
633172,chiffres,36,2 options,40,331,2122,3394,NA,NA,competitor,target,competitor,NA,NA,3.3,3.3,NA,275,99,NA,250,90,NA,1.1,1.1,NA
633172,chiffres,37,3 options CS,28,453,1635,2884,NA,NA,decoy,target,competitor,NA,NA,2.1,2.22,2.52,63,125,76,90,170,90,0.7,0.7352941176470589,0.8444444444444444
633172,chiffres,38,2 options,10,1340,2016,NA,NA,NA,target,competitor,NA,NA,NA,2.1,2.22,NA,63,125,NA,90,170,NA,0.7,0.7352941176470589,NA
633172,chiffres,39,3 options CS,15,476,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.81,3.96,143,316,172,130,250,130,1.1,1.264,1.323076923076923
633172,chiffres,40,2 options,33,649,1389,1885,2558,NA,competitor,target,competitor,target,NA,3.3,3.81,NA,143,316,NA,130,250,NA,1.1,1.264,NA
633570,chiffres,1,3 options CS,29,2150,5099,18108,NA,NA,decoy,target,competitor,NA,NA,3.6,3.06,4.32,108,255,130,90,250,90,1.2,1.02,1.4444444444444444
633570,chiffres,2,3 options noCS,4,4352,11996,NA,NA,NA,decoy,competitor,NA,NA,NA,3.6,3.06,4.32,108,255,302,90,250,210,1.2,1.02,1.438095238095238
633570,chiffres,3,3 options CS,23,2911,NA,NA,NA,NA,competitor,NA,NA,NA,NA,1.95,1.86,2.34,163,130,195,250,210,250,0.652,0.6190476190476191,0.78
633570,chiffres,4,3 options noCS,8,3720,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,1.86,2.34,163,130,101,250,210,130,0.652,0.6190476190476191,0.7769230769230769
633570,chiffres,5,3 options CS,38,1782,NA,NA,NA,NA,target,NA,NA,NA,NA,2.55,2.55,3.06,179,111,214,210,130,210,0.8523809523809524,0.8538461538461538,1.019047619047619
633570,chiffres,6,3 options noCS,11,2879,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.55,2.55,3.06,179,111,173,210,130,170,0.8523809523809524,0.8538461538461538,1.0176470588235293
633570,chiffres,7,3 options CS,35,1665,NA,NA,NA,NA,target,NA,NA,NA,NA,3.15,3.3,3.78,95,232,113,90,210,90,1.0555555555555556,1.1047619047619048,1.2555555555555555
633570,chiffres,8,3 options noCS,5,4377,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3.3,3.78,95,232,315,90,210,250,1.0555555555555556,1.1047619047619048,1.26
633570,chiffres,9,3 options CS,15,4163,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
633570,chiffres,10,3 options noCS,39,1306,8515,NA,NA,NA,competitor,target,NA,NA,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
633570,chiffres,11,3 options CS,17,1852,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
633570,chiffres,12,2 options,24,2766,6397,NA,NA,NA,target,competitor,NA,NA,NA,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
633570,chiffres,13,3 options CS,32,2462,4538,NA,NA,NA,decoy,target,NA,NA,NA,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
633570,chiffres,14,2 options,26,1908,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
633570,chiffres,15,3 options CS,30,2481,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
633570,chiffres,16,2 options,18,2077,15258,NA,NA,NA,target,competitor,NA,NA,NA,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
633570,chiffres,17,3 options CS,7,4138,NA,NA,NA,NA,target,NA,NA,NA,NA,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
633570,chiffres,18,2 options,40,2102,13393,NA,NA,NA,target,competitor,NA,NA,NA,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
633570,chiffres,19,3 options CS,19,3302,NA,NA,NA,NA,competitor,NA,NA,NA,NA,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
633570,chiffres,20,2 options,13,2505,NA,NA,NA,NA,competitor,NA,NA,NA,NA,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
633570,chiffres,21,3 options CS,27,1629,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
633570,chiffres,22,3 options noCS,12,3969,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
633570,chiffres,23,3 options CS,10,3507,17249,NA,NA,NA,competitor,target,NA,NA,NA,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
633570,chiffres,24,3 options noCS,16,8599,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
633570,chiffres,25,3 options CS,25,2624,NA,NA,NA,NA,target,NA,NA,NA,NA,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
633570,chiffres,26,3 options noCS,33,2183,3483,9428,NA,NA,decoy,competitor,target,NA,NA,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
633570,chiffres,27,3 options CS,20,4307,6622,8047,16655,18846,decoy,target,target,competitor,target,4.05,4.26,4.86,176,128,211,130,90,130,1.353846153846154,1.4222222222222223,1.623076923076923
633570,chiffres,28,3 options noCS,6,4396,12361,19056,NA,NA,target,decoy,target,NA,NA,4.05,4.26,4.86,176,128,340,130,90,210,1.353846153846154,1.4222222222222223,1.619047619047619
633570,chiffres,29,3 options CS,22,1822,8620,NA,NA,NA,competitor,target,NA,NA,NA,2.1,2.43,2.52,175,72,210,250,90,250,0.7,0.8,0.84
633570,chiffres,30,3 options noCS,37,1325,5795,NA,NA,NA,competitor,target,NA,NA,NA,2.1,2.43,2.52,175,72,143,250,90,170,0.7,0.8,0.8411764705882353
633570,chiffres,31,3 options CS,2,6191,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.75,3.18,4.5,113,138,135,90,130,90,1.2555555555555555,1.0615384615384615,1.5
633570,chiffres,32,2 options,14,3530,17838,NA,NA,NA,competitor,target,NA,NA,NA,3.75,3.18,NA,113,138,NA,90,130,NA,1.2555555555555555,1.0615384615384615,NA
633570,chiffres,33,3 options CS,28,2298,19638,NA,NA,NA,target,competitor,NA,NA,NA,3,2.85,3.6,130,86,156,130,90,130,1,0.9555555555555556,1.2
633570,chiffres,34,2 options,34,1601,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3,2.85,NA,130,86,NA,130,90,NA,1,0.9555555555555556,NA
633570,chiffres,35,3 options CS,36,2301,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.3,3.3,3.96,275,99,330,250,90,250,1.1,1.1,1.32
633570,chiffres,36,2 options,31,2067,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.3,3.3,NA,275,99,NA,250,90,NA,1.1,1.1,NA
633570,chiffres,37,3 options CS,3,2947,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.1,2.22,2.52,63,125,76,90,170,90,0.7,0.7352941176470589,0.8444444444444444
633570,chiffres,38,2 options,21,3620,19064,NA,NA,NA,target,competitor,NA,NA,NA,2.1,2.22,NA,63,125,NA,90,170,NA,0.7,0.7352941176470589,NA
633570,chiffres,39,3 options CS,1,3540,13208,NA,NA,NA,target,competitor,NA,NA,NA,3.3,3.81,3.96,143,316,172,130,250,130,1.1,1.264,1.323076923076923
633570,chiffres,40,2 options,9,7322,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.81,NA,143,316,NA,130,250,NA,1.1,1.264,NA
633779,chiffres,1,3 options CS,26,4831,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.6,3.06,4.32,108,255,130,90,250,90,1.2,1.02,1.4444444444444444
633779,chiffres,2,3 options noCS,9,8640,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.6,3.06,4.32,108,255,302,90,250,210,1.2,1.02,1.438095238095238
633779,chiffres,3,3 options CS,17,4030,16051,NA,NA,NA,competitor,target,NA,NA,NA,1.95,1.86,2.34,163,130,195,250,210,250,0.652,0.6190476190476191,0.78
633779,chiffres,4,3 options noCS,27,4147,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,1.86,2.34,163,130,101,250,210,130,0.652,0.6190476190476191,0.7769230769230769
633779,chiffres,5,3 options CS,31,4834,5932,NA,NA,NA,decoy,target,NA,NA,NA,2.55,2.55,3.06,179,111,214,210,130,210,0.8523809523809524,0.8538461538461538,1.019047619047619
633779,chiffres,6,3 options noCS,7,3525,9922,NA,NA,NA,competitor,target,NA,NA,NA,2.55,2.55,3.06,179,111,173,210,130,170,0.8523809523809524,0.8538461538461538,1.0176470588235293
633779,chiffres,7,3 options CS,33,2589,3546,6306,NA,NA,decoy,target,competitor,NA,NA,3.15,3.3,3.78,95,232,113,90,210,90,1.0555555555555556,1.1047619047619048,1.2555555555555555
633779,chiffres,8,3 options noCS,12,8311,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3.3,3.78,95,232,315,90,210,250,1.0555555555555556,1.1047619047619048,1.26
633779,chiffres,9,3 options CS,6,5772,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,4.5,4.68,273,254,328,210,170,210,1.3,1.4941176470588236,1.561904761904762
633779,chiffres,10,3 options noCS,4,8310,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,4.5,4.68,273,254,390,210,170,250,1.3,1.4941176470588236,1.56
633779,chiffres,11,3 options CS,14,5578,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,2.7,128,159,153,170,250,170,0.7529411764705882,0.636,0.9
633779,chiffres,12,2 options,25,2850,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.25,1.92,NA,128,159,NA,170,250,NA,0.7529411764705882,0.636,NA
633779,chiffres,13,3 options CS,24,8164,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.9,3.72,4.68,117,309,140,90,250,90,1.3,1.236,1.5555555555555556
633779,chiffres,14,2 options,38,3236,NA,NA,NA,NA,target,NA,NA,NA,NA,3.9,3.72,NA,117,309,NA,90,250,NA,1.3,1.236,NA
633779,chiffres,15,3 options CS,28,4065,5447,NA,NA,NA,decoy,target,NA,NA,NA,3.3,3.3,3.96,187,99,224,170,90,170,1.1,1.1,1.3176470588235294
633779,chiffres,16,2 options,15,5189,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.3,3.3,NA,187,99,NA,170,90,NA,1.1,1.1,NA
633779,chiffres,17,3 options CS,3,5339,NA,NA,NA,NA,target,NA,NA,NA,NA,3.75,3.93,4.5,163,276,195,130,210,130,1.2538461538461538,1.3142857142857143,1.5
633779,chiffres,18,2 options,5,2594,NA,NA,NA,NA,target,NA,NA,NA,NA,3.75,3.93,NA,163,276,NA,130,210,NA,1.2538461538461538,1.3142857142857143,NA
633779,chiffres,19,3 options CS,20,5754,NA,NA,NA,NA,target,NA,NA,NA,NA,1.95,2.25,2.34,110,97,133,170,130,170,0.6470588235294118,0.7461538461538462,0.7823529411764706
633779,chiffres,20,2 options,8,3934,12371,NA,NA,NA,competitor,target,NA,NA,NA,1.95,2.25,NA,110,97,NA,170,130,NA,0.6470588235294118,0.7461538461538462,NA
633779,chiffres,21,3 options CS,11,6386,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.4,2.04,2.88,72,88,86,90,130,90,0.8,0.676923076923077,0.9555555555555556
633779,chiffres,22,3 options noCS,19,3443,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.4,2.04,2.88,72,88,240,90,130,250,0.8,0.676923076923077,0.96
633779,chiffres,23,3 options CS,23,5035,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,113,90,210,90,1.0555555555555556,0.9952380952380953,1.2555555555555555
633779,chiffres,24,3 options noCS,16,7269,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.15,3,3.78,95,209,315,90,210,250,1.0555555555555556,0.9952380952380953,1.26
633779,chiffres,25,3 options CS,29,3391,NA,NA,NA,NA,target,NA,NA,NA,NA,2.25,2.25,2.7,188,158,225,250,210,250,0.752,0.7523809523809524,0.9
633779,chiffres,26,3 options noCS,22,6869,9131,NA,NA,NA,competitor,target,NA,NA,NA,2.25,2.25,2.7,188,158,117,250,210,130,0.752,0.7523809523809524,0.9
633779,chiffres,27,3 options CS,37,4068,NA,NA,NA,NA,target,NA,NA,NA,NA,4.05,4.26,4.86,176,128,211,130,90,130,1.353846153846154,1.4222222222222223,1.623076923076923
633779,chiffres,28,3 options noCS,21,8468,NA,NA,NA,NA,decoy,NA,NA,NA,NA,4.05,4.26,4.86,176,128,340,130,90,210,1.353846153846154,1.4222222222222223,1.619047619047619
633779,chiffres,29,3 options CS,18,4425,NA,NA,NA,NA,target,NA,NA,NA,NA,2.1,2.43,2.52,175,72,210,250,90,250,0.7,0.8,0.84
633779,chiffres,30,3 options noCS,10,6729,NA,NA,NA,NA,decoy,NA,NA,NA,NA,2.1,2.43,2.52,175,72,143,250,90,170,0.7,0.8,0.8411764705882353
633779,chiffres,31,3 options CS,36,3853,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.75,3.18,4.5,113,138,135,90,130,90,1.2555555555555555,1.0615384615384615,1.5
633779,chiffres,32,2 options,39,2915,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.75,3.18,NA,113,138,NA,90,130,NA,1.2555555555555555,1.0615384615384615,NA
633779,chiffres,33,3 options CS,1,4062,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3,2.85,3.6,130,86,156,130,90,130,1,0.9555555555555556,1.2
633779,chiffres,34,2 options,30,2971,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3,2.85,NA,130,86,NA,130,90,NA,1,0.9555555555555556,NA
633779,chiffres,35,3 options CS,40,5216,6940,NA,NA,NA,competitor,target,NA,NA,NA,3.3,3.3,3.96,275,99,330,250,90,250,1.1,1.1,1.32
633779,chiffres,36,2 options,2,3902,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.3,3.3,NA,275,99,NA,250,90,NA,1.1,1.1,NA
633779,chiffres,37,3 options CS,13,8267,NA,NA,NA,NA,competitor,NA,NA,NA,NA,2.1,2.22,2.52,63,125,76,90,170,90,0.7,0.7352941176470589,0.8444444444444444
633779,chiffres,38,2 options,35,3075,NA,NA,NA,NA,target,NA,NA,NA,NA,2.1,2.22,NA,63,125,NA,90,170,NA,0.7,0.7352941176470589,NA
633779,chiffres,39,3 options CS,34,3714,NA,NA,NA,NA,target,NA,NA,NA,NA,3.3,3.81,3.96,143,316,172,130,250,130,1.1,1.264,1.323076923076923
633779,chiffres,40,2 options,32,2339,4168,7456,NA,NA,target,competitor,target,NA,NA,3.3,3.81,NA,143,316,NA,130,250,NA,1.1,1.264,NA
634055,chiffres,1,3 options CS,6,16537,NA,NA,NA,NA,competitor,NA,NA,NA,NA,3.6,3.06,4.32,108,255,130,90,250,90,1.2,1.02,1.4444444444444444
