# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_single_v8_Frechet_generalized_model
# start_datetime = 2022-06-18 12:48:09 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.0050000000000000001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpsTGGY7/standata-61f85a1a2f1c.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpsTGGY7/init-1-61f842df684d.json
# random
#   seed = 603951583
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/fit_barre_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/mlba_single_v8_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/mlba_single_v8_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_single_v8_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,alpha,k,tau,delta
# Stepsize adaptation complete.
# eta = 1
0,-283.393,-2.02937,1.89947,0.998838,0.533741,3.60072,0.663824,1.48718,1,0,0
0,-285.475,-1.91134,1.87533,0.932788,0.469958,3.50219,0.620391,1.51928,1,0,0
0,-296.488,-6.56191,1.83519,1.06932,0.444526,3.58576,0.716035,1.45675,1,0,0
0,-283.305,-3.21419,1.91532,0.920817,0.574901,3.685,0.70176,1.51801,1,0,0
0,-291.429,-2.47047,1.85103,0.933338,0.390214,3.72637,0.638384,1.50732,1,0,0
0,-286.512,-2.54004,1.84997,0.913273,0.443593,3.48945,0.619466,1.51818,1,0,0
0,-291.091,-2.58008,1.8837,1.0202,0.44183,3.69938,0.70484,1.50397,1,0,0
0,-287.682,-3.5729,1.8947,1.02148,0.480246,3.7189,0.721119,1.48292,1,0,0
0,-284.757,-0.227502,1.86642,0.958745,0.419744,3.55593,0.672531,1.50628,1,0,0
0,-290.584,-3.7262,1.8239,0.965688,0.334963,3.55011,0.662667,1.47211,1,0,0
0,-286.328,-3.64155,1.8514,1.03613,0.475458,3.41923,0.707624,1.52023,1,0,0
0,-288.672,-4.63578,1.88762,1.00101,0.391218,3.39281,0.72599,1.55551,1,0,0
0,-285.555,-5.70222,1.83269,1.01435,0.521034,3.52054,0.754763,1.44853,1,0,0
0,-291.559,-2.18041,1.84573,0.99589,0.404733,3.54018,0.656026,1.53602,1,0,0
0,-285.837,-1.63786,1.86259,0.901872,0.472789,3.61988,0.652235,1.52299,1,0,0
0,-294.661,-4.48898,1.86249,1.0289,0.470275,3.64255,0.722958,1.55662,1,0,0
0,-283.063,-3.1948,1.85372,0.976133,0.576872,3.65067,0.738306,1.47729,1,0,0
0,-286.118,-7.31653,1.93255,0.949311,0.388754,3.33374,0.624822,1.44202,1,0,0
0,-292.116,-4.42118,1.88662,0.918065,0.404017,3.77859,0.684279,1.56362,1,0,0
0,-290.743,-3.74283,1.83158,0.976602,0.470204,3.57174,0.599355,1.49748,1,0,0
0,-286.275,-3.93686,1.83698,1.03546,0.532549,3.48823,0.715099,1.51058,1,0,0
0,-283.154,-3.3381,1.85049,1.00327,0.55955,3.43451,0.71074,1.47001,1,0,0
0,-295.563,-4.22912,1.80317,1.0019,0.479789,3.54792,0.681519,1.54894,1,0,0
0,-286.3,-2.00441,1.83253,0.920281,0.53456,3.65094,0.68555,1.5208,1,0,0
0,-286.994,-3.33764,1.83735,0.881468,0.367202,3.54941,0.67506,1.50925,1,0,0
0,-283.314,-1.31801,1.85179,0.952088,0.546978,3.59224,0.717134,1.50015,1,0,0
0,-283.65,-0.671402,1.86012,0.978775,0.471745,3.56532,0.707028,1.48749,1,0,0
0,-288.692,-5.63401,1.87986,0.888579,0.632874,3.69014,0.626308,1.51147,1,0,0
0,-284.392,-2.73976,1.90546,0.925194,0.592088,3.62623,0.653284,1.49818,1,0,0
0,-284.486,-1.82445,1.8849,0.891,0.437998,3.54767,0.713046,1.50987,1,0,0
0,-288.571,-4.37523,1.8719,0.896624,0.356478,3.67185,0.735228,1.53532,1,0,0
0,-298.218,-4.71591,1.85311,1.0204,0.322649,3.53623,0.686712,1.5274,1,0,0
0,-285.854,-2.50796,1.82673,0.891303,0.415872,3.59738,0.673752,1.48887,1,0,0
0,-290.032,-5.00611,1.80959,1.04344,0.499816,3.46265,0.671026,1.5023,1,0,0
0,-283.877,-2.42368,1.895,0.893913,0.408477,3.62494,0.717735,1.48818,1,0,0
0,-294.547,-8.67,1.79247,0.945831,0.372825,3.63883,0.798528,1.46867,1,0,0
0,-286.149,-4.75188,1.85373,0.884557,0.363077,3.60201,0.619309,1.47983,1,0,0
0,-295.934,-11.0315,1.88548,0.838026,0.451214,3.63863,0.638268,1.59953,1,0,0
0,-286.98,-3.65597,1.87886,0.929794,0.361765,3.40606,0.74193,1.52723,1,0,0
0,-286.678,-1.43828,1.89853,0.975686,0.405945,3.6829,0.686849,1.49709,1,0,0
0,-284.37,-0.780624,1.8644,0.914794,0.487637,3.60766,0.677679,1.51621,1,0,0
0,-284.13,-3.51198,1.82974,0.962836,0.511389,3.43468,0.699662,1.44448,1,0,0
0,-283.361,-0.699613,1.85152,0.973314,0.484873,3.47222,0.690311,1.49439,1,0,0
0,-288.591,-1.76225,1.87841,1.00218,0.43858,3.59674,0.644472,1.52005,1,0,0
0,-286.003,-0.931429,1.86336,0.94278,0.458207,3.52425,0.655352,1.53475,1,0,0
0,-284.29,-1.77695,1.87872,0.886187,0.432728,3.51926,0.691914,1.49111,1,0,0
0,-295.197,-4.39213,1.81871,1.02837,0.476367,3.5834,0.719187,1.53626,1,0,0
0,-283.622,-1.12416,1.8807,0.925772,0.542223,3.4935,0.6722,1.49177,1,0,0
0,-290.816,-2.05523,1.83037,0.98937,0.418244,3.63536,0.674157,1.47379,1,0,0
0,-285.505,-4.42136,1.87402,1.02514,0.548977,3.49099,0.623852,1.47578,1,0,0
0,-285.448,-2.75336,1.86482,0.937188,0.463299,3.61048,0.611237,1.46944,1,0,0
0,-287.858,-1.77281,1.89448,0.967004,0.364638,3.63082,0.67124,1.5138,1,0,0
0,-283.711,-3.87512,1.87317,0.984178,0.506214,3.38025,0.631528,1.45556,1,0,0
0,-288.721,-3.23746,1.89938,0.959,0.404305,3.5899,0.722229,1.56177,1,0,0
0,-283.428,-1.4522,1.89425,0.928615,0.388345,3.48611,0.682156,1.47834,1,0,0
0,-284.196,-1.02634,1.87034,0.91976,0.503062,3.44467,0.668617,1.50261,1,0,0
0,-283.934,-3.76486,1.94693,0.924071,0.476396,3.62052,0.728259,1.49611,1,0,0
0,-304.829,-4.89552,1.84782,1.04496,0.40653,3.66676,0.730502,1.52553,1,0,0
0,-285.813,-0.48751,1.86086,0.95528,0.444081,3.56061,0.688713,1.52906,1,0,0
0,-284.575,-0.849117,1.84173,0.933959,0.480706,3.57172,0.655088,1.4911,1,0,0
0,-285.211,-3.18418,1.86984,0.91543,0.548268,3.69188,0.632857,1.47196,1,0,0
0,-283.342,-4.85792,1.88108,1.02287,0.536179,3.38736,0.690345,1.44991,1,0,0
0,-285.086,-2.29296,1.90305,0.994876,0.499827,3.64384,0.643504,1.48699,1,0,0
0,-284.398,-1.5485,1.89223,0.987997,0.514783,3.52708,0.66343,1.52733,1,0,0
0,-283.529,-2.92936,1.8996,0.964438,0.561009,3.59319,0.741408,1.52611,1,0,0
0,-284.91,-3.43637,1.9477,0.929757,0.41431,3.49542,0.696974,1.522,1,0,0
0,-288.073,-2.33753,1.8456,0.978193,0.356874,3.4674,0.660762,1.51289,1,0,0
0,-284.98,-4.23828,1.90335,0.943108,0.43146,3.27882,0.654289,1.46852,1,0,0
0,-288.14,-4.8816,1.8747,0.860007,0.542551,3.45901,0.640653,1.48849,1,0,0
0,-285.975,-2.66143,1.80818,0.973772,0.492666,3.44021,0.668085,1.4923,1,0,0
0,-285.281,-2.57854,1.8885,0.902778,0.587981,3.49382,0.689542,1.49105,1,0,0
0,-317.071,-4.79006,1.81714,0.96965,0.373352,3.78494,0.658544,1.53618,1,0,0
0,-286.625,-3.60821,1.84734,0.908921,0.346998,3.6424,0.710952,1.46827,1,0,0
0,-295.081,-3.98617,1.80233,0.942018,0.462637,3.59183,0.643637,1.54943,1,0,0
0,-283.426,-0.944007,1.89147,0.957941,0.447675,3.42251,0.690348,1.51252,1,0,0
0,-290.806,-3.41982,1.84282,1.01837,0.490151,3.51629,0.682759,1.55274,1,0,0
0,-298.912,-19.1746,1.87765,0.920239,0.338708,3.91017,0.894022,1.46192,1,0,0
0,-288.711,-1.29576,1.85427,0.990987,0.479541,3.67641,0.666215,1.50044,1,0,0
0,-283.977,-1.77043,1.87996,0.926593,0.382676,3.57224,0.648194,1.47409,1,0,0
0,-284.977,-4.03242,1.90445,0.884209,0.361764,3.47763,0.653305,1.48369,1,0,0
0,-286.441,-3.58625,1.9114,0.926209,0.386436,3.45293,0.648611,1.54957,1,0,0
0,-283.056,-1.07349,1.85087,0.932604,0.519981,3.57899,0.683969,1.47397,1,0,0
0,-284.74,-2.66403,1.87994,0.929679,0.570088,3.49399,0.64203,1.46693,1,0,0
0,-286.281,-1.39361,1.87238,0.99348,0.469976,3.64588,0.716127,1.5128,1,0,0
0,-284.581,-4.06531,1.9004,0.89872,0.405409,3.70439,0.652078,1.45322,1,0,0
0,-286.501,-3.28708,1.89684,1.00146,0.547473,3.74485,0.691581,1.51986,1,0,0
0,-285.634,-2.65043,1.92814,0.978123,0.423166,3.61775,0.645245,1.5152,1,0,0
0,-287.567,-3.74244,1.90608,0.940685,0.374426,3.49124,0.728995,1.55292,1,0,0
0,-285.971,-2.33847,1.90207,0.955067,0.353471,3.54683,0.653115,1.51743,1,0,0
0,-286.164,-1.76032,1.87754,0.992184,0.450188,3.58619,0.630549,1.4906,1,0,0
0,-285.754,-3.08031,1.86653,0.953488,0.371473,3.57257,0.627052,1.45977,1,0,0
0,-285.029,-1.45734,1.87929,0.962224,0.36704,3.47481,0.700076,1.50616,1,0,0
0,-287.692,-3.84852,1.87833,0.889926,0.501154,3.71633,0.672041,1.5528,1,0,0
0,-285.545,-0.859461,1.84395,0.930256,0.414473,3.50158,0.687758,1.51555,1,0,0
0,-283.508,-3.96269,1.85236,0.976556,0.569457,3.66607,0.712107,1.44462,1,0,0
0,-286.509,-8.42746,1.98404,0.991782,0.591074,3.61952,0.65453,1.47541,1,0,0
0,-285.931,-0.831655,1.88902,0.968359,0.402181,3.6083,0.685542,1.51535,1,0,0
0,-284.299,-1.24512,1.86247,0.969088,0.385158,3.45843,0.691508,1.48607,1,0,0
0,-283.302,-2.06275,1.91991,0.988998,0.450709,3.48946,0.710408,1.50385,1,0,0
0,-288.869,-6.14528,1.8332,1.04756,0.377844,3.37564,0.691223,1.46947,1,0,0
0,-283.766,-1.76179,1.92235,0.937445,0.481394,3.4504,0.687516,1.50839,1,0,0
0,-284.154,-2.47397,1.86982,0.934476,0.448707,3.47422,0.719921,1.44697,1,0,0
0,-287.184,-7.82663,1.82757,0.913915,0.351456,3.30594,0.598766,1.50353,1,0,0
0,-283.631,-2.11967,1.90108,0.966974,0.427099,3.54769,0.632607,1.4704,1,0,0
0,-290.486,-5.04306,1.83983,0.924958,0.522209,3.42648,0.60025,1.53795,1,0,0
0,-284.384,-1.78624,1.85685,0.886504,0.470974,3.58041,0.70207,1.49942,1,0,0
0,-284.682,-2.05854,1.91797,0.936483,0.411509,3.48319,0.697267,1.53101,1,0,0
0,-284.3,-3.44648,1.86361,0.997232,0.551824,3.49814,0.637067,1.4588,1,0,0
0,-282.796,-0.370443,1.87531,0.932026,0.450438,3.52958,0.688079,1.48229,1,0,0
0,-284.423,-2.06652,1.87605,0.938974,0.406376,3.61786,0.741522,1.4738,1,0,0
0,-284.105,-4.51802,1.93789,1.01382,0.541048,3.66162,0.696662,1.51212,1,0,0
0,-284.665,-2.22659,1.92333,0.932752,0.474347,3.51922,0.661319,1.53511,1,0,0
0,-284.051,-1.21906,1.8829,0.952895,0.521446,3.7072,0.678694,1.5054,1,0,0
0,-286.601,-1.91507,1.87504,0.938137,0.48755,3.50313,0.636929,1.54208,1,0,0
0,-285.73,-2.66318,1.92583,0.950425,0.372572,3.65196,0.693847,1.50901,1,0,0
0,-282.943,-2.23649,1.9165,0.926959,0.463866,3.70599,0.710674,1.49154,1,0,0
0,-291.237,-1.741,1.85219,0.963027,0.365726,3.61876,0.66353,1.52208,1,0,0
0,-287.573,-5.60532,1.84037,0.938191,0.38255,3.58392,0.599489,1.44683,1,0,0
0,-285.547,-1.12956,1.85594,0.954199,0.417671,3.48002,0.71974,1.5205,1,0,0
0,-285.425,-3.99049,1.88163,0.872397,0.398251,3.58986,0.741442,1.49778,1,0,0
0,-287.788,-7.59687,1.84929,0.966715,0.46076,3.57914,0.622143,1.40103,1,0,0
0,-283.509,-0.616715,1.87231,0.966365,0.443411,3.43782,0.683765,1.50867,1,0,0
0,-285.616,-3.16221,1.88752,0.939693,0.581862,3.38999,0.723982,1.48407,1,0,0
0,-285.598,-3.24246,1.89779,0.922171,0.449416,3.35076,0.686279,1.45675,1,0,0
0,-284.53,-2.49563,1.8457,0.888919,0.423984,3.51671,0.678925,1.46712,1,0,0
0,-286.111,-3.8714,1.88262,0.952733,0.435783,3.77125,0.749073,1.4632,1,0,0
0,-289.271,-2.28354,1.8348,0.91722,0.403915,3.5446,0.669535,1.54364,1,0,0
0,-288.553,-5.36566,1.8899,1.00903,0.371273,3.49318,0.597426,1.51046,1,0,0
0,-303.495,-5.2185,1.85986,0.96327,0.396106,3.75306,0.623482,1.56467,1,0,0
0,-285.798,-3.13924,1.92237,0.974782,0.443619,3.51299,0.637754,1.54174,1,0,0
0,-287.065,-1.14237,1.84446,0.935117,0.386832,3.55144,0.683666,1.51985,1,0,0
0,-285.309,-1.99615,1.84989,0.895263,0.488328,3.46178,0.710709,1.49611,1,0,0
0,-290.211,-1.91893,1.88201,0.997137,0.414488,3.67031,0.707939,1.52272,1,0,0
0,-282.682,-0.839746,1.90066,0.93792,0.512114,3.56341,0.672623,1.49346,1,0,0
0,-287.165,-1.33382,1.83359,0.95649,0.436067,3.53157,0.715368,1.52412,1,0,0
0,-287.743,-4.0211,1.85209,1.02854,0.444132,3.56782,0.707248,1.4476,1,0,0
0,-299.176,-4.84493,1.83742,0.954921,0.310215,3.65649,0.708328,1.53452,1,0,0
0,-285.396,-2.01498,1.90369,0.9347,0.394039,3.49089,0.70287,1.53654,1,0,0
0,-285.075,-3.91956,1.92301,0.88396,0.398868,3.56934,0.643503,1.50973,1,0,0
0,-283.052,-0.825858,1.89963,0.939007,0.415146,3.56339,0.670935,1.48549,1,0,0
0,-289.381,-3.95256,1.84942,0.924172,0.614875,3.47619,0.635196,1.53344,1,0,0
0,-286.428,-0.845246,1.84588,0.932496,0.418725,3.64088,0.667611,1.50101,1,0,0
0,-282.605,-1.69239,1.88791,0.991996,0.552896,3.50545,0.675059,1.49155,1,0,0
0,-286.92,-1.83684,1.85214,0.9983,0.474919,3.5053,0.640491,1.51717,1,0,0
0,-286.866,-1.58113,1.84975,0.981292,0.469202,3.63911,0.730205,1.51047,1,0,0
0,-286.138,-2.95575,1.89322,0.91967,0.5204,3.35576,0.707163,1.47524,1,0,0
0,-283.98,-1.47639,1.86684,0.909932,0.466391,3.44348,0.673577,1.47403,1,0,0
0,-285.963,-0.767699,1.83788,0.935896,0.458852,3.61293,0.692988,1.51345,1,0,0
0,-284.356,-3.78496,1.82664,0.937921,0.509791,3.564,0.693739,1.43435,1,0,0
0,-284.952,-2.20484,1.86289,0.904076,0.57212,3.50582,0.707078,1.49934,1,0,0
0,-287.268,-2.1944,1.90224,0.988668,0.435438,3.73138,0.68773,1.48396,1,0,0
0,-284.572,-1.63095,1.86891,0.90421,0.385471,3.60605,0.701677,1.49527,1,0,0
0,-289.942,-4.64075,1.82551,0.886215,0.554234,3.48735,0.706588,1.54521,1,0,0
0,-288.127,-1.88811,1.87762,0.9874,0.409821,3.51835,0.674995,1.54638,1,0,0
0,-284.76,-2.81761,1.89538,0.938796,0.394226,3.48226,0.748858,1.4752,1,0,0
0,-287.651,-2.03402,1.84135,0.959836,0.461494,3.73808,0.709033,1.47737,1,0,0
0,-289.546,-6.72239,1.88397,1.04317,0.468905,3.41904,0.743492,1.5623,1,0,0
0,-286.692,-7.59115,1.94992,0.982831,0.68315,3.46206,0.705214,1.52977,1,0,0
0,-291.196,-1.83729,1.84471,0.960685,0.398171,3.71938,0.67461,1.4808,1,0,0
0,-286.771,-2.38935,1.86701,0.907656,0.50183,3.4237,0.709943,1.53664,1,0,0
0,-290.144,-4.46247,1.85219,0.92077,0.558781,3.74015,0.684807,1.56379,1,0,0
0,-288.899,-2.34843,1.85898,0.97506,0.340191,3.5694,0.700608,1.4877,1,0,0
0,-284.867,-2.45452,1.89795,0.924418,0.385541,3.38902,0.710755,1.50125,1,0,0
0,-285.03,-2.46567,1.85076,1.01117,0.512645,3.58381,0.675869,1.46517,1,0,0
0,-293.604,-3.08784,1.80584,0.933716,0.38885,3.62115,0.669909,1.52631,1,0,0
0,-282.622,-1.31856,1.89526,0.960559,0.516431,3.66758,0.684302,1.48033,1,0,0
0,-286.098,-2.50487,1.86954,0.926134,0.385476,3.54213,0.61866,1.5141,1,0,0
0,-288.671,-2.43104,1.83231,0.925445,0.527431,3.59898,0.673414,1.54535,1,0,0
0,-283.028,-0.697092,1.88385,0.966682,0.470571,3.60153,0.670778,1.47549,1,0,0
0,-284.803,-2.36554,1.85698,0.935222,0.374131,3.55892,0.701047,1.45438,1,0,0
0,-285.567,-4.6481,1.89858,0.894658,0.585712,3.59453,0.702936,1.44849,1,0,0
0,-286.406,-2.54111,1.86969,0.917463,0.557253,3.4403,0.638654,1.51603,1,0,0
0,-283.989,-1.33133,1.83896,0.908996,0.464304,3.55806,0.684597,1.47937,1,0,0
0,-284.587,-1.90129,1.86772,0.913962,0.514952,3.41916,0.67392,1.47311,1,0,0
0,-290.352,-1.85646,1.87718,0.963588,0.42099,3.72237,0.695652,1.53686,1,0,0
0,-286.924,-4.56299,1.93539,1.03508,0.433075,3.58605,0.703461,1.51293,1,0,0
0,-283.625,-1.01197,1.85236,0.944627,0.486856,3.41214,0.678298,1.49079,1,0,0
0,-287.468,-2.58785,1.83279,0.924874,0.525878,3.72667,0.651795,1.496,1,0,0
0,-295.469,-6.7286,1.76563,0.996116,0.479557,3.49021,0.641716,1.50062,1,0,0
0,-285.568,-1.94195,1.86388,0.923373,0.373649,3.64835,0.663789,1.47439,1,0,0
0,-285.412,-1.62908,1.88808,0.921273,0.405044,3.5532,0.646496,1.52825,1,0,0
0,-309.178,-5.05568,1.84776,0.981908,0.319044,3.71527,0.652093,1.53435,1,0,0
0,-289.25,-1.45605,1.82582,0.96926,0.403919,3.60077,0.684139,1.49201,1,0,0
0,-288.794,-1.46097,1.87988,0.980617,0.413299,3.62655,0.647017,1.5229,1,0,0
0,-284.188,-0.668934,1.87521,0.962605,0.404712,3.5267,0.709173,1.4969,1,0,0
0,-283.817,-1.34903,1.85386,0.93334,0.436512,3.48526,0.722481,1.47532,1,0,0
0,-284.556,-2.90355,1.86475,0.974713,0.369916,3.3936,0.635966,1.49757,1,0,0
0,-286.247,-0.834383,1.87687,0.946762,0.455042,3.66994,0.670587,1.52621,1,0,0
0,-284.388,-1.4419,1.86455,0.9798,0.388278,3.44205,0.693313,1.48899,1,0,0
0,-285.614,-1.40522,1.88606,0.962679,0.375867,3.62066,0.682139,1.47892,1,0,0
0,-287.541,-1.48008,1.83742,0.960421,0.473272,3.66557,0.717274,1.51621,1,0,0
0,-287.981,-3.86185,1.8809,0.9799,0.385724,3.62054,0.772737,1.48467,1,0,0
0,-283.087,-1.50549,1.86533,0.970352,0.499046,3.38839,0.665518,1.48718,1,0,0
0,-283.473,-0.538167,1.84503,0.938751,0.485144,3.52784,0.685304,1.48747,1,0,0
0,-283.762,-0.475967,1.86463,0.971871,0.477657,3.52087,0.704166,1.5107,1,0,0
0,-285.096,-2.31123,1.87694,0.89954,0.576244,3.53432,0.663065,1.49605,1,0,0
0,-290.649,-2.7566,1.84866,0.994796,0.540364,3.75243,0.676025,1.50775,1,0,0
0,-289.159,-5.21672,1.80299,0.995163,0.48687,3.58107,0.761567,1.47797,1,0,0
0,-290.39,-6.97794,1.85637,0.831434,0.513619,3.52196,0.642747,1.52494,1,0,0
0,-287.375,-0.86336,1.85916,0.965001,0.40239,3.5982,0.652995,1.50695,1,0,0
0,-283.87,-4.41011,1.91988,0.881048,0.500134,3.693,0.726477,1.49477,1,0,0
0,-291.518,-5.46505,1.84415,0.976672,0.461567,3.38954,0.73792,1.5765,1,0,0
0,-283.8,-1.9468,1.88067,0.930746,0.592336,3.58654,0.662749,1.48649,1,0,0
0,-285.492,-1.33008,1.87578,0.928294,0.461088,3.46873,0.657587,1.53657,1,0,0
0,-284.568,-3.28205,1.93139,0.979686,0.408748,3.41572,0.687082,1.52727,1,0,0
0,-284.487,-1.15525,1.88549,0.957615,0.500759,3.57185,0.636487,1.50817,1,0,0
0,-290.039,-3.94507,1.82984,0.999066,0.394692,3.41474,0.731669,1.53035,1,0,0
0,-282.431,-2.83378,1.91091,0.936738,0.552186,3.68988,0.698834,1.47,1,0,0
0,-300.5,-4.05692,1.81427,0.95231,0.350153,3.69469,0.703579,1.5262,1,0,0
0,-285.997,-4.45652,1.84113,0.949798,0.62069,3.38019,0.677565,1.45976,1,0,0
0,-284.879,-0.961709,1.86797,0.918208,0.393228,3.55543,0.694002,1.51226,1,0,0
0,-285.447,-2.36466,1.89421,0.913911,0.552487,3.59213,0.671235,1.53858,1,0,0
0,-291.734,-7.92425,1.81705,0.911994,0.66091,3.69891,0.614751,1.46639,1,0,0
0,-285.825,-2.07316,1.8801,0.897518,0.421139,3.654,0.689271,1.53247,1,0,0
0,-283.368,-0.669106,1.85522,0.929106,0.453333,3.60174,0.689249,1.47711,1,0,0
0,-285.867,-1.64703,1.8812,0.938096,0.435614,3.69786,0.722243,1.52457,1,0,0
0,-285.423,-1.36854,1.87239,0.935629,0.415969,3.68303,0.723304,1.50443,1,0,0
0,-287.55,-3.09869,1.85831,0.944924,0.350271,3.62475,0.735651,1.47397,1,0,0
0,-288.848,-4.82268,1.82219,0.867536,0.404157,3.55724,0.722504,1.52397,1,0,0
0,-284.006,-0.883793,1.88884,0.943633,0.458954,3.62956,0.713354,1.5199,1,0,0
0,-287.623,-6.24021,1.8673,0.991267,0.701033,3.65317,0.697516,1.55105,1,0,0
0,-284.481,-2.61308,1.91722,0.914044,0.535976,3.51743,0.665774,1.47355,1,0,0
0,-283.5,-3.78227,1.93858,0.989777,0.507181,3.50581,0.708069,1.46833,1,0,0
0,-288.018,-3.12139,1.84816,0.919749,0.51033,3.46705,0.729457,1.55079,1,0,0
0,-284.042,-2.23209,1.84977,0.986274,0.569725,3.43015,0.678268,1.50338,1,0,0
0,-288.035,-1.42559,1.87493,1.00822,0.411151,3.57793,0.676983,1.50841,1,0,0
0,-287.847,-2.59502,1.87779,0.966818,0.547751,3.76441,0.656174,1.51618,1,0,0
0,-282.604,-0.862228,1.87994,0.942593,0.525985,3.54368,0.712115,1.49219,1,0,0
0,-286.01,-2.95101,1.89879,0.919039,0.512214,3.75557,0.659019,1.5308,1,0,0
0,-283.337,-2.1482,1.8939,0.964773,0.452513,3.52001,0.711209,1.45024,1,0,0
0,-285.616,-3.67086,1.92281,0.881108,0.450526,3.48873,0.659475,1.47938,1,0,0
0,-285.532,-1.15329,1.87008,0.940718,0.413996,3.53665,0.638337,1.51923,1,0,0
0,-288.488,-6.18941,1.85012,0.96457,0.728923,3.54733,0.70183,1.54669,1,0,0
0,-301.235,-4.98897,1.83894,0.96618,0.421631,3.704,0.597976,1.53829,1,0,0
0,-288.507,-6.09997,1.81077,0.90104,0.657517,3.65112,0.654922,1.4855,1,0,0
0,-288.314,-6.93519,1.89871,1.01281,0.573353,3.34878,0.663384,1.57057,1,0,0
0,-283.561,-1.61351,1.92525,0.938253,0.45869,3.52007,0.686965,1.51786,1,0,0
0,-284.43,-1.84476,1.90525,0.931189,0.470541,3.44142,0.724764,1.51279,1,0,0
0,-286.818,-4.95212,1.85911,0.984118,0.699455,3.44856,0.677016,1.51989,1,0,0
0,-286.53,-5.02233,1.87384,1.00734,0.363092,3.41808,0.60898,1.50009,1,0,0
0,-288.073,-2.28827,1.82384,0.956515,0.386374,3.49703,0.642891,1.50444,1,0,0
0,-287.696,-8.02281,1.80319,0.974677,0.727283,3.45057,0.713023,1.4757,1,0,0
0,-285.476,-3.20532,1.89667,0.934419,0.61856,3.48007,0.709417,1.52692,1,0,0
0,-295.365,-4.41133,1.81351,0.928216,0.421151,3.59079,0.630669,1.5558,1,0,0
0,-286.415,-2.91689,1.82844,0.912011,0.4805,3.35065,0.668901,1.50033,1,0,0
0,-283.375,-3.2168,1.93267,0.973518,0.515393,3.70319,0.707199,1.5099,1,0,0
0,-289.157,-4.45038,1.93124,0.978895,0.399568,3.75042,0.638463,1.48336,1,0,0
0,-288.626,-3.25784,1.86943,0.913308,0.484596,3.51826,0.62399,1.55124,1,0,0
0,-284.578,-2.13257,1.84591,0.925195,0.564277,3.56923,0.651759,1.47702,1,0,0
0,-285.846,-1.98651,1.8755,1.01857,0.481247,3.6181,0.681113,1.48081,1,0,0
0,-285.552,-2.00237,1.86423,0.916328,0.369051,3.63994,0.661042,1.48206,1,0,0
0,-286.752,-4.87547,1.94943,0.918813,0.408707,3.41125,0.704568,1.46884,1,0,0
0,-286.774,-5.28662,1.95185,0.939447,0.498387,3.52686,0.693425,1.56415,1,0,0
0,-284.017,-0.790573,1.84242,0.960115,0.440078,3.45694,0.68701,1.49191,1,0,0
0,-286.475,-3.59785,1.90111,0.922312,0.412934,3.83582,0.705669,1.4936,1,0,0
0,-288.015,-4.74786,1.82765,0.863904,0.477613,3.41593,0.655043,1.49088,1,0,0
0,-285.791,-2.71807,1.88394,0.909495,0.534334,3.45299,0.628374,1.50172,1,0,0
0,-285.298,-3.98428,1.84611,1.02826,0.489218,3.50212,0.666565,1.45067,1,0,0
0,-283.169,-1.32835,1.88697,0.967512,0.483438,3.3858,0.67741,1.50441,1,0,0
0,-289.451,-3.23348,1.90655,0.993702,0.461195,3.66181,0.681517,1.55669,1,0,0
0,-284.467,-6.98048,1.89308,1.02935,0.437861,3.31168,0.603122,1.5017,1,0,0
0,-285.069,-1.98399,1.86274,1.01363,0.418494,3.44327,0.689916,1.49639,1,0,0
0,-292.833,-4.02329,1.87527,0.945568,0.430289,3.70301,0.706159,1.57774,1,0,0
0,-284.273,-5.15757,1.91223,0.988754,0.54547,3.67541,0.687922,1.43287,1,0,0
0,-287.881,-4.22025,1.85856,0.992009,0.459933,3.69538,0.695696,1.43049,1,0,0
0,-285.049,-4.14846,1.92724,0.966682,0.507663,3.53653,0.750006,1.54085,1,0,0
0,-283.746,-1.99612,1.91491,0.932944,0.435449,3.4076,0.661316,1.49577,1,0,0
0,-286.281,-3.09124,1.89967,0.951517,0.326136,3.57884,0.661019,1.48943,1,0,0
0,-284.627,-1.36185,1.87149,0.916987,0.48754,3.49503,0.723804,1.51836,1,0,0
0,-283.638,-0.508027,1.88348,0.973472,0.472249,3.51228,0.678734,1.51751,1,0,0
