# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_single_v8_Frechet_generalized_model
# start_datetime = 2022-06-19 13:02:36 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.0050000000000000001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpGU2eYh/standata-8cfc40ff781b.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpGU2eYh/init-1-8cfc684fd5e.json
# random
#   seed = 957596559
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/fit_chiffre_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/mlba_single_v8_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/mlba_single_v8_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_single_v8_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,alpha,k,tau,delta
# Stepsize adaptation complete.
# eta = 1
0,-460.781,-3.91969,1.44086,1.04488,0.279055,2.58397,1.39159,1.30284,1,0,0
0,-457.899,-3.11132,1.48681,0.970915,0.361292,2.82225,1.49218,1.34634,1,0,0
0,-459.472,-2.06011,1.51303,0.950746,0.330782,2.76675,1.53944,1.35686,1,0,0
0,-460.675,-3.11142,1.46296,1.0431,0.264843,2.83359,1.41171,1.32675,1,0,0
0,-461.736,-3.6096,1.4849,0.983357,0.268565,2.89674,1.41672,1.30477,1,0,0
0,-462.916,-4.08529,1.57788,1.0499,0.301825,2.72174,1.48398,1.34252,1,0,0
0,-462.046,-3.21188,1.55314,0.934162,0.280069,2.81974,1.51164,1.35712,1,0,0
0,-458.091,-1.22351,1.48178,1.04471,0.256735,2.66894,1.4397,1.34167,1,0,0
0,-458.837,-5.69715,1.45189,1.11475,0.309223,2.55362,1.43522,1.32013,1,0,0
0,-460.642,-2.53124,1.4313,0.967591,0.316578,2.61583,1.47688,1.32158,1,0,0
0,-463.565,-4.33894,1.44091,0.971538,0.303796,2.53987,1.3293,1.34519,1,0,0
0,-460.667,-1.52639,1.4995,0.966407,0.303367,2.57899,1.57176,1.36875,1,0,0
0,-458.092,-1.50559,1.47148,1.02523,0.251605,2.77,1.45226,1.35653,1,0,0
0,-460.723,-4.63301,1.39585,0.937772,0.279114,2.69652,1.48137,1.34052,1,0,0
0,-461.382,-2.10445,1.52638,0.995229,0.254462,2.52949,1.50965,1.37611,1,0,0
0,-465.316,-5.58546,1.54611,1.00065,0.360812,2.50919,1.53902,1.39252,1,0,0
0,-458.92,-1.05503,1.50225,1.01222,0.271865,2.73966,1.54265,1.32159,1,0,0
0,-463.573,-0.933869,1.48902,0.959134,0.281959,2.66079,1.46359,1.3063,1,0,0
0,-469.251,-6.51426,1.54753,0.993183,0.230835,2.38965,1.42706,1.35888,1,0,0
0,-460.37,-3.71998,1.43784,0.903431,0.280124,2.70796,1.52871,1.38089,1,0,0
0,-460.886,-3.65782,1.43375,0.931939,0.265315,2.67128,1.59536,1.31277,1,0,0
0,-458.285,-2.76096,1.52773,1.06909,0.29809,2.72831,1.53713,1.3626,1,0,0
0,-459.015,-3.31386,1.50715,1.00378,0.270963,2.92908,1.45217,1.34985,1,0,0
0,-462.871,-5.41844,1.52252,1.02569,0.400367,2.76916,1.55401,1.33814,1,0,0
0,-459.625,-2.75788,1.49818,1.02381,0.327459,2.58281,1.58925,1.37558,1,0,0
0,-464.493,-1.34712,1.53927,0.973119,0.269002,2.63479,1.41452,1.3437,1,0,0
0,-458.179,-1.25811,1.4805,1.01453,0.286542,2.77565,1.42268,1.33356,1,0,0
0,-472.527,-5.45586,1.52091,0.877918,0.220839,2.66222,1.38945,1.3513,1,0,0
0,-465.502,-2.69607,1.5051,0.897916,0.294708,2.75661,1.45491,1.32355,1,0,0
0,-459.861,-0.880955,1.48777,0.986109,0.306163,2.65802,1.40032,1.34714,1,0,0
0,-469.045,-2.49404,1.51364,0.951537,0.302917,2.58968,1.52436,1.29119,1,0,0
0,-457.421,-2.95224,1.44745,1.04644,0.326068,2.71107,1.54194,1.3613,1,0,0
0,-461.458,-3.43707,1.44937,0.915945,0.283993,2.71061,1.42494,1.39469,1,0,0
0,-466.388,-3.62809,1.48866,0.869843,0.270456,2.70935,1.51567,1.33525,1,0,0
0,-464.184,-0.907753,1.52188,0.961243,0.287305,2.67364,1.43578,1.32347,1,0,0
0,-460.974,-1.50644,1.50745,0.970923,0.321173,2.61663,1.42433,1.37417,1,0,0
0,-459.483,-2.64528,1.48308,1.00331,0.325594,2.58856,1.37692,1.37884,1,0,0
0,-456.813,-2.45418,1.47425,1.03306,0.328348,2.71443,1.52627,1.38455,1,0,0
0,-461.077,-2.39221,1.50929,0.951122,0.253495,2.8565,1.47002,1.32748,1,0,0
0,-458.471,-3.84455,1.51451,1.05342,0.295316,2.89186,1.50783,1.36413,1,0,0
0,-457.972,-3.65428,1.47189,1.05869,0.319652,2.66267,1.5718,1.39375,1,0,0
0,-464.723,-5.05996,1.443,0.960886,0.287641,2.60672,1.61315,1.27592,1,0,0
0,-460.658,-0.774479,1.48866,1.0058,0.292502,2.60392,1.42638,1.32973,1,0,0
0,-461.033,-2.47868,1.4373,0.992462,0.25896,2.5668,1.41068,1.33139,1,0,0
0,-463.048,-5.5916,1.4407,0.982776,0.253328,2.41539,1.58232,1.32536,1,0,0
0,-463.43,-1.76618,1.53784,1.01611,0.277984,2.56004,1.51649,1.33129,1,0,0
0,-474.41,-5.11975,1.57301,0.975588,0.323913,2.63401,1.51184,1.28424,1,0,0
0,-467.472,-2.71722,1.50162,0.948523,0.293108,2.46979,1.41821,1.34781,1,0,0
0,-458.378,-1.41914,1.52738,1.04374,0.284393,2.66184,1.49303,1.36128,1,0,0
0,-473.425,-3.98322,1.51603,0.899456,0.247261,2.61638,1.48948,1.29058,1,0,0
0,-460.399,-5.74344,1.41922,1.07041,0.298308,2.6107,1.53202,1.29359,1,0,0
0,-459.276,-2.22252,1.52274,1.03843,0.241787,2.76735,1.52021,1.33402,1,0,0
0,-459.154,-0.271873,1.49478,0.993446,0.283631,2.69364,1.43631,1.34165,1,0,0
0,-461.921,-4.62238,1.50342,1.06334,0.273303,2.89619,1.39738,1.32543,1,0,0
0,-460.671,-3.69604,1.43118,1.02599,0.272355,2.85217,1.4886,1.33085,1,0,0
0,-460.209,-2.91361,1.45657,0.986415,0.316191,2.64619,1.63027,1.32225,1,0,0
0,-459.306,-1.66582,1.43997,0.965884,0.265743,2.59097,1.50779,1.35592,1,0,0
0,-460.124,-2.48954,1.53659,0.944131,0.260049,2.7625,1.57174,1.36615,1,0,0
0,-474.53,-4.09211,1.51091,0.898185,0.266609,2.48975,1.45022,1.3158,1,0,0
0,-459.891,-5.1611,1.52729,1.02313,0.293587,2.79559,1.31537,1.38855,1,0,0
0,-462.54,-2.00266,1.51855,0.988591,0.28325,2.78608,1.4806,1.29928,1,0,0
0,-465.141,-3.22716,1.51935,0.963414,0.22291,2.50043,1.47655,1.36201,1,0,0
0,-460.438,-4.07598,1.52247,1.04165,0.279303,2.71502,1.31265,1.36355,1,0,0
0,-463,-5.18951,1.59575,1.00572,0.272902,2.77482,1.47779,1.37838,1,0,0
0,-462.083,-1.84467,1.51581,0.954932,0.239119,2.67023,1.57703,1.32867,1,0,0
0,-468.464,-2.80596,1.51004,0.965084,0.247927,2.66591,1.40904,1.2858,1,0,0
0,-466.708,-8.61759,1.53592,1.10684,0.31816,2.39544,1.46896,1.31841,1,0,0
0,-459.957,-2.02054,1.45217,0.960307,0.332423,2.68922,1.50214,1.32293,1,0,0
0,-459.41,-1.89858,1.53789,1.01975,0.300782,2.78003,1.49367,1.34137,1,0,0
0,-458.814,-1.82079,1.44987,0.959206,0.310769,2.74342,1.4286,1.33921,1,0,0
0,-459.892,-2.55849,1.46479,1.0214,0.285617,2.762,1.37806,1.31444,1,0,0
0,-459.21,-1.72104,1.52924,0.997444,0.242116,2.70414,1.56651,1.35028,1,0,0
0,-470.442,-4.71814,1.55606,0.989283,0.216863,2.60817,1.47486,1.29449,1,0,0
0,-470.276,-4.45255,1.51568,1.01174,0.287457,2.45547,1.45828,1.28677,1,0,0
0,-459.12,-5.17738,1.54443,0.983572,0.247761,2.92181,1.58865,1.35572,1,0,0
0,-462.296,-2.60617,1.48662,0.902951,0.257953,2.67058,1.51273,1.3853,1,0,0
0,-458.054,-3.4314,1.46976,0.939215,0.352538,2.79405,1.53567,1.36443,1,0,0
0,-463.19,-3.67488,1.4239,0.921099,0.23872,2.66197,1.46318,1.33805,1,0,0
0,-476.094,-5.62542,1.52678,0.967518,0.28278,2.56974,1.35499,1.26619,1,0,0
0,-464.98,-7.01097,1.3955,0.951485,0.228616,2.5655,1.48352,1.29778,1,0,0
0,-461.961,-1.77617,1.45702,0.949065,0.290875,2.65367,1.52853,1.30674,1,0,0
0,-463.814,-4.99987,1.45308,1.02662,0.30599,2.5202,1.35289,1.29877,1,0,0
0,-458.105,-0.997707,1.45976,1.0226,0.283198,2.61662,1.4689,1.33474,1,0,0
0,-471.522,-7.41244,1.53875,0.890182,0.401244,2.70525,1.4193,1.32791,1,0,0
0,-466.367,-1.54523,1.51624,0.927283,0.280873,2.66628,1.4116,1.33018,1,0,0
0,-467.356,-2.24357,1.507,0.984235,0.259966,2.56662,1.4139,1.29717,1,0,0
0,-457.168,-1.39858,1.49933,0.974041,0.297569,2.74318,1.56095,1.37724,1,0,0
0,-464.493,-2.60693,1.4712,0.995765,0.262143,2.58185,1.48593,1.28303,1,0,0
0,-459.323,-1.90094,1.50255,1.0153,0.272831,2.60737,1.62164,1.33881,1,0,0
0,-461.739,-1.35636,1.51262,1.00743,0.305446,2.67953,1.53619,1.31099,1,0,0
0,-462.014,-2.92785,1.46448,0.967041,0.364952,2.57266,1.46605,1.34791,1,0,0
0,-459.091,-3.04502,1.5489,1.04685,0.264145,2.68456,1.45594,1.38652,1,0,0
0,-457.386,-1.8166,1.47704,1.01793,0.307217,2.6391,1.41727,1.38566,1,0,0
0,-464.609,-3.91983,1.48877,0.969333,0.257253,2.4073,1.50535,1.36472,1,0,0
0,-458.596,-2.07731,1.49361,0.995032,0.353383,2.72002,1.53404,1.35765,1,0,0
0,-459.614,-6.75932,1.50532,1.15292,0.291766,2.70262,1.41292,1.37534,1,0,0
0,-467.003,-6.28157,1.51373,0.965853,0.34681,2.41067,1.519,1.39564,1,0,0
0,-465.519,-2.53414,1.53948,0.990541,0.241052,2.72072,1.42599,1.30816,1,0,0
0,-458.867,-1.5778,1.48086,0.983827,0.332899,2.62272,1.52644,1.37337,1,0,0
0,-461.437,-1.85394,1.50751,1.0271,0.241946,2.6719,1.49921,1.30557,1,0,0
0,-463.872,-5.70311,1.50559,1.10093,0.261049,2.64711,1.54214,1.27692,1,0,0
0,-465.692,-2.58918,1.49264,0.978987,0.244384,2.66851,1.47763,1.28032,1,0,0
0,-457.318,-0.91689,1.46211,0.997235,0.28821,2.69709,1.43724,1.36668,1,0,0
0,-463.628,-2.24799,1.50984,0.95302,0.260271,2.51436,1.47847,1.38301,1,0,0
0,-460.951,-4.51862,1.4591,1.0576,0.334525,2.5252,1.41641,1.31298,1,0,0
0,-462.969,-2.97098,1.44676,0.966721,0.239099,2.57104,1.38049,1.3528,1,0,0
0,-467.209,-4.01558,1.48117,0.940161,0.339099,2.53932,1.35088,1.33772,1,0,0
0,-465.639,-6.82701,1.52987,0.962888,0.28222,2.56497,1.34417,1.43941,1,0,0
0,-467.246,-2.69383,1.53828,0.970447,0.240711,2.52072,1.4312,1.34443,1,0,0
0,-461.812,-1.20298,1.52358,1.01968,0.277665,2.65467,1.42259,1.32463,1,0,0
0,-459.659,-4.26477,1.4551,0.985905,0.311485,2.56976,1.65256,1.38547,1,0,0
0,-465.843,-6.20105,1.42634,0.959771,0.238275,2.4136,1.481,1.32376,1,0,0
0,-457.745,-1.22795,1.47255,1.02988,0.299282,2.58417,1.46525,1.35762,1,0,0
0,-457.799,-4.17976,1.51797,1.00531,0.314896,2.89968,1.58257,1.36599,1,0,0
0,-462.596,-6.69869,1.49814,0.921864,0.374846,2.75989,1.32554,1.37931,1,0,0
0,-461.544,-7.30945,1.5501,1.05597,0.25002,2.77083,1.36886,1.42558,1,0,0
0,-461.007,-2.10397,1.55094,1.00708,0.244655,2.67799,1.47209,1.36566,1,0,0
0,-459.999,-0.790141,1.50411,1.00791,0.249241,2.70078,1.47965,1.32464,1,0,0
0,-458.718,-2.41313,1.47807,0.965342,0.264778,2.79237,1.43027,1.3966,1,0,0
0,-467.302,-4.64606,1.52045,0.989743,0.311646,2.57349,1.29321,1.3277,1,0,0
0,-466.723,-2.89215,1.54089,0.967292,0.259332,2.60662,1.59607,1.30866,1,0,0
0,-462.683,-1.98985,1.47661,0.936819,0.315727,2.58776,1.42226,1.37024,1,0,0
0,-456.874,-1.08366,1.45502,0.990181,0.281205,2.71641,1.54956,1.34715,1,0,0
0,-464.325,-3.23213,1.48629,0.919364,0.280513,2.67553,1.35219,1.38273,1,0,0
0,-464.087,-2.58995,1.47817,0.902785,0.259978,2.73763,1.40976,1.35331,1,0,0
0,-466.392,-1.94079,1.50281,0.982832,0.263497,2.53765,1.47882,1.30005,1,0,0
0,-459.055,-0.882783,1.47074,0.976525,0.284847,2.72497,1.52287,1.31829,1,0,0
0,-463.807,-1.80251,1.48168,0.96149,0.260613,2.5799,1.36872,1.34862,1,0,0
0,-462.052,-5.08642,1.4091,0.979088,0.301065,2.57917,1.5453,1.29557,1,0,0
0,-461.311,-2.32752,1.48594,1.02937,0.317079,2.69179,1.46442,1.29467,1,0,0
0,-462.263,-5.58423,1.53633,0.979434,0.281915,2.67134,1.37207,1.43685,1,0,0
0,-465.681,-4.81232,1.49178,0.862433,0.314685,2.74014,1.45131,1.36409,1,0,0
0,-459.472,-2.40681,1.54637,1.03564,0.302874,2.71625,1.43474,1.363,1,0,0
0,-463.391,-3.7265,1.53378,0.926205,0.332084,2.81653,1.42286,1.33862,1,0,0
0,-474.644,-6.41094,1.55178,0.940409,0.232293,2.61524,1.29445,1.32264,1,0,0
0,-458.071,-3.59659,1.53842,1.03319,0.275874,2.76852,1.46947,1.40674,1,0,0
0,-464.446,-2.8581,1.51621,0.976868,0.297689,2.46618,1.45389,1.37466,1,0,0
0,-461.54,-1.53073,1.49924,1.01539,0.277473,2.71979,1.46664,1.29793,1,0,0
0,-460.277,-3.48271,1.50442,0.972311,0.299837,2.67993,1.37511,1.41491,1,0,0
0,-462.639,-2.25152,1.45571,0.933224,0.259872,2.68664,1.38479,1.35738,1,0,0
0,-460.15,-4.83525,1.50614,0.926017,0.300847,2.94035,1.40788,1.35003,1,0,0
0,-456.889,-1.56408,1.49628,0.982605,0.278786,2.81131,1.48595,1.38097,1,0,0
0,-458.831,-2.12929,1.45222,1.0326,0.278817,2.63329,1.38886,1.33346,1,0,0
0,-465.834,-2.95021,1.52191,0.967611,0.334588,2.49773,1.52171,1.3561,1,0,0
0,-466.204,-6.22889,1.56359,0.981572,0.386058,2.61911,1.38798,1.3733,1,0,0
0,-466.891,-3.36883,1.51111,1.02004,0.313133,2.54471,1.53478,1.28875,1,0,0
0,-458.967,-3.18915,1.51396,0.95913,0.254992,2.82573,1.46653,1.40232,1,0,0
0,-461.862,-6.05524,1.5352,1.01687,0.253254,2.44365,1.58122,1.40422,1,0,0
0,-461.736,-3.63177,1.46864,0.942079,0.220268,2.6914,1.45968,1.40059,1,0,0
0,-457.478,-3.5604,1.47305,0.987184,0.297564,2.78828,1.66716,1.35952,1,0,0
0,-457.949,-1.71989,1.48225,0.940906,0.294049,2.81786,1.48367,1.3594,1,0,0
0,-468.545,-7.59268,1.43348,0.935859,0.305933,2.4428,1.31923,1.3689,1,0,0
0,-458.699,-3.6307,1.43137,0.970072,0.344913,2.67695,1.56336,1.36457,1,0,0
0,-464.556,-3.76813,1.55569,0.956025,0.2462,2.84318,1.47329,1.32387,1,0,0
0,-465.236,-12.2781,1.52987,1.06071,0.213762,2.3086,1.62686,1.33979,1,0,0
0,-458.209,-1.93888,1.47266,1.01576,0.294966,2.54196,1.54176,1.37494,1,0,0
0,-459.241,-0.773457,1.51602,1.00796,0.282254,2.61295,1.5345,1.35792,1,0,0
0,-458.53,-2.21948,1.5307,1.04511,0.25993,2.76335,1.4522,1.36397,1,0,0
0,-465.889,-4.83387,1.52916,0.936707,0.30337,2.54216,1.67651,1.36043,1,0,0
0,-457.065,-2.0657,1.45585,1.01024,0.312166,2.79185,1.53087,1.33733,1,0,0
0,-465.346,-5.8992,1.47128,0.956928,0.183078,2.72331,1.46185,1.3141,1,0,0
0,-459.024,-2.31076,1.53575,1.0134,0.275527,2.73197,1.41414,1.38586,1,0,0
0,-462.406,-5.16754,1.43173,0.944231,0.282637,2.48293,1.54509,1.39708,1,0,0
0,-461.831,-3.29671,1.46147,0.964353,0.350903,2.67747,1.37848,1.32076,1,0,0
0,-461.45,-1.43619,1.50333,0.977636,0.288139,2.74012,1.54288,1.30501,1,0,0
0,-461.846,-3.13596,1.4885,0.976278,0.255517,2.87243,1.45221,1.30186,1,0,0
0,-461.219,-1.65256,1.51503,0.997541,0.222601,2.64309,1.48085,1.3399,1,0,0
0,-461.591,-1.64201,1.46062,0.968449,0.271347,2.53985,1.42612,1.35911,1,0,0
0,-463.034,-3.39767,1.46093,0.955332,0.32929,2.7194,1.53058,1.28769,1,0,0
0,-457.106,-2.40544,1.50033,0.982207,0.260334,2.77345,1.53198,1.40335,1,0,0
0,-458.972,-4.40019,1.4391,0.949941,0.298438,2.7335,1.66335,1.32612,1,0,0
0,-458.297,-1.47271,1.50745,0.957316,0.300649,2.73256,1.56271,1.3726,1,0,0
0,-459.961,-1.60783,1.51405,1.04601,0.307192,2.62496,1.44346,1.33348,1,0,0
0,-457.889,-3.93319,1.46234,0.968941,0.336044,2.88977,1.48198,1.32232,1,0,0
0,-462.667,-1.94599,1.4611,0.98629,0.280381,2.52155,1.48951,1.31374,1,0,0
0,-458.118,-2.56972,1.49755,1.04521,0.251697,2.75332,1.43639,1.38945,1,0,0
0,-458.825,-1.57104,1.48228,0.952076,0.246802,2.65727,1.58644,1.35854,1,0,0
0,-465.459,-2.65288,1.48499,0.933363,0.246305,2.58561,1.37441,1.36892,1,0,0
0,-463.404,-2.58095,1.53398,1.00433,0.354405,2.66154,1.46979,1.32875,1,0,0
0,-459.574,-2.36987,1.53718,1.03434,0.235996,2.69403,1.46087,1.36568,1,0,0
0,-459.285,-3.20971,1.4782,1.01656,0.253198,2.68296,1.38679,1.40819,1,0,0
0,-457.87,-2.33724,1.45296,1.01129,0.311468,2.7568,1.39381,1.33673,1,0,0
0,-462.652,-0.751278,1.51285,0.942282,0.267272,2.62576,1.48716,1.35773,1,0,0
0,-460.17,-1.322,1.48911,1.00956,0.237859,2.70343,1.4184,1.335,1,0,0
0,-458.748,-1.24823,1.47406,1.02847,0.284375,2.55793,1.50545,1.33833,1,0,0
0,-456.756,-1.10653,1.4644,1.01586,0.310128,2.67077,1.50989,1.36203,1,0,0
0,-463.303,-1.57211,1.50658,0.946133,0.286002,2.63887,1.38134,1.36571,1,0,0
0,-457.432,-1.16378,1.47793,0.986537,0.28826,2.80043,1.52303,1.33346,1,0,0
0,-457.697,-3.00255,1.45104,1.03459,0.285231,2.78892,1.54097,1.38429,1,0,0
0,-462.662,-8.35928,1.44488,0.855049,0.304508,2.91476,1.47085,1.33633,1,0,0
0,-460.184,-1.11518,1.47141,0.992924,0.279709,2.71468,1.42017,1.31526,1,0,0
0,-474.485,-6.96075,1.54302,1.03491,0.301527,2.5057,1.3856,1.26745,1,0,0
0,-462.102,-5.32909,1.53915,1.06969,0.295699,2.59502,1.31782,1.3496,1,0,0
0,-457.63,-3.76232,1.4866,0.976683,0.247007,2.83106,1.6492,1.33294,1,0,0
0,-462.253,-1.65967,1.54402,1.00538,0.265281,2.68383,1.41121,1.34522,1,0,0
0,-459.992,-3.09928,1.43414,1.00999,0.320473,2.63709,1.44638,1.30613,1,0,0
0,-463.706,-5.57503,1.49523,1.02034,0.22398,2.5755,1.63264,1.28365,1,0,0
0,-458.95,-1.21271,1.52922,1.00662,0.308889,2.72728,1.47248,1.3564,1,0,0
0,-467.494,-5.29202,1.56963,0.92969,0.33356,2.72848,1.6084,1.34123,1,0,0
0,-465.723,-4.22586,1.46325,0.920644,0.240842,2.77289,1.34402,1.33748,1,0,0
0,-458.391,-1.04338,1.49539,0.989404,0.295645,2.7403,1.57029,1.33346,1,0,0
0,-459.007,-2.20476,1.47527,0.96777,0.274326,2.57165,1.60935,1.37417,1,0,0
0,-463.639,-3.93595,1.53012,1.02182,0.282526,2.44471,1.56264,1.35496,1,0,0
0,-459.246,-3.39441,1.46134,1.00318,0.209264,2.66076,1.55784,1.32461,1,0,0
0,-459.868,-1.61313,1.53209,1.00044,0.305085,2.62576,1.51056,1.38007,1,0,0
0,-464.283,-3.37336,1.53473,1.03533,0.285876,2.48831,1.40992,1.34135,1,0,0
0,-467.659,-3.93905,1.53801,1.00569,0.270421,2.49954,1.59029,1.30656,1,0,0
0,-457.536,-2.76024,1.45888,1.00904,0.311471,2.63624,1.4526,1.4054,1,0,0
0,-461.715,-2.49246,1.53403,1.02464,0.28746,2.60025,1.37135,1.35938,1,0,0
0,-470.432,-5.97131,1.46786,0.862868,0.241185,2.54912,1.56716,1.3302,1,0,0
0,-467.75,-6.36307,1.58549,1.08467,0.283349,2.64011,1.51746,1.30537,1,0,0
0,-461.45,-1.59389,1.48381,0.928449,0.284925,2.60121,1.55237,1.36773,1,0,0
0,-461.017,-0.890445,1.50939,0.978054,0.305306,2.70474,1.41463,1.33589,1,0,0
0,-459.225,-2.79474,1.46634,0.979576,0.340655,2.73888,1.59822,1.33337,1,0,0
0,-468.946,-3.16516,1.49896,0.978911,0.257324,2.58816,1.39123,1.28291,1,0,0
0,-459.984,-0.988412,1.4882,0.968813,0.28593,2.75946,1.50689,1.31508,1,0,0
0,-462.509,-2.24971,1.45214,0.966094,0.236075,2.5611,1.43582,1.33769,1,0,0
0,-459.517,-2.24277,1.48146,1.02194,0.228265,2.69535,1.5363,1.31326,1,0,0
0,-459.326,-1.54491,1.4861,0.987772,0.245753,2.68747,1.41589,1.38388,1,0,0
0,-471.246,-7.95603,1.56026,1.03024,0.409583,2.69415,1.58664,1.30994,1,0,0
0,-460.694,-3.48277,1.53108,0.945617,0.275311,2.84911,1.40866,1.3804,1,0,0
0,-457.552,-2.28232,1.47271,0.970201,0.301825,2.85262,1.42713,1.35482,1,0,0
0,-458.586,-0.508201,1.482,0.952309,0.281142,2.70914,1.50123,1.36059,1,0,0
0,-456.792,-1.72905,1.48184,1.00143,0.310037,2.82601,1.51754,1.34569,1,0,0
0,-459.109,-0.789932,1.46569,1.00342,0.286001,2.58369,1.46274,1.34084,1,0,0
0,-458.873,-0.457447,1.46776,0.976584,0.291075,2.68712,1.48947,1.33107,1,0,0
0,-457.612,-2.16325,1.46715,1.00429,0.284189,2.62686,1.47284,1.40637,1,0,0
0,-465.333,-3.91452,1.5123,0.919478,0.211542,2.5877,1.54358,1.36007,1,0,0
0,-460.126,-2.94849,1.45931,0.946424,0.343283,2.73082,1.3945,1.34161,1,0,0
0,-459.655,-0.689373,1.47666,0.979229,0.286308,2.60241,1.43436,1.36386,1,0,0
0,-461.959,-2.36975,1.47792,0.983696,0.353807,2.58162,1.54213,1.33843,1,0,0
0,-461.91,-1.24546,1.51844,1.00032,0.279002,2.55931,1.54896,1.3379,1,0,0
0,-459.301,-1.56809,1.4945,0.973003,0.270862,2.63277,1.45763,1.40113,1,0,0
0,-465.74,-8.4458,1.53364,1.15221,0.255546,2.79891,1.60145,1.33584,1,0,0
0,-457.541,-3.21629,1.43521,0.983572,0.351854,2.73374,1.49237,1.3521,1,0,0
0,-463.483,-2.28603,1.50479,0.974168,0.301181,2.47793,1.49669,1.3674,1,0,0
0,-466.218,-2.51052,1.49259,0.932768,0.300393,2.58209,1.35945,1.34929,1,0,0
0,-468.026,-2.20943,1.52407,0.9325,0.276197,2.51369,1.46384,1.35067,1,0,0
0,-464.056,-4.82821,1.52989,1.01842,0.196449,2.67947,1.39968,1.33758,1,0,0
0,-462.97,-4.76509,1.54246,0.920524,0.355882,2.81338,1.46004,1.35716,1,0,0
0,-460.139,-0.393136,1.48778,0.978162,0.255299,2.6933,1.47326,1.32894,1,0,0
0,-463.627,-1.35935,1.50784,0.985552,0.310492,2.64025,1.41142,1.31518,1,0,0
0,-459.474,-3.13596,1.49722,0.962541,0.239502,2.58794,1.57712,1.40155,1,0,0
0,-462.517,-3.59486,1.44432,1.00515,0.232888,2.62978,1.36688,1.31811,1,0,0
0,-463.12,-8.65154,1.41532,1.03941,0.390057,2.51443,1.56562,1.37782,1,0,0
0,-460.731,-2.61422,1.4651,0.97055,0.255651,2.82623,1.38261,1.34705,1,0,0
0,-462.354,-1.84474,1.50223,0.940381,0.262427,2.73248,1.56458,1.31201,1,0,0
0,-458.925,-1.49414,1.51686,1.00117,0.236486,2.75942,1.48786,1.35585,1,0,0
0,-462.622,-7.71899,1.49783,1.07657,0.192993,2.50748,1.38915,1.33016,1,0,0
0,-465.737,-2.71258,1.54635,0.945432,0.314294,2.6643,1.58221,1.33335,1,0,0
0,-457.406,-0.596076,1.49455,0.975698,0.269654,2.73623,1.52857,1.36362,1,0,0
0,-460.664,-3.72351,1.46826,1.00424,0.244208,2.44812,1.47599,1.37734,1,0,0
0,-457.452,-1.72296,1.4365,0.978907,0.275433,2.65702,1.54458,1.35848,1,0,0
0,-463.412,-8.27184,1.54091,1.07833,0.266169,2.93675,1.62096,1.38618,1,0,0
0,-465.012,-1.82136,1.53464,0.964322,0.266875,2.74278,1.46148,1.30803,1,0,0
0,-467.9,-2.03366,1.53193,0.956908,0.293085,2.5261,1.43565,1.33735,1,0,0
0,-461.914,-2.11355,1.46558,1.00421,0.255242,2.54508,1.3989,1.32656,1,0,0
0,-458.562,-0.407264,1.47472,0.995704,0.264152,2.68587,1.442,1.34538,1,0,0
0,-465.493,-3.1279,1.49124,0.931735,0.252803,2.73197,1.3347,1.34217,1,0,0
0,-467.48,-2.81187,1.47608,0.914809,0.264563,2.61739,1.36223,1.33582,1,0,0
0,-459.409,-2.37409,1.51479,0.972475,0.227622,2.63722,1.5697,1.37577,1,0,0
0,-464.483,-1.6169,1.51826,0.941085,0.282098,2.58118,1.56875,1.34006,1,0,0
0,-462.784,-4.12749,1.42933,0.992662,0.311784,2.6108,1.45087,1.28541,1,0,0
0,-459.128,-3.172,1.48747,1.0304,0.244103,2.47914,1.55046,1.35838,1,0,0
0,-460.1,-4.3315,1.46241,0.935359,0.370778,2.78893,1.53905,1.33086,1,0,0
0,-465.02,-2.76179,1.50278,0.989255,0.328422,2.58163,1.59396,1.309,1,0,0
0,-461.901,-0.954145,1.49349,0.961915,0.312028,2.58201,1.52379,1.34611,1,0,0
0,-463.248,-1.65081,1.50661,1.01723,0.258687,2.5912,1.48368,1.30249,1,0,0
0,-462.882,-6.30631,1.4476,1.07852,0.273402,2.65921,1.55783,1.26747,1,0,0
0,-463.195,-1.8406,1.52707,0.948394,0.237516,2.60696,1.51733,1.36307,1,0,0
