# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_single_v8_Frechet_generalized_model
# start_datetime = 2022-06-21 12:14:55 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/Rtmp4KhtgB/standata-8db446b11312.json
# init = C:/Users/alescia/AppData/Local/Temp/Rtmp4KhtgB/init-1-8db42b183948.json
# random
#   seed = 838267205
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/fit_gen_exp2_2-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/mlba_single_v8_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/mlba_single_v8_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_single_v8_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,alpha,k,tau,delta
# Stepsize adaptation complete.
# eta = 1
0,-5188.96,-4.49113,1.28266,0.862519,1.01922,5.40455,0.858829,1.44267,1,0,0
0,-5196.57,-1.16136,1.27797,0.874009,0.963421,5.39275,0.8498,1.47431,1,0,0
0,-5192.96,-0.652313,1.29287,0.868601,0.985435,5.54099,0.850077,1.47083,1,0,0
0,-5187.41,-3.24787,1.30877,0.849536,1.00793,5.51217,0.850322,1.45731,1,0,0
0,-5193.58,-3.16968,1.30349,0.870052,0.894474,5.41768,0.850611,1.45695,1,0,0
0,-5190.74,-4.56807,1.30591,0.855959,0.971043,5.38661,0.858662,1.48654,1,0,0
0,-5208.27,-6.58964,1.28842,0.913253,1.00332,5.65939,0.848279,1.44774,1,0,0
0,-5214.44,-3.9258,1.27944,0.877781,0.911936,5.65155,0.851669,1.47497,1,0,0
0,-5191.17,-1.90189,1.30721,0.874877,0.960819,5.48766,0.845787,1.45233,1,0,0
0,-5196.77,-2.01061,1.2802,0.867765,0.928827,5.52578,0.853403,1.4513,1,0,0
0,-5189.6,-0.926508,1.29464,0.864877,0.98028,5.45194,0.846274,1.45333,1,0,0
0,-5204.44,-2.19292,1.27805,0.886346,0.985652,5.59199,0.848406,1.471,1,0,0
0,-5193.67,-1.38123,1.27587,0.866562,0.994146,5.49355,0.85169,1.45937,1,0,0
0,-5194.18,-3.40384,1.29563,0.887098,0.979051,5.5948,0.860132,1.47107,1,0,0
0,-5195.46,-2.27302,1.29227,0.89006,0.922153,5.34862,0.850793,1.47257,1,0,0
0,-5188.08,-3.24618,1.30272,0.869632,1.00393,5.5707,0.857006,1.44881,1,0,0
0,-5198.11,-3.59141,1.27329,0.856746,0.918454,5.48746,0.85494,1.45236,1,0,0
0,-5187.79,-2.87818,1.30873,0.878924,0.995547,5.43677,0.858495,1.46427,1,0,0
0,-5195.03,-3.27869,1.29174,0.886033,0.929879,5.36503,0.841579,1.45212,1,0,0
0,-5219.42,-5.65662,1.27873,0.898764,0.924834,5.69185,0.855282,1.46973,1,0,0
0,-5195.89,-2.55761,1.27143,0.880933,0.99283,5.34556,0.852758,1.46798,1,0,0
0,-5198.9,-4.00994,1.29029,0.909053,0.994969,5.4261,0.853448,1.47938,1,0,0
0,-5188.65,-0.926496,1.29021,0.869586,0.969192,5.32846,0.851005,1.45655,1,0,0
0,-5200.4,-4.57242,1.31221,0.900597,0.933018,5.5423,0.846663,1.45622,1,0,0
0,-5190.56,-1.24969,1.28204,0.861225,1.00574,5.45103,0.852033,1.46023,1,0,0
0,-5190.58,-1.90427,1.28947,0.863172,0.972079,5.45851,0.845284,1.44465,1,0,0
0,-5192.39,-3.70425,1.29496,0.876253,1.00636,5.31551,0.839916,1.46613,1,0,0
0,-5191.67,-3.34973,1.28577,0.851317,0.924155,5.4021,0.85024,1.44334,1,0,0
0,-5194.36,-1.7835,1.28946,0.871926,0.981069,5.48538,0.841689,1.45584,1,0,0
0,-5200.63,-5.55125,1.29697,0.896492,0.88901,5.33712,0.850014,1.48043,1,0,0
0,-5193.64,-3.22266,1.27007,0.865705,0.970958,5.42979,0.857675,1.45243,1,0,0
0,-5191.2,-3.87253,1.3044,0.896595,0.974749,5.50991,0.859478,1.4551,1,0,0
0,-5196.17,-4.62319,1.31118,0.894274,0.93094,5.56961,0.857349,1.45945,1,0,0
0,-5195.54,-3.54365,1.28548,0.853713,0.926286,5.34335,0.843193,1.47568,1,0,0
0,-5191.86,-3.38485,1.28799,0.894632,1.00517,5.26054,0.849373,1.46146,1,0,0
0,-5193.64,-3.02205,1.27758,0.854604,0.985416,5.54332,0.858272,1.46659,1,0,0
0,-5190.2,-3.89893,1.28552,0.83268,0.990188,5.42225,0.85144,1.45951,1,0,0
0,-5191.73,-1.18037,1.2948,0.887885,0.990671,5.41483,0.847419,1.45689,1,0,0
0,-5192.02,-5.24722,1.29349,0.840236,1.00018,5.3823,0.840495,1.47565,1,0,0
0,-5193.89,-1.02039,1.28465,0.868241,0.968461,5.38031,0.850274,1.47752,1,0,0
0,-5193.75,-2.28025,1.30226,0.901732,0.975273,5.44411,0.851072,1.46342,1,0,0
0,-5188.25,-2.6398,1.29354,0.872694,0.986778,5.45142,0.860971,1.45412,1,0,0
0,-5188.29,-3.27158,1.30369,0.843401,0.960008,5.43879,0.851308,1.44828,1,0,0
0,-5189,-2.45587,1.28809,0.861535,0.99934,5.33752,0.858079,1.46283,1,0,0
0,-5191.12,-2.77038,1.29266,0.851847,0.943158,5.30898,0.854454,1.47416,1,0,0
0,-5201.25,-2.89494,1.27877,0.863971,0.907858,5.42951,0.852779,1.47667,1,0,0
0,-5210.25,-3.77319,1.27051,0.864129,0.937355,5.62836,0.850477,1.47538,1,0,0
0,-5192.56,-2.00315,1.30573,0.894341,0.980536,5.47357,0.849416,1.45877,1,0,0
0,-5206.57,-6.94338,1.26898,0.908951,0.93603,5.36022,0.84408,1.44764,1,0,0
0,-5188.15,-2.77649,1.3011,0.869752,0.972189,5.42016,0.85489,1.43984,1,0,0
0,-5187.84,-1.34755,1.29691,0.872266,0.970877,5.36425,0.856213,1.45656,1,0,0
0,-5192.06,-1.26527,1.3014,0.884696,0.940868,5.42555,0.853079,1.46838,1,0,0
0,-5190.52,-3.59697,1.28403,0.865564,0.988622,5.56564,0.856665,1.44019,1,0,0
0,-5193.28,-1.54549,1.29965,0.873305,0.996328,5.49157,0.846971,1.47802,1,0,0
0,-5193.17,-2.00185,1.27582,0.853233,0.957646,5.38492,0.852705,1.46247,1,0,0
0,-5193.03,-6.21758,1.30719,0.875376,1.03615,5.71696,0.854187,1.47235,1,0,0
0,-5190.73,-1.73538,1.29391,0.862037,0.982741,5.51042,0.844972,1.44939,1,0,0
0,-5188.87,-3.84034,1.28725,0.847688,1.00566,5.5737,0.854723,1.44712,1,0,0
0,-5193.03,-5.3685,1.30959,0.894101,0.912861,5.28965,0.844987,1.46727,1,0,0
0,-5191.3,-2.24933,1.31112,0.879333,0.985476,5.45474,0.846161,1.47094,1,0,0
0,-5195.9,-2.33428,1.27806,0.865786,0.918286,5.43311,0.850569,1.45066,1,0,0
0,-5192.68,-2.85699,1.28206,0.876727,0.922445,5.3139,0.855961,1.45673,1,0,0
0,-5188.59,-3.25618,1.2974,0.858842,1.01129,5.33347,0.843368,1.45379,1,0,0
0,-5211.85,-3.72474,1.28626,0.881265,0.903827,5.63326,0.852202,1.47384,1,0,0
0,-5197.05,-1.59198,1.28825,0.873593,0.914058,5.49265,0.849897,1.4547,1,0,0
0,-5195.43,-1.98651,1.28926,0.856806,0.94665,5.5724,0.845362,1.45552,1,0,0
0,-5188.18,-3.38643,1.30944,0.856915,0.954072,5.39539,0.854159,1.44563,1,0,0
0,-5189.38,-1.64536,1.29737,0.885723,1.00815,5.40337,0.851695,1.45453,1,0,0
0,-5189.7,-6.19726,1.29826,0.874278,1.07005,5.40577,0.856913,1.44569,1,0,0
0,-5195.02,-0.292246,1.28798,0.879557,0.968848,5.50834,0.849106,1.46337,1,0,0
0,-5194.38,-1.44017,1.28902,0.858618,0.980594,5.52956,0.844593,1.46901,1,0,0
0,-5189.65,-2.89899,1.31369,0.8541,0.950855,5.47797,0.850195,1.47052,1,0,0
0,-5198.88,-4.69765,1.2948,0.870411,1.0323,5.5331,0.844697,1.4897,1,0,0
0,-5195.6,-3.17936,1.27907,0.863664,0.905952,5.31746,0.849742,1.46359,1,0,0
0,-5199.68,-2.98718,1.28418,0.88356,0.931344,5.52405,0.846856,1.442,1,0,0
0,-5187.95,-3.21043,1.29306,0.845015,1.01925,5.39728,0.852387,1.45462,1,0,0
0,-5189.28,-1.70457,1.28761,0.858157,0.970539,5.47752,0.855085,1.44847,1,0,0
0,-5198.54,-1.86119,1.29162,0.883222,0.957849,5.43098,0.843983,1.47952,1,0,0
0,-5189.37,-4.53915,1.28996,0.866811,0.952445,5.33106,0.858893,1.43749,1,0,0
0,-5187.11,-1.84064,1.30641,0.867243,0.993281,5.37108,0.854121,1.46137,1,0,0
0,-5199.88,-6.55434,1.28279,0.872551,0.880964,5.32546,0.860512,1.47274,1,0,0
0,-5203.32,-5.49558,1.30825,0.898351,0.939131,5.52877,0.839682,1.45529,1,0,0
0,-5190.72,-5.4045,1.28475,0.832225,0.955979,5.30866,0.846359,1.45253,1,0,0
0,-5198.03,-1.57996,1.29017,0.879088,0.909277,5.45531,0.849219,1.46389,1,0,0
0,-5198.97,-2.15661,1.28126,0.874668,0.91442,5.49396,0.855452,1.4608,1,0,0
0,-5201.57,-3.60995,1.27213,0.878888,0.971018,5.3434,0.85102,1.48647,1,0,0
0,-5198.66,-4.99376,1.31023,0.911198,0.950649,5.47397,0.847596,1.45416,1,0,0
0,-5190.46,-2.65099,1.29514,0.883226,1.01473,5.42502,0.857874,1.4739,1,0,0
0,-5197.81,-2.38101,1.30033,0.874533,0.94299,5.65785,0.852011,1.46216,1,0,0
0,-5195.65,-7.94562,1.29231,0.834982,0.907991,5.49843,0.860223,1.44302,1,0,0
0,-5191.73,-1.61617,1.30541,0.888321,0.964825,5.4164,0.846901,1.46219,1,0,0
0,-5204.03,-6.87616,1.28774,0.884133,0.91208,5.35282,0.835355,1.47513,1,0,0
0,-5193.49,-5.11974,1.31446,0.890495,1.02717,5.58284,0.851608,1.47289,1,0,0
0,-5192.65,-3.66244,1.29262,0.852075,0.928356,5.31958,0.843224,1.47413,1,0,0
0,-5188.15,-0.799541,1.30171,0.868768,0.977264,5.39068,0.852428,1.46653,1,0,0
0,-5193.9,-2.16978,1.27811,0.868809,1.02594,5.41463,0.848208,1.46636,1,0,0
0,-5191.31,-2.22878,1.28046,0.854932,0.955048,5.32946,0.854843,1.46132,1,0,0
0,-5188.05,-1.58334,1.29562,0.851133,0.992592,5.40705,0.848129,1.45908,1,0,0
0,-5187.59,-2.67204,1.30131,0.865904,1.00083,5.54368,0.857801,1.45392,1,0,0
0,-5191.24,-0.371141,1.29142,0.869702,0.983662,5.50384,0.848789,1.45854,1,0,0
0,-5208.74,-5.19851,1.28669,0.914042,0.933356,5.40608,0.843816,1.47281,1,0,0
0,-5195.01,-2.75544,1.2975,0.881542,0.941603,5.37553,0.853028,1.48719,1,0,0
0,-5189.4,-1.24282,1.28898,0.876482,0.963413,5.33746,0.849877,1.45081,1,0,0
0,-5194.88,-3.01109,1.27161,0.879874,0.961796,5.28498,0.848104,1.45924,1,0,0
0,-5187.36,-1.10534,1.30019,0.860821,0.977987,5.39739,0.853601,1.45844,1,0,0
0,-5201.96,-2.3873,1.27864,0.879284,0.945611,5.45678,0.841427,1.46458,1,0,0
0,-5190.21,-2.08697,1.2914,0.86761,0.97145,5.35638,0.842277,1.45368,1,0,0
0,-5193.68,-4.20208,1.2992,0.874705,0.92672,5.54689,0.862523,1.45928,1,0,0
0,-5200.9,-2.67261,1.26605,0.875167,0.969825,5.41719,0.846789,1.46508,1,0,0
0,-5200.64,-4.344,1.28716,0.883548,1.02909,5.67329,0.845784,1.45736,1,0,0
0,-5191.19,-2.0152,1.30309,0.881419,0.924273,5.35185,0.85035,1.46664,1,0,0
0,-5195.28,-5.1748,1.26805,0.840856,0.951891,5.45154,0.851846,1.44724,1,0,0
0,-5195.79,-1.84724,1.29442,0.87017,0.941285,5.59548,0.856007,1.46831,1,0,0
0,-5210.06,-3.09356,1.27044,0.876384,0.936085,5.54972,0.844602,1.46814,1,0,0
0,-5211.48,-4.26948,1.2823,0.876394,0.965921,5.75171,0.847552,1.47121,1,0,0
0,-5195.8,-1.40936,1.2845,0.853573,0.950019,5.52593,0.847922,1.46833,1,0,0
0,-5194.11,-3.569,1.28177,0.856079,0.909899,5.29048,0.848962,1.4656,1,0,0
0,-5202.97,-7.11056,1.27795,0.839119,0.881601,5.39127,0.854905,1.47209,1,0,0
0,-5197.97,-1.62287,1.28274,0.873991,0.933873,5.39662,0.84516,1.47251,1,0,0
0,-5190.83,-3.70847,1.30509,0.889947,0.993815,5.28665,0.844127,1.46495,1,0,0
0,-5203.66,-6.42476,1.27157,0.857375,0.920898,5.32215,0.840686,1.48188,1,0,0
0,-5189.58,-6.56469,1.32013,0.856994,1.01566,5.28658,0.854288,1.45273,1,0,0
0,-5191.63,-3.35532,1.31688,0.883393,0.935297,5.41292,0.848344,1.46711,1,0,0
0,-5192.31,-1.25634,1.29027,0.880737,1.0099,5.48057,0.853413,1.47122,1,0,0
0,-5194.21,-0.724744,1.29249,0.879322,0.96579,5.4854,0.845366,1.45842,1,0,0
0,-5193.96,-1.80067,1.28887,0.877147,0.97889,5.6065,0.852645,1.45033,1,0,0
0,-5192.45,-1.50367,1.28077,0.876546,0.976384,5.30824,0.851136,1.46834,1,0,0
0,-5191.39,-1.0494,1.28275,0.875949,0.990736,5.34523,0.850896,1.46426,1,0,0
0,-5194.01,-1.66281,1.28299,0.886983,0.975355,5.3764,0.845724,1.45475,1,0,0
0,-5192.82,-3.164,1.31181,0.882676,0.983619,5.56342,0.847237,1.45125,1,0,0
0,-5193.43,-6.24371,1.28357,0.855572,0.987568,5.47677,0.838375,1.43649,1,0,0
0,-5203.03,-5.83121,1.31151,0.887494,0.992137,5.63609,0.841158,1.47668,1,0,0
0,-5190.82,-2.39692,1.30111,0.894172,0.943049,5.3526,0.854189,1.46068,1,0,0
0,-5191.04,-7.07398,1.28795,0.877051,1.0235,5.12934,0.846634,1.45103,1,0,0
0,-5192.6,-3.257,1.27978,0.881645,0.96855,5.45741,0.861505,1.45505,1,0,0
0,-5188.95,-2.93368,1.31224,0.869108,0.988976,5.58107,0.854414,1.46054,1,0,0
0,-5197.02,-3.23142,1.2812,0.874295,1.02389,5.36471,0.846292,1.481,1,0,0
0,-5201.08,-3.49866,1.29066,0.879358,0.907048,5.53706,0.846354,1.4446,1,0,0
0,-5191.99,-1.68129,1.28791,0.862642,0.965036,5.39685,0.856903,1.47616,1,0,0
0,-5198.12,-2.34772,1.2886,0.885738,0.922743,5.36754,0.849928,1.47942,1,0,0
0,-5190.32,-2.53344,1.27878,0.862424,1.01203,5.44515,0.856774,1.45643,1,0,0
0,-5195.72,-3.23393,1.28482,0.849492,0.907285,5.46923,0.853551,1.45594,1,0,0
0,-5187.32,-1.99366,1.29745,0.863948,0.979161,5.31963,0.851932,1.44882,1,0,0
0,-5192.81,-2.72483,1.30892,0.858811,0.942723,5.59282,0.848666,1.46128,1,0,0
0,-5194.28,-1.92214,1.28627,0.867887,0.97585,5.43454,0.856044,1.48276,1,0,0
0,-5190.26,-3.4595,1.31593,0.880227,0.975839,5.4861,0.855067,1.47665,1,0,0
0,-5203.08,-5.38657,1.29617,0.889542,0.893743,5.48748,0.843505,1.44375,1,0,0
0,-5194.48,-3.52353,1.29,0.841988,0.961,5.4484,0.8534,1.48439,1,0,0
0,-5200.67,-2.15536,1.29197,0.87044,0.931289,5.51338,0.842926,1.47504,1,0,0
0,-5188.08,-6.61691,1.31166,0.864271,1.00561,5.51065,0.862515,1.44359,1,0,0
0,-5194.21,-1.45486,1.27707,0.867591,0.951548,5.4005,0.846744,1.45586,1,0,0
0,-5193.57,-4.80013,1.30532,0.871311,0.977976,5.54727,0.8418,1.43808,1,0,0
0,-5199.44,-1.98366,1.28875,0.90197,0.968312,5.51489,0.850569,1.46072,1,0,0
0,-5189.41,-2.4353,1.30099,0.874285,1.0076,5.58371,0.853967,1.4524,1,0,0
0,-5212.3,-4.18243,1.28782,0.901666,0.939596,5.5225,0.841405,1.47444,1,0,0
0,-5196.17,-1.18762,1.29072,0.865743,0.922403,5.48031,0.851382,1.47163,1,0,0
0,-5198.38,-1.51157,1.28556,0.860604,0.937048,5.51621,0.84554,1.4704,1,0,0
0,-5189.38,-2.55201,1.28329,0.870777,1.00485,5.30866,0.85573,1.45534,1,0,0
0,-5188.91,-2.41072,1.28898,0.85334,0.973594,5.36385,0.844984,1.44943,1,0,0
0,-5189.28,-0.738138,1.30243,0.867187,0.98128,5.46336,0.848082,1.46337,1,0,0
0,-5197.43,-1.23362,1.27744,0.868746,0.985022,5.54187,0.849956,1.46865,1,0,0
0,-5192.24,-1.34664,1.29203,0.872772,0.928974,5.34171,0.848172,1.46808,1,0,0
0,-5189.25,-1.11143,1.286,0.869881,1.00218,5.38031,0.851806,1.45562,1,0,0
0,-5192.1,-1.94938,1.30318,0.876575,0.946214,5.54817,0.85307,1.44982,1,0,0
0,-5203.09,-4.00883,1.29479,0.865865,0.925902,5.58082,0.83909,1.46619,1,0,0
0,-5191.59,-3.46444,1.30445,0.88408,0.945475,5.52919,0.8593,1.45107,1,0,0
0,-5195.55,-5.92647,1.28491,0.881121,1.01433,5.63663,0.850266,1.43207,1,0,0
0,-5194.66,-1.70779,1.30279,0.88999,0.978926,5.50733,0.846139,1.46121,1,0,0
0,-5203.18,-5.61413,1.27686,0.910255,0.951974,5.51992,0.858696,1.45298,1,0,0
0,-5192.74,-3.82381,1.28403,0.842339,0.994384,5.60809,0.854609,1.46834,1,0,0
0,-5193.7,-0.767584,1.28848,0.877644,0.958142,5.40084,0.852432,1.47565,1,0,0
0,-5195.53,-4.64052,1.27048,0.864721,0.991669,5.61282,0.855241,1.44492,1,0,0
0,-5196.3,-3.28088,1.28641,0.88848,0.927483,5.46795,0.851971,1.43964,1,0,0
0,-5196.61,-2.62429,1.29846,0.893892,0.988507,5.60389,0.850001,1.45389,1,0,0
0,-5196.62,-1.71006,1.28398,0.862768,0.989447,5.55781,0.850663,1.47856,1,0,0
0,-5197.12,-2.39238,1.30623,0.878962,0.962263,5.57767,0.844442,1.46972,1,0,0
0,-5203.84,-1.88155,1.28218,0.889122,0.9438,5.46777,0.846153,1.4758,1,0,0
0,-5193,-1.74965,1.29354,0.863676,0.992691,5.44969,0.842951,1.4727,1,0,0
0,-5192.32,-3.99395,1.31357,0.897508,0.963353,5.50416,0.856363,1.46288,1,0,0
0,-5190.77,-2.07131,1.29505,0.872496,0.988151,5.33742,0.854438,1.48053,1,0,0
0,-5193.63,-2.78426,1.27274,0.877121,0.972257,5.2829,0.852966,1.4626,1,0,0
0,-5191.98,-1.45973,1.28664,0.883557,1.019,5.44142,0.850899,1.45976,1,0,0
0,-5194.18,-8.57989,1.32827,0.885285,0.909495,5.45326,0.858351,1.45195,1,0,0
0,-5198.52,-3.21411,1.28112,0.857515,0.943798,5.63514,0.856814,1.46387,1,0,0
0,-5188.45,-0.649829,1.29993,0.875399,0.971516,5.39008,0.852758,1.46194,1,0,0
0,-5194.22,-2.29379,1.28188,0.846163,0.933443,5.45947,0.850818,1.46077,1,0,0
0,-5193.42,-4.61666,1.28264,0.842352,0.993036,5.36044,0.858015,1.47793,1,0,0
0,-5193.85,-2.68696,1.29566,0.852417,0.913902,5.39814,0.850102,1.47481,1,0,0
0,-5188.94,-1.90341,1.29182,0.846069,0.975851,5.39077,0.853542,1.46317,1,0,0
0,-5195.35,-3.91185,1.2745,0.899463,0.998925,5.37821,0.855564,1.45587,1,0,0
0,-5187.25,-3.17308,1.30097,0.86133,1.00507,5.41101,0.859992,1.45818,1,0,0
0,-5193.77,-1.91839,1.28359,0.881148,1.00617,5.48711,0.856333,1.47223,1,0,0
0,-5197.13,-1.31095,1.27903,0.886117,0.996566,5.47069,0.849329,1.46583,1,0,0
0,-5196.39,-1.57097,1.29017,0.894041,0.993775,5.48706,0.851418,1.47277,1,0,0
0,-5198.81,-3.03049,1.28003,0.903262,1.00083,5.47296,0.850293,1.45642,1,0,0
0,-5205.27,-4.83531,1.29052,0.886733,0.982001,5.77558,0.851707,1.46024,1,0,0
0,-5192.73,-1.59657,1.28253,0.877022,0.984415,5.38856,0.844742,1.45331,1,0,0
0,-5188.32,-0.979426,1.30456,0.86511,0.986059,5.44131,0.850073,1.46612,1,0,0
0,-5191.85,-3.30132,1.28291,0.881544,0.941661,5.2372,0.846065,1.4584,1,0,0
0,-5194.54,-3.67367,1.31063,0.857636,0.943617,5.54645,0.845852,1.47974,1,0,0
0,-5190.13,-6.15612,1.29763,0.826779,0.995106,5.58224,0.854728,1.46739,1,0,0
0,-5188.31,-2.39784,1.30135,0.849258,1.00814,5.49956,0.851292,1.46867,1,0,0
0,-5199.78,-2.76526,1.28776,0.852131,0.940284,5.56524,0.84944,1.48184,1,0,0
0,-5202.75,-4.84476,1.30441,0.879147,0.876722,5.53112,0.852422,1.46705,1,0,0
0,-5188.54,-2.94853,1.30452,0.866224,1.0027,5.60181,0.856539,1.46126,1,0,0
0,-5190.08,-1.11275,1.29226,0.8721,0.998375,5.5346,0.852185,1.45323,1,0,0
0,-5190.82,-3.19502,1.27621,0.873906,1.01204,5.36072,0.855922,1.45055,1,0,0
0,-5194.9,-1.94988,1.29989,0.861392,0.920029,5.4777,0.847569,1.47311,1,0,0
0,-5187.92,-1.70012,1.2945,0.848128,0.987895,5.43401,0.850912,1.45632,1,0,0
0,-5195.51,-3.11257,1.3057,0.880431,0.989549,5.66976,0.850538,1.4663,1,0,0
0,-5187.72,-4.89302,1.30002,0.840553,1.04069,5.50745,0.852548,1.45852,1,0,0
0,-5193.54,-0.234457,1.28726,0.87693,0.963023,5.45566,0.852178,1.46862,1,0,0
0,-5191.61,-0.570957,1.28672,0.86898,0.954686,5.36268,0.850134,1.46739,1,0,0
0,-5206.5,-3.49956,1.26589,0.863931,0.932652,5.53477,0.847097,1.46322,1,0,0
0,-5207.83,-6.73586,1.27114,0.91263,0.940665,5.50683,0.855148,1.4451,1,0,0
0,-5201,-2.93007,1.2804,0.877867,0.908012,5.48234,0.85714,1.46628,1,0,0
0,-5191.41,-5.28097,1.29364,0.872712,0.931184,5.41077,0.85751,1.43079,1,0,0
0,-5192.36,-6.3783,1.31015,0.889726,1.03793,5.29446,0.84315,1.45461,1,0,0
0,-5202.45,-5.12017,1.2859,0.895984,0.937744,5.52661,0.861817,1.47992,1,0,0
0,-5195,-0.864751,1.28978,0.872604,0.971698,5.59146,0.849838,1.45978,1,0,0
0,-5204.21,-2.65356,1.26709,0.882727,0.958708,5.52646,0.850851,1.46103,1,0,0
0,-5190.81,-3.5525,1.30907,0.857144,1.00593,5.51509,0.843767,1.47274,1,0,0
0,-5192.26,-3.57354,1.28188,0.892478,0.966041,5.24066,0.84795,1.45548,1,0,0
0,-5190.66,-2.9761,1.28944,0.892774,0.948822,5.26301,0.851544,1.45483,1,0,0
0,-5192.59,-1.57255,1.29794,0.874367,0.931888,5.38848,0.853188,1.47638,1,0,0
0,-5197.38,-3.00955,1.27387,0.864924,0.980246,5.35606,0.853893,1.48208,1,0,0
0,-5192.03,-4.66806,1.28424,0.848012,0.996399,5.6772,0.856141,1.45654,1,0,0
0,-5188.1,-3.36628,1.29291,0.867018,1.01843,5.32194,0.855499,1.44693,1,0,0
0,-5189.6,-4.95981,1.30839,0.860013,0.969122,5.41111,0.843097,1.43693,1,0,0
0,-5196.31,-2.18724,1.29696,0.885327,0.990522,5.53569,0.843078,1.45646,1,0,0
0,-5200.92,-3.03646,1.28153,0.865756,0.982916,5.67418,0.845566,1.45941,1,0,0
0,-5190.28,-4.35623,1.30549,0.889221,0.945274,5.39661,0.862116,1.46505,1,0,0
0,-5189.45,-2.0676,1.29719,0.856807,0.939344,5.34762,0.855764,1.46492,1,0,0
0,-5197.35,-1.15476,1.28624,0.860852,0.944911,5.53305,0.846946,1.46985,1,0,0
0,-5190.29,-1.45738,1.28817,0.868619,0.95411,5.3312,0.845456,1.45637,1,0,0
0,-5192.44,-6.85095,1.31038,0.864684,1.01108,5.62889,0.845579,1.43461,1,0,0
0,-5190.71,-6.86214,1.30058,0.868559,1.04145,5.17385,0.855526,1.45635,1,0,0
0,-5200.61,-5.29732,1.30784,0.873544,0.898759,5.46377,0.843594,1.48401,1,0,0
0,-5191.78,-3.0408,1.29002,0.868073,0.982043,5.49509,0.844628,1.43802,1,0,0
0,-5190.32,-2.73243,1.28749,0.886592,1.01749,5.31749,0.854733,1.46013,1,0,0
0,-5191.87,-3.39477,1.28636,0.84506,1.00475,5.36804,0.853605,1.4777,1,0,0
0,-5193.94,-1.65609,1.29347,0.860951,0.928907,5.44086,0.844241,1.46587,1,0,0
0,-5203.6,-4.6483,1.28247,0.878872,1.00164,5.42364,0.839402,1.48534,1,0,0
0,-5205.65,-5.17325,1.27323,0.871948,0.90433,5.44077,0.859078,1.47985,1,0,0
0,-5197.26,-4.21906,1.2937,0.879488,0.963066,5.40355,0.836068,1.46455,1,0,0
0,-5210.47,-3.52071,1.27959,0.897795,0.940507,5.55338,0.843642,1.4571,1,0,0
0,-5190.78,-1.88719,1.28834,0.863098,0.981871,5.31797,0.844263,1.46738,1,0,0
0,-5199.64,-3.75504,1.29334,0.869442,0.998336,5.53004,0.83934,1.47915,1,0,0
0,-5190.54,-1.42775,1.28909,0.871019,0.931746,5.34513,0.850823,1.4538,1,0,0
0,-5193.59,-4.06618,1.28387,0.898951,1.00513,5.26191,0.84805,1.45935,1,0,0
0,-5213.93,-3.69205,1.27384,0.887858,0.960001,5.58416,0.847307,1.4833,1,0,0
0,-5207.55,-4.11871,1.28975,0.891251,0.915194,5.45069,0.846379,1.48846,1,0,0
0,-5192.48,-2.14081,1.28738,0.851393,0.945053,5.38312,0.855283,1.47291,1,0,0
0,-5203.15,-1.97821,1.2797,0.878578,0.970535,5.59607,0.851372,1.47714,1,0,0
0,-5196.01,-2.52452,1.30109,0.898572,0.952114,5.53668,0.853852,1.45784,1,0,0
0,-5198.41,-6.68725,1.28745,0.854245,0.948392,5.31136,0.858743,1.49736,1,0,0
0,-5189.66,-3.98259,1.29027,0.873327,0.983933,5.30081,0.843444,1.44007,1,0,0
0,-5196.09,-5.57107,1.30484,0.905069,0.920103,5.32763,0.853408,1.47995,1,0,0
0,-5192.14,-8.2533,1.29605,0.895309,1.07899,5.35359,0.858605,1.44955,1,0,0
0,-5200.67,-1.5007,1.27865,0.87036,0.964914,5.54091,0.850763,1.47776,1,0,0
0,-5199.1,-7.7018,1.26235,0.850402,0.905745,5.28148,0.848674,1.45156,1,0,0
0,-5220.05,-4.89021,1.27586,0.904781,0.960792,5.63523,0.84737,1.47458,1,0,0
0,-5189.59,-1.80309,1.29468,0.859203,0.976912,5.54022,0.850243,1.44619,1,0,0
0,-5190.4,-1.85419,1.28485,0.85757,0.952657,5.31538,0.846802,1.45989,1,0,0
0,-5197.95,-2.88039,1.28373,0.884768,1.03415,5.49456,0.845007,1.4662,1,0,0
