"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw","Chain"
"694",-1026.42,-3.32829,1.81343,0.944263,0.400734,2.77504,0.629142,0.896047,1.48527,1,0,1,694,1,1
"695",-1023.46,-3.48578,1.82731,1.03804,0.421982,2.75463,0.608796,0.909624,1.44701,1,0,1,695,1,1
"696",-1028.1,-4.50174,1.84841,1.01921,0.386293,2.80565,0.548885,0.906299,1.50133,1,0,1,696,1,1
"697",-1026.39,-1.31236,1.83612,0.997811,0.401534,2.67086,0.65382,0.926223,1.46109,1,0,1,697,1,1
"698",-1024.49,-2.86608,1.821,0.968051,0.327222,2.65863,0.551488,0.969156,1.46047,1,0,1,698,1,1
"699",-1025.85,-2.03737,1.80998,0.982136,0.410157,2.67747,0.592542,0.928881,1.44544,1,0,1,699,1,1
"700",-1027.85,-2.75283,1.84419,0.961636,0.411989,2.73384,0.660017,0.997375,1.46504,1,0,1,700,1,1
"701",-1024.08,-4.51894,1.79397,1.02848,0.332874,2.58537,0.577022,0.893492,1.46797,1,0,1,701,1,1
"702",-1026.96,-4.73309,1.82466,0.990029,0.332453,2.77689,0.691055,0.955536,1.52822,1,0,1,702,1,1
"703",-1028.56,-3.37193,1.83982,1.00648,0.325006,2.68617,0.66112,0.867758,1.46706,1,0,1,703,1,1
"704",-1023.81,-1.52017,1.85623,0.992761,0.343711,2.75727,0.63008,0.915917,1.4999,1,0,1,704,1,1
"705",-1030.71,-5.94784,1.83899,1.01927,0.375712,2.65143,0.636699,0.917395,1.40372,1,0,1,705,1,1
"706",-1025.13,-2.7603,1.80403,0.964765,0.368326,2.79077,0.576606,0.923445,1.50082,1,0,1,706,1,1
"707",-1047.53,-10.0283,1.85439,1.03444,0.43674,2.89583,0.61247,0.877572,1.41786,1,0,1,707,1,1
"708",-1022.79,-1.45354,1.79438,0.989706,0.371185,2.78445,0.615391,0.931603,1.4872,1,0,1,708,1,1
"709",-1022.75,-1.9265,1.85651,1.03187,0.337648,2.70997,0.590532,0.965028,1.46209,1,0,1,709,1,1
"710",-1037.14,-8.79124,1.86183,0.994317,0.488899,2.90076,0.542376,0.95548,1.46914,1,0,1,710,1,1
"711",-1026.91,-3.97633,1.7708,0.96335,0.406003,2.68527,0.578011,0.984717,1.48253,1,0,1,711,1,1
"712",-1029.43,-8.14571,1.7779,0.993573,0.373061,2.57802,0.561881,1.05504,1.50782,1,0,1,712,1,1
"713",-1033.1,-7.19539,1.83053,0.983155,0.441469,2.77338,0.524483,0.946428,1.42964,1,0,1,713,1,1
"714",-1030.36,-4.82255,1.8776,1.02068,0.396011,2.63551,0.595926,0.869748,1.45645,1,0,1,714,1,1
"715",-1024.48,-3.80714,1.84731,1.0052,0.445325,2.85814,0.603686,0.961296,1.48703,1,0,1,715,1,1
"716",-1026.28,-5.28047,1.84078,0.978011,0.369748,2.89792,0.602558,0.987475,1.52034,1,0,1,716,1,1
"717",-1028.13,-2.49447,1.82055,0.970686,0.423938,2.68342,0.575948,0.948299,1.5028,1,0,1,717,1,1
"718",-1024.17,-3.88942,1.84369,1.01766,0.396552,2.75839,0.657508,0.961321,1.52725,1,0,1,718,1,1
"719",-1024.76,-3.83826,1.81068,0.961012,0.291481,2.82681,0.633453,0.934578,1.49315,1,0,1,719,1,1
"720",-1024.03,-2.06325,1.79378,0.978542,0.356342,2.7743,0.586407,0.918543,1.49186,1,0,1,720,1,1
"721",-1024.89,-2.80167,1.8227,0.968803,0.321047,2.6646,0.557386,0.906767,1.4764,1,0,1,721,1,1
"722",-1026.9,-1.58879,1.81574,1.02597,0.341737,2.78175,0.614057,0.96184,1.48893,1,0,1,722,1,1
"723",-1032.04,-3.80094,1.81979,0.95687,0.383699,2.57606,0.637947,0.943668,1.51442,1,0,1,723,1,1
"724",-1023.65,-1.71397,1.81425,0.999495,0.377173,2.8027,0.574594,0.953049,1.47063,1,0,1,724,1,1
"725",-1040.84,-6.01,1.86446,0.927511,0.391751,2.60294,0.66261,0.901151,1.49426,1,0,1,725,1,1
"726",-1035.22,-5.54168,1.86782,1.02913,0.376002,2.60255,0.700491,0.921014,1.44824,1,0,1,726,1,1
"727",-1023.19,-2.14261,1.79137,1.01205,0.382239,2.63995,0.610807,0.979671,1.49324,1,0,1,727,1,1
"728",-1026.36,-3.90706,1.79116,0.985878,0.404078,2.70082,0.546642,0.936884,1.44913,1,0,1,728,1,1
"729",-1029.76,-3.83621,1.8222,0.946148,0.358179,2.70214,0.620007,0.861211,1.47872,1,0,1,729,1,1
"730",-1027.51,-2.39021,1.83227,0.970329,0.444517,2.70383,0.621445,0.942422,1.50276,1,0,1,730,1,1
"731",-1059.3,-2.99809,1.83953,1.0437,0.32071,2.79271,0.604683,0.93869,1.49353,1,0,1,731,1,1
"732",-1023.16,-1.86732,1.85259,0.974012,0.359028,2.80897,0.604976,0.975773,1.45772,1,0,1,732,1,1
"733",-1061.58,-7.46203,1.885,0.997886,0.318973,2.95585,0.599921,0.978664,1.49476,1,0,1,733,1,1
"734",-1025.1,-2.1517,1.83242,1.01995,0.4251,2.6665,0.642424,0.911453,1.47197,1,0,1,734,1,1
"735",-1029.59,-5.88016,1.78808,0.978981,0.303766,2.66414,0.697406,0.977825,1.51648,1,0,1,735,1,1
"736",-1025.43,-3.74876,1.84616,0.970394,0.327512,2.77891,0.616857,1.03881,1.4571,1,0,1,736,1,1
"737",-1028.39,-8.17738,1.87067,0.932333,0.419129,2.87159,0.659794,0.907567,1.5112,1,0,1,737,1,1
"738",-1027.85,-2.03699,1.87029,0.993203,0.401087,2.64622,0.598648,0.974976,1.49114,1,0,1,738,1,1
"739",-1023.62,-0.832057,1.83583,0.982745,0.318688,2.70158,0.623325,0.976608,1.47095,1,0,1,739,1,1
"740",-1024.83,-3.44204,1.84704,1.0311,0.414768,2.67338,0.661805,0.969908,1.50692,1,0,1,740,1,1
"741",-1022.94,-2.08135,1.8175,1.0001,0.312582,2.64129,0.572358,0.926482,1.48506,1,0,1,741,1,1
"742",-1027.66,-2.11359,1.81284,0.989282,0.409882,2.61746,0.615453,0.903383,1.46392,1,0,1,742,1,1
"743",-1030.07,-4.10906,1.84889,1.01698,0.306843,2.62857,0.64882,0.889838,1.44548,1,0,1,743,1,1
"744",-1025.9,-4.4224,1.81975,0.97027,0.253721,2.67895,0.619993,0.943573,1.47455,1,0,1,744,1,1
"745",-1024.2,-3.12783,1.8115,1.02234,0.398973,2.69152,0.600729,1.01049,1.50602,1,0,1,745,1,1
"746",-1023.58,-2.39229,1.79876,1.01843,0.323246,2.67648,0.636736,0.996921,1.4878,1,0,1,746,1,1
"747",-1027.3,-5.81858,1.84729,1.0417,0.373863,2.80802,0.627384,0.944519,1.4154,1,0,1,747,1,1
"748",-1022.28,-2.08094,1.84149,1.04453,0.38966,2.72495,0.628566,0.954516,1.48711,1,0,1,748,1,1
"749",-1026.85,-5.53716,1.81889,1.06395,0.327252,2.66971,0.598989,0.891427,1.44207,1,0,1,749,1,1
"750",-1028.6,-10.8657,1.71379,0.98401,0.306821,2.64138,0.66173,0.957623,1.43907,1,0,1,750,1,1
"751",-1035.05,-3.59429,1.89397,0.981528,0.380304,2.58532,0.633169,0.936895,1.48147,1,0,1,751,1,1
"752",-1030.84,-12.3996,1.76105,1.02036,0.32799,2.40023,0.593055,0.923087,1.48124,1,0,1,752,1,1
"753",-1038.39,-5.90739,1.85867,0.987661,0.451726,2.56346,0.663712,1.00781,1.45693,1,0,1,753,1,1
"754",-1029.62,-6.72349,1.83882,1.01036,0.253906,2.58018,0.643584,0.964854,1.50651,1,0,1,754,1,1
"755",-1030.56,-5.37845,1.85856,1.0133,0.48696,2.79822,0.570623,0.962324,1.48753,1,0,1,755,1,1
"756",-1035.76,-5.50047,1.87565,0.995319,0.417899,2.67981,0.72423,0.945719,1.46051,1,0,1,756,1,1
"757",-1024.17,-0.543246,1.83683,0.977907,0.378151,2.70779,0.616221,0.980887,1.47406,1,0,1,757,1,1
"758",-1024.63,-4.72859,1.86906,0.985155,0.29739,2.72616,0.555255,0.993667,1.50242,1,0,1,758,1,1
"759",-1024.32,-0.573745,1.84484,0.989352,0.376097,2.72218,0.637762,0.932863,1.46223,1,0,1,759,1,1
"760",-1026.04,-1.35182,1.82387,0.984679,0.426612,2.67232,0.617524,0.931391,1.4901,1,0,1,760,1,1
"761",-1025.97,-4.56689,1.79363,1.00787,0.295313,2.74012,0.626323,1.0127,1.44165,1,0,1,761,1,1
"762",-1028.28,-6.4901,1.86324,0.93968,0.444395,2.83974,0.650714,1.00149,1.48757,1,0,1,762,1,1
"763",-1026.52,-3.0697,1.78469,0.994501,0.420635,2.62824,0.590161,0.917315,1.48494,1,0,1,763,1,1
"764",-1023.11,-0.549389,1.83672,0.991651,0.359528,2.71909,0.63281,0.98473,1.47118,1,0,1,764,1,1
"765",-1025.97,-1.91093,1.80032,0.970517,0.347227,2.6917,0.663944,0.915006,1.48075,1,0,1,765,1,1
"766",-1028.43,-3.86675,1.8322,1.00501,0.312998,2.66279,0.637732,0.863262,1.45307,1,0,1,766,1,1
"767",-1022.84,-0.385857,1.83971,0.978427,0.355662,2.74076,0.612967,0.950572,1.48741,1,0,1,767,1,1
"768",-1024.93,-3.63462,1.80107,1.006,0.32939,2.71219,0.552704,0.987103,1.50452,1,0,1,768,1,1
"769",-1024.92,-8.51534,1.83369,1.08494,0.301118,2.57426,0.560945,0.949074,1.48178,1,0,1,769,1,1
"770",-1029.08,-5.29377,1.83942,0.9659,0.269279,2.69539,0.673488,1.00771,1.47627,1,0,1,770,1,1
"771",-1026.3,-3.49863,1.85234,1.0225,0.464697,2.7198,0.611634,0.943885,1.45154,1,0,1,771,1,1
"772",-1026.85,-7.25711,1.82736,1.06771,0.356843,2.66575,0.555377,0.867125,1.45764,1,0,1,772,1,1
"773",-1023.99,-2.35242,1.81481,0.982758,0.314477,2.83091,0.61257,0.976675,1.48425,1,0,1,773,1,1
"774",-1024.88,-4.32779,1.8171,1.04727,0.409554,2.67251,0.58691,0.879735,1.47546,1,0,1,774,1,1
"775",-1036.9,-5.43203,1.86833,0.919922,0.369847,2.61818,0.589494,0.924044,1.49394,1,0,1,775,1,1
"776",-1024.21,-2.33118,1.84114,0.963696,0.389077,2.79992,0.642601,0.978493,1.45527,1,0,1,776,1,1
"777",-1026.32,-3.98063,1.8343,0.982053,0.356556,2.6702,0.539379,0.983295,1.4413,1,0,1,777,1,1
"778",-1025.25,-4.19845,1.86897,1.01984,0.336908,2.73222,0.625601,0.972383,1.53064,1,0,1,778,1,1
"779",-1025.84,-4.47286,1.81228,1.01217,0.394351,2.84403,0.652317,1.00345,1.50854,1,0,1,779,1,1
"780",-1028.21,-1.80686,1.86921,0.974453,0.346564,2.63407,0.597205,0.975577,1.48075,1,0,1,780,1,1
"781",-1035.8,-4.5341,1.81933,0.957472,0.369947,2.51878,0.653813,0.931086,1.48874,1,0,1,781,1,1
"782",-1025.78,-3.61593,1.85353,0.99834,0.371186,2.76035,0.543744,0.896634,1.48566,1,0,1,782,1,1
"783",-1041.21,-6.24195,1.84949,0.919109,0.347852,2.56713,0.618605,0.906495,1.45263,1,0,1,783,1,1
"784",-1032.94,-3.25855,1.86526,0.998343,0.334992,2.62366,0.67505,0.924018,1.44922,1,0,1,784,1,1
"785",-1058.42,-4.10853,1.78873,1.00063,0.297343,2.83371,0.622194,0.947714,1.44996,1,0,1,785,1,1
"786",-1028.44,-7.27855,1.78863,1.07016,0.352961,2.62676,0.594333,0.866768,1.47916,1,0,1,786,1,1
"787",-1029.65,-6.80003,1.78063,0.948989,0.332162,2.67665,0.547594,0.923822,1.52381,1,0,1,787,1,1
"788",-1026.59,-1.88385,1.82794,0.996153,0.319575,2.58797,0.620995,0.947491,1.45932,1,0,1,788,1,1
"789",-1063.1,-6.02017,1.80514,1.02043,0.331103,2.80579,0.532147,0.889812,1.4894,1,0,1,789,1,1
"790",-1030.41,-5.15122,1.92304,1.00062,0.325531,2.69982,0.606951,0.985158,1.4754,1,0,1,790,1,1
"791",-1022.92,-0.811094,1.8475,1.00242,0.343909,2.74151,0.632532,0.932759,1.49292,1,0,1,791,1,1
"792",-1023.29,-2.81576,1.80866,0.951264,0.297753,2.75217,0.598207,0.952475,1.46819,1,0,1,792,1,1
"793",-1034.47,-3.4241,1.8808,0.988438,0.394225,2.59703,0.66253,0.926327,1.48167,1,0,1,793,1,1
"794",-1024.53,-1.12594,1.83059,0.978603,0.358807,2.73751,0.647831,0.904287,1.47974,1,0,1,794,1,1
"795",-1030.26,-3.28633,1.88684,0.989052,0.414314,2.67928,0.575749,0.915527,1.47516,1,0,1,795,1,1
"796",-1026.23,-2.69085,1.80314,0.996737,0.40207,2.6228,0.660775,0.994534,1.48006,1,0,1,796,1,1
"797",-1024.85,-5.14926,1.829,1.03634,0.418218,2.70314,0.679549,1.00453,1.51086,1,0,1,797,1,1
"798",-1037.71,-6.42086,1.89,0.946379,0.454191,2.68364,0.67538,0.945509,1.49733,1,0,1,798,1,1
"799",-1058.49,-6.82135,1.84753,1.06229,0.401883,2.88072,0.631642,0.992575,1.45396,1,0,1,799,1,1
"800",-1026.79,-3.70655,1.82451,1.01903,0.301405,2.73297,0.676128,0.971653,1.44496,1,0,1,800,1,1
"801",-1023.07,-2.27357,1.81195,0.960822,0.360248,2.78997,0.637086,0.981449,1.49827,1,0,1,801,1,1
"802",-1023.08,-1.47142,1.82309,1.02966,0.353455,2.76642,0.633118,0.94156,1.46137,1,0,1,802,1,1
"803",-1026.93,-5.54608,1.8764,0.974195,0.296563,2.70515,0.574607,1.02023,1.50783,1,0,1,803,1,1
"804",-1025.76,-1.35931,1.8229,0.996185,0.338766,2.64143,0.636597,0.933615,1.44828,1,0,1,804,1,1
"805",-1027.22,-3.05756,1.88865,1.00204,0.390813,2.74114,0.666235,0.933811,1.48453,1,0,1,805,1,1
"806",-1025.67,-4.01827,1.78732,0.979689,0.345768,2.77442,0.638278,0.983291,1.52337,1,0,1,806,1,1
"807",-1027.32,-1.98943,1.80938,0.98139,0.355615,2.64887,0.670125,0.919198,1.4924,1,0,1,807,1,1
"808",-1060.09,-6.05457,1.82597,1.02897,0.307371,2.90857,0.643274,1.00624,1.47991,1,0,1,808,1,1
"809",-1028.08,-2.94325,1.86873,1.00947,0.422359,2.62631,0.618739,0.963098,1.50131,1,0,1,809,1,1
"810",-1028.32,-2.30721,1.83766,1.01034,0.413169,2.60283,0.655913,0.952679,1.4681,1,0,1,810,1,1
"811",-1025.28,-1.40868,1.81162,0.968578,0.40264,2.70994,0.651361,0.936641,1.46915,1,0,1,811,1,1
"812",-1025.99,-1.53817,1.85153,0.979472,0.306585,2.68263,0.640847,0.94738,1.48827,1,0,1,812,1,1
"813",-1027.15,-3.47978,1.82228,0.961671,0.366748,2.67157,0.53483,0.932389,1.47126,1,0,1,813,1,1
"814",-1027.64,-4.60609,1.80257,1.05613,0.338717,2.66739,0.682462,0.9341,1.48941,1,0,1,814,1,1
"815",-1024.12,-2.23369,1.79325,0.982245,0.34522,2.64919,0.603423,0.989025,1.50074,1,0,1,815,1,1
"816",-1027.48,-4.08025,1.77976,0.978053,0.332262,2.68248,0.619132,0.893062,1.51531,1,0,1,816,1,1
"817",-1029.92,-4.54649,1.82786,0.993496,0.350182,2.67634,0.646008,0.837559,1.47425,1,0,1,817,1,1
"818",-1028.49,-8.71613,1.81389,1.00232,0.377632,2.82399,0.644293,1.09713,1.43951,1,0,1,818,1,1
"819",-1037.28,-6.09926,1.86282,1.00346,0.375147,2.64413,0.748359,0.95616,1.46582,1,0,1,819,1,1
"820",-1030.37,-6.69606,1.74826,0.980517,0.31759,2.76654,0.626468,1.03139,1.47945,1,0,1,820,1,1
"821",-1022.93,-1.60387,1.85665,1.03439,0.334859,2.71689,0.616473,0.953222,1.47634,1,0,1,821,1,1
"822",-1025.85,-1.91137,1.8245,0.992264,0.37592,2.61311,0.569884,0.924651,1.46354,1,0,1,822,1,1
"823",-1034.09,-4.10368,1.84877,0.951375,0.334276,2.62915,0.663235,0.886591,1.49584,1,0,1,823,1,1
"824",-1027.93,-5.81607,1.89241,0.974614,0.37181,2.85913,0.665384,0.945843,1.44184,1,0,1,824,1,1
"825",-1034.35,-3.62248,1.85871,0.972851,0.468861,2.63804,0.596374,0.936772,1.46284,1,0,1,825,1,1
"826",-1028.94,-7.53135,1.80505,1.04779,0.35662,2.51977,0.655375,1.01032,1.44644,1,0,1,826,1,1
"827",-1024.86,-2.56172,1.8166,1.00938,0.367426,2.69005,0.680839,1.00392,1.47205,1,0,1,827,1,1
"828",-1024.29,-3.90635,1.8561,0.987724,0.319501,2.77374,0.557239,1.01244,1.463,1,0,1,828,1,1
"829",-1023.14,-0.832789,1.81522,0.973079,0.335309,2.6885,0.589992,0.947503,1.48328,1,0,1,829,1,1
"830",-1032.95,-3.81436,1.87352,0.952881,0.353037,2.68416,0.680693,0.991931,1.47822,1,0,1,830,1,1
"831",-1025.41,-4.16696,1.83263,1.00601,0.333084,2.74903,0.623707,1.05222,1.50343,1,0,1,831,1,1
"832",-1022.35,-2.28791,1.81027,1.02877,0.400146,2.7831,0.645138,0.963398,1.46797,1,0,1,832,1,1
"833",-1029.31,-4.51138,1.80129,1.03082,0.290289,2.67964,0.671366,0.912658,1.492,1,0,1,833,1,1
"834",-1022.68,-2.70972,1.78492,0.994246,0.39335,2.7186,0.644128,0.98759,1.45047,1,0,1,834,1,1
"835",-1024.28,-3.38637,1.76751,1.00662,0.358584,2.63603,0.600424,0.905619,1.4775,1,0,1,835,1,1
"836",-1024.27,-1.70092,1.82259,1.01705,0.346696,2.6276,0.632686,0.941346,1.50294,1,0,1,836,1,1
"837",-1025.44,-5.54995,1.86988,0.952795,0.304398,2.83293,0.57035,0.901463,1.48702,1,0,1,837,1,1
"838",-1026.99,-4.01569,1.85811,1.03428,0.296162,2.59812,0.631102,0.977951,1.47929,1,0,1,838,1,1
"839",-1025.87,-2.80734,1.80119,0.990471,0.362389,2.60357,0.586546,0.911342,1.44717,1,0,1,839,1,1
"840",-1026.44,-1.67332,1.83542,1.0096,0.362827,2.66389,0.659923,0.906652,1.46119,1,0,1,840,1,1
"841",-1034.07,-5.85033,1.8384,0.955034,0.482649,2.71598,0.610163,0.871208,1.49111,1,0,1,841,1,1
"842",-1047.11,-5.49227,1.81207,1.0622,0.289592,2.67958,0.641148,0.919108,1.45307,1,0,1,842,1,1
"843",-1029.77,-4.4686,1.86462,1.01028,0.341631,2.69141,0.647915,1.01648,1.42994,1,0,1,843,1,1
"844",-1029.94,-6.8364,1.8359,0.983164,0.276074,2.54591,0.568979,0.914628,1.4409,1,0,1,844,1,1
"845",-1024.63,-2.3066,1.80217,1.01139,0.299139,2.65,0.637486,0.929515,1.47169,1,0,1,845,1,1
"846",-1028.41,-6.5362,1.7899,1.03166,0.406583,2.50883,0.631594,0.952301,1.44657,1,0,1,846,1,1
"847",-1033.97,-6.43942,1.92604,0.995062,0.32123,2.64435,0.618463,1.00729,1.48527,1,0,1,847,1,1
"848",-1033.64,-4.09127,1.87449,0.942331,0.308555,2.66841,0.631864,0.920328,1.45511,1,0,1,848,1,1
"849",-1028.72,-3.31513,1.85304,0.99603,0.425883,2.704,0.549246,0.959423,1.45786,1,0,1,849,1,1
"850",-1023.27,-2.43875,1.85659,0.999747,0.328758,2.82125,0.617045,0.978414,1.49784,1,0,1,850,1,1
"851",-1022.68,-2.50357,1.84022,1.02414,0.338567,2.72587,0.561283,0.943917,1.45203,1,0,1,851,1,1
"852",-1023.99,-2.55252,1.85022,1.02731,0.306162,2.64819,0.595693,0.949056,1.45643,1,0,1,852,1,1
"853",-1033.77,-4.52538,1.81603,0.949146,0.363884,2.53987,0.619593,1.00159,1.46627,1,0,1,853,1,1
"854",-1026.12,-3.50913,1.79589,0.959255,0.426573,2.76899,0.620457,0.90114,1.492,1,0,1,854,1,1
"855",-1027.44,-1.72543,1.84524,1.00363,0.35206,2.65721,0.648744,0.918517,1.44725,1,0,1,855,1,1
"856",-1035.33,-3.77571,1.84881,0.978826,0.368141,2.61841,0.702612,0.908075,1.46538,1,0,1,856,1,1
"857",-1027.28,-4.03703,1.84839,0.941087,0.355433,2.75313,0.600876,1.01699,1.50238,1,0,1,857,1,1
"858",-1026.87,-3.03418,1.82887,1.02959,0.308264,2.63283,0.660173,0.921339,1.48825,1,0,1,858,1,1
"859",-1026.58,-2.25182,1.84017,0.955041,0.34466,2.66298,0.57107,0.961149,1.4952,1,0,1,859,1,1
"860",-1026.99,-2.65604,1.87587,1.0014,0.43578,2.72128,0.618735,0.919101,1.48364,1,0,1,860,1,1
"861",-1023.23,-3.08698,1.81064,0.95696,0.331953,2.84132,0.633356,0.949619,1.49602,1,0,1,861,1,1
"862",-1022.67,-3.07445,1.80587,0.949965,0.343631,2.84228,0.623274,0.961285,1.4825,1,0,1,862,1,1
"863",-1027.31,-2.65598,1.83398,0.957233,0.352481,2.6567,0.607997,0.998855,1.50859,1,0,1,863,1,1
"864",-1029.76,-4.33206,1.87465,0.981946,0.308431,2.71496,0.689631,0.992354,1.4917,1,0,1,864,1,1
"865",-1025.45,-2.8153,1.85067,1.01992,0.311452,2.69268,0.64834,1.00904,1.48019,1,0,1,865,1,1
"866",-1024.65,-2.828,1.85153,1.0344,0.407903,2.6474,0.62733,0.938707,1.50402,1,0,1,866,1,1
"867",-1038.74,-8.57907,1.81755,0.99674,0.397735,2.57778,0.698588,0.835807,1.49666,1,0,1,867,1,1
"868",-1026.48,-5.37917,1.85227,1.03828,0.462594,2.85341,0.601321,0.950209,1.47743,1,0,1,868,1,1
"869",-1035.68,-5.34325,1.84696,0.936072,0.361998,2.55604,0.581726,1.00306,1.47792,1,0,1,869,1,1
"870",-1027.31,-2.59424,1.8133,1.00931,0.301299,2.79564,0.647326,0.954637,1.45992,1,0,1,870,1,1
"871",-1024.05,-2.44916,1.79024,0.98722,0.374285,2.71819,0.593952,0.99844,1.5008,1,0,1,871,1,1
"872",-1022.27,-1.29814,1.81657,0.983303,0.306913,2.71861,0.594518,0.943256,1.46409,1,0,1,872,1,1
"873",-1027.05,-1.94965,1.86747,0.989492,0.338294,2.70484,0.621086,0.963019,1.44156,1,0,1,873,1,1
"874",-1026.79,-3.14913,1.81823,0.95327,0.418979,2.75763,0.593487,0.992563,1.45479,1,0,1,874,1,1
"875",-1026.15,-4.69067,1.86996,1.00573,0.331191,2.89914,0.653479,0.956124,1.4898,1,0,1,875,1,1
"876",-1025.21,-2.60347,1.79891,0.988752,0.319911,2.58278,0.61695,0.978803,1.48216,1,0,1,876,1,1
"877",-1041.01,-7.18865,1.91227,0.948682,0.344816,2.58113,0.621533,1.01294,1.48374,1,0,1,877,1,1
"878",-1025.55,-7.74333,1.80593,1.07932,0.38787,2.58632,0.60714,0.97161,1.51885,1,0,1,878,1,1
"879",-1025.66,-3.9482,1.84844,1.03312,0.308557,2.75896,0.577508,1.00476,1.45861,1,0,1,879,1,1
"880",-1026.14,-9.13334,1.77833,1.05759,0.510272,2.66006,0.631586,0.938091,1.44382,1,0,1,880,1,1
"881",-1022.53,-0.823798,1.84185,1.00094,0.347203,2.71579,0.589372,0.964295,1.45734,1,0,1,881,1,1
"882",-1024.6,-3.47439,1.78868,0.955781,0.408987,2.786,0.637766,0.936078,1.49878,1,0,1,882,1,1
"883",-1022.42,-1.10795,1.83193,1.0091,0.311229,2.67383,0.597348,0.951134,1.47967,1,0,1,883,1,1
"884",-1034.21,-3.89434,1.88214,0.942954,0.399151,2.70993,0.638509,0.972902,1.45627,1,0,1,884,1,1
"885",-1026.62,-2.24167,1.88333,1.00433,0.375931,2.67898,0.605371,0.914975,1.4914,1,0,1,885,1,1
"886",-1025.28,-1.43478,1.87023,1.00555,0.396434,2.71675,0.624468,0.927891,1.4686,1,0,1,886,1,1
"887",-1024.41,-2.29556,1.81524,1.01908,0.421069,2.66567,0.63177,0.911221,1.4574,1,0,1,887,1,1
"888",-1027.52,-5.14026,1.80769,0.978114,0.38227,2.84175,0.617749,0.889772,1.52519,1,0,1,888,1,1
"889",-1022.39,-1.94965,1.80537,1.03852,0.359473,2.66171,0.624694,0.964046,1.48537,1,0,1,889,1,1
"890",-1026.74,-2.21612,1.85238,1.02092,0.351447,2.68129,0.672283,0.956972,1.45495,1,0,1,890,1,1
"891",-1024.35,-2.54013,1.8417,0.963791,0.340147,2.76779,0.588615,1.001,1.45272,1,0,1,891,1,1
"892",-1030.27,-2.98363,1.84162,0.977202,0.385964,2.64325,0.667536,0.906061,1.50867,1,0,1,892,1,1
"893",-1024.5,-5.95944,1.77622,1.01631,0.383088,2.65626,0.595314,1.02544,1.43118,1,0,1,893,1,1
"894",-1032.32,-5.45287,1.80468,0.921547,0.411629,2.66414,0.625307,0.988333,1.50406,1,0,1,894,1,1
"895",-1027.98,-3.72631,1.85744,1.00013,0.379715,2.65509,0.582778,0.875374,1.5075,1,0,1,895,1,1
"896",-1027.11,-5.98588,1.80347,1.0023,0.357559,2.72281,0.681303,1.04451,1.51852,1,0,1,896,1,1
"897",-1027.96,-4.4391,1.84825,1.01026,0.300298,2.82394,0.614162,0.99442,1.51366,1,0,1,897,1,1
"898",-1026.79,-3.86032,1.80133,0.960579,0.426972,2.76696,0.609271,0.959905,1.51713,1,0,1,898,1,1
"899",-1022.36,-1.02682,1.80987,0.976723,0.341699,2.72044,0.57886,0.950427,1.4714,1,0,1,899,1,1
"900",-1024.21,-3.37242,1.85433,1.0396,0.370933,2.73633,0.60184,0.887207,1.45477,1,0,1,900,1,1
"901",-1027.26,-3.21175,1.80049,0.967433,0.307693,2.57909,0.617685,0.969676,1.46748,1,0,1,901,1,1
"902",-1026.93,-3.39153,1.7877,0.945743,0.359403,2.67443,0.649913,0.990894,1.48503,1,0,1,902,1,1
"903",-1025.94,-2.22906,1.82701,1.02621,0.324165,2.63706,0.657361,0.920264,1.47344,1,0,1,903,1,1
"904",-1028.39,-1.60526,1.83773,0.986899,0.341681,2.6167,0.638724,0.90213,1.47441,1,0,1,904,1,1
"905",-1034.32,-3.46001,1.78253,1.00102,0.401128,2.8328,0.608438,0.916689,1.46295,1,0,1,905,1,1
"906",-1022.66,-1.07281,1.81318,0.981473,0.375707,2.74051,0.645929,0.97773,1.48757,1,0,1,906,1,1
"907",-1029.99,-5.77213,1.80065,0.963227,0.37214,2.62657,0.533788,0.881173,1.48085,1,0,1,907,1,1
"908",-1035.52,-4.67962,1.86104,0.919731,0.342647,2.63084,0.609521,0.977143,1.4674,1,0,1,908,1,1
"909",-1028.29,-3.32055,1.88152,0.992676,0.319459,2.65322,0.624705,0.916384,1.50927,1,0,1,909,1,1
"910",-1026.36,-2.45395,1.81966,0.976012,0.399766,2.69133,0.5681,0.987962,1.45208,1,0,1,910,1,1
"911",-1028.47,-5.84779,1.87478,0.978337,0.344778,2.78005,0.688677,0.929085,1.52988,1,0,1,911,1,1
"912",-1027.11,-4.55059,1.83354,0.978909,0.365356,2.71403,0.555542,1.02369,1.43684,1,0,1,912,1,1
"913",-1029.28,-3.67358,1.87875,0.957668,0.323606,2.67158,0.563538,0.946145,1.45975,1,0,1,913,1,1
"914",-1034.24,-4.64971,1.82813,0.974833,0.362782,2.59943,0.686654,1.00699,1.44255,1,0,1,914,1,1
"915",-1026.94,-4.22645,1.80962,1.02532,0.415138,2.55674,0.60585,0.919167,1.49901,1,0,1,915,1,1
"916",-1026.72,-5.13195,1.89334,1.05766,0.351322,2.62609,0.608271,0.964212,1.47873,1,0,1,916,1,1
"917",-1027,-1.70336,1.84044,0.944235,0.372532,2.73069,0.614812,0.943558,1.46269,1,0,1,917,1,1
"918",-1026.69,-3.82871,1.87231,0.976394,0.39819,2.81876,0.568714,0.990872,1.47822,1,0,1,918,1,1
