"id","menus","rep","rep2","t1","t2","c1","c2","d1","d2","drift1","drift2","drift3","speed","precision","treatment","f1","f2","f3","stay","alpha","bias_att","bias_sim","bias_comp","target_a","comp_a","dec_a","target_s","comp_s","dec_s","target_c","comp_c","dec_c"
153,1,1,153,1.5,1,1,1.5,1.5,0.85,2.7206628120573,2.97804894439115,1.89748256855154,3.24934775833995,0.633169216743154,3,0.081186490531932,0.191984445387758,-0.27317093591969,0.4038635075,1.97060152,0.242972872711108,0.0914694134779524,0.177346692433239,0.372221416890343,0.444796621656867,0.18298196145279,0.27167084792195,0.359241344341433,0.369087807736617,0.312568660208016,0.4491611591672,0.238270180624784
154,1,1,154,1.5,1,1,1.5,1.5,0.85,2.41060599036973,2.57631151904393,1.26354281558634,2.8385988278729,0.696566597079914,3,0.113345335658962,0.170761555451782,-0.284106891110745,1.0184849875,1.97060152,0.247712938209298,0.0602138181397007,0.141349134240851,0.41322548978581,0.471066904895824,0.115707605318366,0.271896569044455,0.361157978418127,0.366945452537418,0.328084598099748,0.461199710779041,0.210715691121211
155,1,1,155,1.5,1,1,1.5,1.5,0.85,0.969756167690801,0.992614935270726,0.494268922538473,1.15521262767294,0.732849487147686,3,0.110286472846522,0.126995625992582,-0.237282098839104,1.213030951,1.97060152,0.205662088805478,0.0350617246505207,0.0510551809234343,0.432533897555085,0.452855031588114,0.114611070856801,0.290106402323232,0.349619120314495,0.360274477362272,0.301513935428374,0.399249459956223,0.299236604615403
156,1,1,156,1.5,1,1,1.5,1.5,0.85,2.57567566176686,2.60913299660975,1.79221611662339,3.00902070394367,0.64186049504663,3,0.109715083432127,0.124398137294993,-0.23411322072712,1.518180378,1.97060152,0.20288087171319,0.029126175831634,0.0381593750712239,0.397595472587804,0.407837106185903,0.194567421226294,0.312230002193286,0.340385193616417,0.347384804190297,0.307043523961349,0.355299415721617,0.337657060317034
157,1,1,157,1.5,1,1,1.5,1.5,0.85,1.21726888099913,1.21996848961451,0.384965878886361,1.43794990417876,0.811984502414798,3,0.124193800089928,0.125406215523594,-0.249600015613522,1.334171128,1.97060152,0.216160804341348,0.0195054424438535,0.0247950956426642,0.474420583818947,0.47649618440132,0.0490832317797322,0.299298699191979,0.345072427764884,0.355628873043137,0.294705337989363,0.371544466991585,0.333750195019052
158,1,1,158,1.5,1,1,1.5,1.5,0.85,2.78713379431031,2.86776941834645,1.59509175734324,3.23198799481047,0.676984428669295,3,0.123912592353322,0.150883201198369,-0.274795793551692,0.804843346,1.97060152,0.238361908766158,0.0397416479009412,0.0945920736356501,0.418276324772923,0.442457912087649,0.139265763139428,0.296659610620409,0.349953762008648,0.353386627370943,0.331942346321641,0.410131883968398,0.257925769709962
159,1,1,159,1.5,1,1,1.5,1.5,0.85,1.06787356165399,1.25927390714661,0.169626039199397,1.38789336681708,0.886216664377153,3,0.0887781713801991,0.160896331690629,-0.249674503070828,1.147973508,1.97060152,0.219210573135487,0.0652732483976301,0.106398838777143,0.414850734655219,0.574100152072232,0.0110491132725488,0.189491497819004,0.388051839087903,0.422456663093092,0.237632067167096,0.589625849959602,0.172742082873301
160,1,1,160,1.5,1,1,1.5,1.5,0.85,0.99936514468431,0.997460160369334,0.744028175946356,1.16663044433797,0.627909323327375,3,0.106659935567349,0.104290351191076,-0.210950286758425,1.20578606,1.97060152,0.182692149106428,0.0215776528715986,0.0440825864249674,0.391334718464925,0.389866088283067,0.218799193252008,0.319510379375833,0.336924333618466,0.343565287005701,0.3055374264247,0.339490383563884,0.354972190011416
161,1,1,161,1.5,1,1,1.5,1.5,0.85,2.81517682774134,2.87884811212852,1.97163608013014,3.55293526462117,0.717875355023168,3,0.0655985936308634,0.0816656929626,-0.147264286593463,0.568330986,1.97060152,0.127787383961193,0.0221469403782053,0.130898551350577,0.39358846161579,0.411322962167586,0.195088576216624,0.309809583035124,0.335582213606514,0.354608203358362,0.230999739961062,0.28158148202645,0.487418778012488
162,1,1,162,1.5,1,1,1.5,1.5,0.85,3.25325029338143,3.38941375185055,2.02586961476802,3.87302108234975,0.679352611747466,3,0.100316387072113,0.137869202275286,-0.238185589347399,0.9392568285,1.97060152,0.207127580761223,0.0451471364971885,0.0645739643373956,0.403653347697603,0.437622130217662,0.158724522084735,0.291515329997248,0.348962876283268,0.359521793719484,0.300990036033789,0.395911227877821,0.303098736088389
163,1,1,163,1.5,1,1,1.5,1.5,0.85,2.38966153596469,2.57055974022137,1.18862792381394,2.77926855111951,0.69158536215325,3,0.123151017820397,0.188665255843215,-0.311816273663612,1.374722112,1.97060152,0.272020348939235,0.0623608619827949,0.180964363902196,0.415421345836538,0.479666897745913,0.104911756417549,0.271398275186831,0.363518402336511,0.365083322476658,0.344593210784785,0.47795083120554,0.177455958009675
164,1,1,164,1.5,1,1,1.5,1.5,0.85,1.09282939740118,1.22861464745302,0.565395281645807,1.3329108163873,0.713896626965559,3,0.0892814214360566,0.182143430211964,-0.271424851648021,1.196240848,1.97060152,0.239602641341006,0.0804888162377612,0.156464558560683,0.394866354614914,0.497372151727694,0.107761493657392,0.244887322195526,0.370309288379938,0.384803389424535,0.299973780897003,0.502025416459251,0.198000802643746
165,1,1,165,1.5,1,1,1.5,1.5,0.85,2.73353668005591,2.87739126010724,2.15389728483686,3.21451724723858,0.598530758377678,3,0.0833667373935392,0.165925972460382,-0.249292709853921,0.493133896,1.97060152,0.219804795701639,0.0732586785310847,0.124624316219922,0.366087665769568,0.405021710301779,0.228890623928653,0.296712762970725,0.348006189485859,0.355281047543416,0.315109137622749,0.39597226001107,0.288918602366181
166,1,1,166,1.5,1,1,1.5,1.5,0.85,4.2069365230386,5.32126784281661,2.34836412914479,5.34693960026402,0.687404048619181,3,0.0476369991930605,0.261613634025265,-0.309250633218326,0.597423351,1.97060152,0.288398102755514,0.156203434118314,0.320214463339598,0.344128177658949,0.546787358146289,0.109084464194763,0.190632304861038,0.394329459307106,0.415038235831856,0.283921224507743,0.609238202115955,0.106840573376302
167,1,1,167,1.5,1,1,1.5,1.5,0.85,1.0239803781392,1.00767601632426,0.341021405536543,1.19729985139215,0.802908253049954,3,0.129252340621348,0.120211210521167,-0.249463551142515,1.106981179,1.97060152,0.216089062702969,0.0152924834870244,0.0197721742192885,0.479979666792018,0.465035752358522,0.0549845808494608,0.307471140446406,0.342650124604225,0.349878734949369,0.308243063864302,0.366281122876866,0.325475813258832
168,1,1,168,1.5,1,1,1.5,1.5,0.85,0.934301345991346,0.972667166248239,0.522132614260415,1.14733371676271,0.737402329212489,3,0.0901160519228893,0.117863638773142,-0.207979690696031,1.353343499,1.97060152,0.180649234569416,0.037067788459352,0.0536771159539972,0.416626430304577,0.451011457567315,0.132362112128109,0.28727639684308,0.347403262918753,0.365320340238167,0.266384046051847,0.37415801879307,0.359457935155083
169,1,1,169,1.5,1,1,1.5,1.5,0.85,2.19987360623795,2.22166494500529,1.78951516875676,2.55663227784294,0.592519129930391,3,0.099083447947215,0.115753626567081,-0.214837074514296,0.9857149965,1.97060152,0.186240973346899,0.0314254287441237,0.0464040319195157,0.372388970723186,0.379693031314046,0.247917997962768,0.318706907066464,0.337848625554919,0.343444467378617,0.311366876230426,0.345800041341929,0.342833082427645
170,1,1,170,1.5,1,1,1.5,1.5,0.85,1.97559474425137,2.01950514446461,0.672069261284018,2.36047994435302,0.80504899711718,3,0.117321570680324,0.129591121575874,-0.246912692256199,1.291745207,1.97060152,0.213920648063009,0.0204140826281399,0.04448641705019,0.462165868128694,0.482626763956273,0.0552073679150338,0.299244664293773,0.342696928830854,0.358058406875373,0.264707209722659,0.33832710755532,0.396965682722021
171,1,1,171,1.5,1,1,1.5,1.5,0.85,1.21313485376091,1.33622955856254,0.175624321676553,1.53290085169758,0.895126007225397,3,0.101472435181625,0.142451776575906,-0.243924211757531,0.9127134871,1.97060152,0.212235935732917,0.0414584735940528,0.0531281776652127,0.448033987114509,0.542027143543296,0.00993886934219444,0.235654190500441,0.366856328958323,0.397489480541236,0.231207208077931,0.458497629643857,0.310295162278212
172,1,1,172,1.5,1,1,1.5,1.5,0.85,2.55426291800744,3.35021664569473,0.555900856297836,3.27390233217952,0.806918051252345,3,0.0802862935715759,0.239726741984101,-0.320013035555677,0.4330145435,1.97060152,0.288377480642415,0.117835796876063,0.263253956149232,0.362816531877374,0.619210482090746,0.0179729860318799,0.151040466545091,0.412260112594458,0.43669942086045,0.261256777777938,0.695010781587145,0.0437324406349167
173,1,1,173,1.5,1,1,1.5,1.5,0.85,2.08976665802025,2.44585332950177,0.772347572477977,2.53260458219933,0.74773975892951,3,0.101020807697475,0.213278012293603,-0.314298819991077,0.935740857,1.97060152,0.277917669790483,0.106494280611471,0.258334660257429,0.399336557614154,0.54449691515981,0.0561665272260358,0.199426548803123,0.397913474617709,0.402659976579168,0.32538423183226,0.596203263301924,0.0784125048658165
174,1,1,174,1.5,1,1,1.5,1.5,0.85,1.52895718057267,1.48457195232394,0.236348422603395,1.70768103738954,0.839932216682633,3,0.155265221201691,0.139801840618461,-0.295067061820152,0.59657544375,1.97060152,0.255652512726061,0.00414674065355126,0.058780009701937,0.507912316543048,0.479266117959608,0.0128215654973444,0.326512839885901,0.340899824450265,0.332587335663835,0.382405188540282,0.395334091627335,0.222260719832383
175,1,1,175,1.5,1,1,1.5,1.5,0.85,2.18852110024784,2.25895390993977,1.61496910481239,2.60576806729863,0.638273421099236,3,0.086991951191903,0.123526559988276,-0.21051851118018,0.653974536,1.97060152,0.183227255265464,0.0427247195047703,0.0565299484666138,0.382579889825116,0.407221760728513,0.210198349446371,0.303329643680851,0.343194353092134,0.353476003227015,0.296130661449573,0.366026220148152,0.337843118402275
176,1,1,176,1.5,1,1,1.5,1.5,0.85,1.20959998998206,1.2265299885035,0.682199864514435,1.42508371219113,0.703158099742265,3,0.114004858936082,0.125347944405773,-0.239352803341855,0.61022978965,1.97060152,0.207363183202073,0.0291417256155684,0.0384226555933714,0.425305332549974,0.437115453204445,0.137579214245582,0.30236466012398,0.344479928979941,0.353155410896079,0.304254377739007,0.374411175787478,0.321334446473515
177,1,1,177,1.5,1,1,1.5,1.5,0.85,2.02909627233982,2.04320545667596,0.955369230984218,2.49433987362941,0.786601596376971,3,0.0989705118616129,0.102923993354343,-0.201894505215956,1.4658905055,1.97060152,0.174856944189458,0.0164996281952551,0.108573564319763,0.446349270822547,0.452485984496294,0.101164744681159,0.3096692152068,0.334677325024566,0.355653459768634,0.220682359630321,0.269318503963372,0.509999136406306
178,1,1,178,1.5,1,1,1.5,1.5,0.85,2.18314435382388,2.19383884705574,1.06138918412038,2.49944599376248,0.709079910640309,3,0.137867179093,0.141848292757435,-0.279715471850435,1.2495393435,1.97060152,0.24224888278563,0.0177233661177941,0.0469145403035607,0.444225919761393,0.448524367495529,0.107249712743078,0.313587407927358,0.342425233643241,0.343987358429401,0.334929631230252,0.377915342210012,0.287155026559736
179,1,1,179,1.5,1,1,1.5,1.5,0.85,1.96418974755927,2.1808626961744,0.380243271266331,2.42886041044606,0.858158685521955,3,0.106034346919933,0.156444394660656,-0.262478741580589,1.6338540915,1.97060152,0.228706385054293,0.0440349108219484,0.0598842467986386,0.44085198491157,0.541809428326903,0.017338586761527,0.243213644173813,0.36627243896875,0.390513916857437,0.25446553199038,0.465177494516733,0.280356973492887
180,1,1,180,1.5,1,1,1.5,1.5,0.85,1.97119897412801,2.06321573325042,0.91150101762157,2.42852552443045,0.776475409727841,3,0.0959567309241044,0.123330293889322,-0.219287024813426,1.501123558,1.97060152,0.190400702272853,0.0299100782120303,0.0735873342788767,0.432376677039869,0.473051153374262,0.0945721695858689,0.289447077431446,0.344574238075841,0.365978684492712,0.23742193838085,0.331295541207159,0.431282520411991
181,1,1,181,1.5,1,1,1.5,1.5,0.85,3.48733245956072,3.648459132764,2.45440994267528,4.13883788173148,0.642583815978356,3,0.0922907488221951,0.143462711041077,-0.235753459863272,0.5531350875,1.97060152,0.205765431517202,0.0547121127079692,0.0830309107193416,0.385568127661038,0.421460336559871,0.192971535779091,0.293470767644534,0.348570162062975,0.35795907029249,0.306481925662062,0.396240977056904,0.297277097281033
