"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"375","stay[45]",0.62264811025,0.5373555,0.353769260979596,0.2590354242,0.2369974,1.2972015,0.999516909035973,2291.15954721245,2004.22343020712
"376","stay[46]",0.6645437802,0.556129,0.424612475256608,0.2972042199,0.2195566,1.4441445,1.00007133626901,1933.52667928269,1824.86824408888
"377","stay[47]",0.9865886995,0.952899,0.252322942502091,0.2343086214,0.63714475,1.454024,0.999957279961625,1946.69578842044,2044.21162482085
"378","stay[48]",0.27456225525,0.2462815,0.128407029154427,0.1064454909,0.11902755,0.5211156,1.00017592187073,2143.06571770409,2004.22343020712
"379","stay[49]",1.8017646095,1.76354,0.446276858204229,0.424572162,1.164543,2.6180685,0.999643108347251,2018.65882322066,1921.39659420067
"380","stay[50]",1.20813388,1.065205,0.650497430975066,0.5126882691,0.46603045,2.414856,1.00002672445416,2171.87867348356,1940.77472504158
"381","stay[51]",1.439716196,1.40403,0.345461173035769,0.332799222,0.9512681,2.0650325,1.00224551073664,1992.90528878676,1839.87041696555
"382","stay[52]",0.420096014,0.405582,0.113376409645238,0.1074729327,0.264786,0.628,0.999525691035822,1967.06461010799,1926.89032530153
"383","stay[53]",0.7839561325,0.7649655,0.190793614083277,0.1812789846,0.5140941,1.1113975,1.00036765718389,1910.97258853154,1783.82966278161
"384","stay[54]",0.7210317055,0.690184,0.228192778165695,0.2122994244,0.40876365,1.1347965,1.00117518808861,1578.38736598175,2031.89717814539
"385","stay[55]",0.7451517845,0.7262155,0.171159348040225,0.1624810992,0.4982646,1.0573565,1.00014323321197,1945.51443680758,1863.4963690419
"386","stay[56]",0.5883277165,0.5646075,0.165143126017747,0.1453444671,0.36595075,0.88616215,0.999617562951001,1696.37507591251,1727.62409687679
"387","stay[57]",0.26277815565,0.2388285,0.119863043680818,0.1017612162,0.1184077,0.47907805,1.00013687607553,2017.95750070293,1916.75438334536
"388","stay[58]",1.3515916915,1.262445,0.495674140602728,0.4301526684,0.70937995,2.282892,1.00361010898338,1751.63737447497,1881.7507996712
"389","stay[59]",0.944241033,0.853564,0.455290720890608,0.3807138888,0.40611,1.7838475,1.00009710911606,1922.20635731905,1661.01563764699
"390","stay[60]",0.8294281355,0.8113665,0.184209940936514,0.1796384877,0.5654693,1.1740345,0.999943963462333,2096.82706758862,1893.17919148165
"391","stay[61]",0.699094544,0.6811495,0.160203143455547,0.1489968522,0.47142515,0.99316445,0.99951401660367,1812.18760275496,1863.08456066494
"392","stay[62]",1.90391225,1.86917,0.392273127046683,0.38036103,1.3296995,2.6007845,1.00187854501071,2040.15540485442,1962.73343888589
"393","stay[63]",0.8925347585,0.8727,0.181571581622336,0.1736932617,0.63074935,1.2100325,1.00077548715608,2004.79223340904,2001.18275150363
"394","k",1,1,0,0,1,1,NA,NA,NA
"395","tau",0,0,0,0,0,0,NA,NA,NA
"396","pred_att1[1]",0.197430130695,0.1800615,0.118612320699884,0.1177347486,0.040750345,0.4193777,0.99970163311288,1981.36097059529,1929.26023909047
"397","pred_att1[2]",1.667,2,0.669578350593709,1.4826,1,3,0.999942563187244,1739.35276612426,NA
"398","pred_att1[3]",0.72346828755,0.8769135,0.300771777488247,0.1824880449,0.23064285,1,0.999837269081898,2048.66885376557,NA
"399","pred_att1[4]",1.588,2,0.588582377078437,1.4826,1,3,0.999945833340805,2004.66047173681,NA
"400","pred_att2[1]",0.201649742878,0.1870665,0.115830218576995,0.1205442756,0.041515685,0.4127407,0.999906729525306,1936.83807127322,1908.42314027712
"401","pred_att2[2]",1.6735,2,0.682004629865208,1.4826,1,3,1.00101460916874,1893.99751463449,NA
"402","pred_att2[3]",0.72852529165,0.947323,0.303908515360276,0.0780989202000001,0.21368775,1,0.999592324158719,2004.33654206642,NA
"403","pred_att2[4]",1.554,1,0.598550859631646,0,1,3,0.999713403835576,1809.59824909251,NA
"404","pred_sim1[1]",0.20665164293,0.188279,0.123930689729475,0.1180505424,0.038376995,0.44688665,0.999952786335472,1882.90948429574,1961.92432540145
"405","pred_sim1[2]",2.007,2,0.798918102853812,1.4826,1,3,0.99965568297129,1941.01932072041,NA
"406","pred_sim1[3]",0.7181292878,0.775225,0.296684748759484,0.333251415,0.23081325,1,1.0003494591758,1785.11051552692,NA
"407","pred_sim1[4]",2.04,2,0.806675500236211,1.4826,1,3,0.999658471168582,1846.94153790356,NA
"408","pred_sim2[1]",0.20698154079,0.192062,0.117546048296702,0.1183670775,0.04363605,0.4150462,1.00022044693694,1841.21655236193,1837.64634459081
"409","pred_sim2[2]",2.014,2,0.822278584809016,1.4826,1,3,1.00082973053904,2007.95907539434,NA
"410","pred_sim2[3]",0.7264952037,0.837247,0.295642877242426,0.2412975978,0.23862705,1,1.00237426419534,2023.15868060189,NA
"411","pred_sim2[4]",1.9505,2,0.819991428596352,1.4826,1,3,1.00010212428729,1975.57623317102,NA
"412","pred_com1[1]",0.21047636418,0.197141,0.120183303837024,0.121625091,0.045793245,0.4337049,1.00199396902862,1955.84801293959,1884.85168018523
"413","pred_com1[2]",1.978,2,0.787925385557924,1.4826,1,3,0.999771700920789,1918.18242548173,NA
"414","pred_com1[3]",0.72982673355,0.870192,0.294770961061088,0.1924533408,0.2384916,1,0.999523117006899,1934.19029423506,NA
"415","pred_com1[4]",1.9635,2,0.781327707491067,1.4826,1,3,0.99975733089445,2005.11819530149,NA
"416","pred_com2[1]",0.20930609597,0.1903655,0.127856908061484,0.1212803865,0.039402375,0.44573305,0.99973257737262,1965.94115542125,1996.9792841331
"417","pred_com2[2]",2.043,2,0.835763273974792,1.4826,1,3,1.00418960034099,1873.9690102619,NA
"418","pred_com2[3]",0.72114857095,0.808265,0.298818375315569,0.284266311,0.22248995,1,1.00037423032098,2036.57684438127,NA
"419","pred_com2[4]",2.0855,2,0.850030014477581,1.4826,1,3,1.0006418029708,2012.16286992497,NA
"420","Chain",1,1,0,0,1,1,NA,NA,NA
