"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"1025",-934.792,-8.69431,1.5532,0.978016,0.0719717,2.57302,1.24612,0.937283,1.27358,1,0,1,1025,1025
"1026",-922.02,-1.24196,1.54964,0.985134,0.0981872,2.66992,1.31748,0.931002,1.36218,1,0,1,1026,1026
"1027",-923.669,-1.97091,1.50777,0.957695,0.119996,2.71674,1.14503,0.873888,1.35263,1,0,1,1027,1027
"1028",-925.853,-3.33172,1.52905,1.03065,0.121065,2.51498,1.35086,0.840076,1.36938,1,0,1,1028,1028
"1029",-927.372,-4.22594,1.50698,1.02301,0.128067,2.58587,1.49059,1.03004,1.37476,1,0,1,1029,1029
"1030",-923.534,-1.09721,1.52583,0.984653,0.100635,2.60351,1.28071,0.954471,1.33297,1,0,1,1030,1030
"1031",-925.823,-5.5063,1.53701,1.02504,0.182289,2.95213,1.29893,0.86022,1.35813,1,0,1,1031,1031
"1032",-927.433,-3.0329,1.5242,0.959455,0.128928,2.59816,1.13195,1.02074,1.38214,1,0,1,1032,1032
"1033",-943.89,-5.11455,1.49305,1.00685,0.103531,2.94039,1.3625,0.886931,1.31346,1,0,1,1033,1033
"1034",-920.568,-0.651254,1.50388,0.986931,0.136881,2.67373,1.28221,0.9119,1.36664,1,0,1,1034,1034
"1035",-934.396,-5.6358,1.57514,0.917146,0.0906349,2.65742,1.2572,0.931652,1.35276,1,0,1,1035,1035
"1036",-921.722,-2.81559,1.49226,0.998066,0.0807082,2.59426,1.29519,0.97776,1.33489,1,0,1,1036,1036
"1037",-925.792,-2.36268,1.5074,0.967519,0.100901,2.59638,1.23121,0.912876,1.31473,1,0,1,1037,1037
"1038",-929.645,-2.45569,1.48426,1.04685,0.109246,2.7647,1.19555,0.891577,1.37186,1,0,1,1038,1038
"1039",-921.724,-2.29677,1.49773,1.05494,0.112195,2.63676,1.27666,0.951142,1.32428,1,0,1,1039,1039
"1040",-929.914,-6.14463,1.57687,0.986348,0.0864195,2.72607,1.16416,0.970408,1.28994,1,0,1,1040,1040
"1041",-923.118,-4.89782,1.46244,0.95434,0.156717,2.82177,1.15148,0.873204,1.34469,1,0,1,1041,1041
"1042",-922.561,-4.30794,1.51504,1.01351,0.133246,2.76569,1.30378,0.793683,1.32856,1,0,1,1042,1042
"1043",-934.8,-5.39426,1.58133,0.964508,0.126675,2.67257,1.16879,1.00405,1.29734,1,0,1,1043,1043
"1044",-929.57,-4.26748,1.51284,0.931675,0.114905,2.56532,1.37031,0.985185,1.37733,1,0,1,1044,1044
"1045",-923.878,-4.51641,1.55162,1.03761,0.0761225,2.60147,1.25105,0.883289,1.31939,1,0,1,1045,1045
"1046",-925.204,-1.77158,1.52027,1.00135,0.105981,2.86783,1.1775,0.968321,1.3502,1,0,1,1046,1046
"1047",-925.396,-5.46385,1.46668,0.975936,0.117347,2.66706,1.36793,0.838398,1.40379,1,0,1,1047,1047
"1048",-922.786,-4.19956,1.51592,0.958431,0.111182,2.78726,1.35328,0.831341,1.38206,1,0,1,1048,1048
"1049",-924.018,-1.83003,1.48445,0.964169,0.144154,2.60165,1.26708,0.908559,1.35521,1,0,1,1049,1049
"1050",-924.122,-2.60615,1.56453,0.985314,0.0966002,2.76401,1.15944,0.992558,1.33717,1,0,1,1050,1050
"1051",-931.303,-4.75598,1.51298,0.992772,0.12779,2.4568,1.01278,0.891778,1.33616,1,0,1,1051,1051
"1052",-922.538,-1.85806,1.51706,1.04484,0.132949,2.58822,1.24793,1.0109,1.35123,1,0,1,1052,1052
"1053",-920.937,-0.781976,1.52009,1.01102,0.103165,2.68218,1.18126,0.951923,1.37469,1,0,1,1053,1053
"1054",-922.42,-2.45605,1.51952,0.995847,0.0974791,2.81368,1.36922,0.946492,1.38185,1,0,1,1054,1054
"1055",-921.567,-1.08671,1.54397,1.00241,0.128583,2.67464,1.31996,0.913156,1.37928,1,0,1,1055,1055
"1056",-926.698,-1.12983,1.52221,0.969015,0.131265,2.55331,1.21511,0.934437,1.3626,1,0,1,1056,1056
"1057",-929.137,-3.20572,1.52803,1.03635,0.146063,2.46292,1.32872,0.886636,1.36031,1,0,1,1057,1057
"1058",-924.624,-2.97866,1.52997,0.986499,0.135073,2.66851,1.00323,0.931609,1.3596,1,0,1,1058,1058
"1059",-938.511,-8.90206,1.47713,0.969365,0.0587122,2.83417,1.14088,0.850698,1.34104,1,0,1,1059,1059
"1060",-925.173,-1.8101,1.50198,1.00814,0.152548,2.52235,1.19873,0.906444,1.33838,1,0,1,1060,1060
"1061",-934.772,-3.82498,1.51439,1.00697,0.0960737,2.92565,1.32189,0.864501,1.36643,1,0,1,1061,1061
"1062",-923.4,-2.98873,1.51421,1.0066,0.0835621,2.66148,1.05615,0.949106,1.34493,1,0,1,1062,1062
"1063",-924.634,-2.79145,1.50162,1.00279,0.115085,2.55673,1.42732,1.01452,1.34718,1,0,1,1063,1063
"1064",-934.314,-3.93771,1.46398,1.02342,0.125676,2.81086,1.14726,0.852972,1.37362,1,0,1,1064,1064
"1065",-933.923,-6.03847,1.50197,1.09661,0.176017,2.8181,1.20851,0.932041,1.36197,1,0,1,1065,1065
"1066",-929.423,-3.07529,1.54258,1.00684,0.0963144,2.43661,1.23898,0.978775,1.34953,1,0,1,1066,1066
"1067",-923.307,-3.03248,1.48739,1.02754,0.099213,2.63771,1.0904,1.01481,1.3636,1,0,1,1067,1067
"1068",-927.225,-4.73252,1.50891,0.986575,0.0916075,2.58245,1.04671,0.892632,1.40059,1,0,1,1068,1068
"1069",-930.026,-8.16045,1.46167,0.936169,0.0978981,2.5669,1.38265,0.823677,1.39071,1,0,1,1069,1069
"1070",-922.852,-3.14895,1.56799,1.00329,0.134858,2.81223,1.1524,0.892112,1.31964,1,0,1,1070,1070
"1071",-923.337,-1.83477,1.49126,0.964784,0.0961132,2.62106,1.23921,0.904542,1.34383,1,0,1,1071,1071
"1072",-924.075,-1.45046,1.49791,0.975227,0.16022,2.60567,1.23823,0.93565,1.34967,1,0,1,1072,1072
"1073",-922.43,-5.88248,1.50158,0.954291,0.124805,2.83871,1.45157,0.939245,1.30209,1,0,1,1073,1073
"1074",-920.308,-1.41889,1.52102,1.00348,0.113143,2.73346,1.34861,0.880503,1.33343,1,0,1,1074,1074
"1075",-926.504,-2.34646,1.50333,1.02445,0.098436,2.77904,1.14568,1.01229,1.36263,1,0,1,1075,1075
"1076",-922.686,-3.71138,1.47517,1.00622,0.133766,2.75829,1.13199,0.86496,1.31307,1,0,1,1076,1076
"1077",-925.896,-6.06306,1.5375,1.03816,0.0845459,2.54045,1.15058,0.80769,1.38355,1,0,1,1077,1077
"1078",-930.216,-2.59503,1.51582,0.95404,0.11941,2.51692,1.19377,0.885407,1.37066,1,0,1,1078,1078
"1079",-922.079,-2.146,1.52456,1.01589,0.0829898,2.603,1.17018,0.974227,1.36617,1,0,1,1079,1079
"1080",-922.859,-3.5249,1.56361,1.006,0.149902,2.74,1.09874,1.02378,1.375,1,0,1,1080,1080
"1081",-924.033,-6.0057,1.44657,1.01201,0.0837656,2.45322,1.26347,0.89993,1.33823,1,0,1,1081,1081
"1082",-932.772,-3.70506,1.54653,0.949724,0.131825,2.5549,1.44548,0.942953,1.3555,1,0,1,1082,1082
"1083",-924.783,-5.24676,1.55505,1.05265,0.105734,2.63155,1.1265,0.79996,1.35236,1,0,1,1083,1083
"1084",-931.722,-5.26531,1.55634,0.98675,0.116066,3.0272,1.17483,0.99135,1.36295,1,0,1,1084,1084
"1085",-926.848,-4.21643,1.50773,0.983107,0.0778077,2.75335,1.14066,0.842681,1.36819,1,0,1,1085,1085
"1086",-933.356,-5.76096,1.5143,0.977463,0.138565,2.53043,1.08081,1.04988,1.3037,1,0,1,1086,1086
"1087",-920.716,-0.822626,1.48973,0.989783,0.138996,2.65134,1.25736,0.924106,1.34112,1,0,1,1087,1087
"1088",-921.044,-1.81797,1.49955,0.981862,0.103596,2.76338,1.28412,0.976333,1.32597,1,0,1,1088,1088
"1089",-924.896,-3.92067,1.50723,1.0265,0.0771407,2.73215,1.15313,0.949507,1.31505,1,0,1,1089,1089
"1090",-933.053,-10.2434,1.52292,0.940338,0.131611,2.61657,1.26424,1.08015,1.44514,1,0,1,1090,1090
"1091",-927.225,-5.17203,1.48559,0.953775,0.112632,2.80462,1.22277,0.945115,1.41727,1,0,1,1091,1091
"1092",-921.706,-1.75626,1.51931,1.0006,0.0869869,2.77712,1.27963,0.934812,1.33733,1,0,1,1092,1092
"1093",-919.612,-1.93866,1.5119,0.969396,0.152445,2.81957,1.28278,0.942752,1.36212,1,0,1,1093,1093
"1094",-924.629,-4.33389,1.55258,1.0228,0.130525,2.73029,1.23106,1.08678,1.38832,1,0,1,1094,1094
"1095",-927.148,-1.18739,1.54137,0.98436,0.111521,2.53159,1.20695,0.957148,1.35409,1,0,1,1095,1095
"1096",-929.672,-8.67945,1.51659,0.940291,0.229461,2.70767,1.23484,0.976946,1.41503,1,0,1,1096,1096
"1097",-922.422,-2.37287,1.54599,1.03827,0.106663,2.63414,1.18652,0.846173,1.3464,1,0,1,1097,1097
"1098",-920.42,-3.01254,1.55247,0.96745,0.140195,2.87488,1.2762,0.923089,1.37576,1,0,1,1098,1098
"1099",-922.668,-1.85971,1.51132,1.02076,0.139833,2.66437,1.3684,0.902368,1.3242,1,0,1,1099,1099
"1100",-925.415,-4.92348,1.52672,1.05134,0.150126,2.50147,1.03097,0.945105,1.33323,1,0,1,1100,1100
"1101",-928.343,-2.67684,1.55272,0.977638,0.132738,2.63747,1.42503,0.980611,1.33365,1,0,1,1101,1101
"1102",-922.004,-1.72071,1.54086,1.00179,0.124229,2.69136,1.40491,0.95927,1.37695,1,0,1,1102,1102
"1103",-925.075,-2.53506,1.52158,0.972453,0.124453,2.64699,1.16278,1.05981,1.3606,1,0,1,1103,1103
"1104",-931.234,-4.83967,1.60396,1.00075,0.14714,2.57811,1.16514,0.894786,1.38988,1,0,1,1104,1104
"1105",-923.266,-1.77129,1.5239,1.0218,0.0881061,2.78718,1.2837,0.945791,1.3563,1,0,1,1105,1105
"1106",-924.818,-2.83016,1.51454,1.03181,0.0958565,2.72823,1.2246,0.867338,1.39254,1,0,1,1106,1106
"1107",-925.429,-5.14075,1.5819,1.01118,0.0848252,2.7491,1.1243,0.975659,1.39696,1,0,1,1107,1107
"1108",-927.801,-4.21399,1.50786,1.08886,0.123841,2.68707,1.31101,1.00664,1.34279,1,0,1,1108,1108
"1109",-927.887,-2.52823,1.50771,1.02694,0.163422,2.55632,1.37893,0.92709,1.34344,1,0,1,1109,1109
"1110",-921.418,-2.20157,1.52106,0.992051,0.143198,2.76606,1.09967,0.948815,1.32283,1,0,1,1110,1110
"1111",-926.034,-3.52438,1.48218,0.996842,0.111965,2.47974,1.06171,0.939955,1.34849,1,0,1,1111,1111
"1112",-919.745,-1.88157,1.50391,0.989281,0.152653,2.79248,1.19841,0.89688,1.33023,1,0,1,1112,1112
"1113",-929.956,-5.11868,1.57506,0.988349,0.135808,2.73097,1.4546,1.04585,1.3309,1,0,1,1113,1113
"1114",-924.96,-5.85126,1.46853,0.966253,0.169338,2.79468,1.44258,0.948138,1.31901,1,0,1,1114,1114
"1115",-923.868,-3.5575,1.49252,0.998387,0.156076,2.65326,1.22408,0.966371,1.29695,1,0,1,1115,1115
"1116",-934.765,-4.38377,1.54258,1.00367,0.202379,2.60796,1.31618,0.990565,1.31956,1,0,1,1116,1116
"1117",-938.126,-4.47536,1.55909,0.979846,0.182663,2.54916,1.30461,1.027,1.33468,1,0,1,1117,1117
"1118",-927.815,-3.78887,1.51896,0.966875,0.091288,2.58754,1.04496,0.994072,1.35564,1,0,1,1118,1118
"1119",-927.822,-3.21397,1.57834,0.984526,0.104647,2.62775,1.11516,1.00787,1.36668,1,0,1,1119,1119
"1120",-921.115,-3.08626,1.49083,1.01334,0.151825,2.72632,1.05875,0.954198,1.32728,1,0,1,1120,1120
"1121",-931.65,-2.61078,1.54073,0.968971,0.130496,2.52552,1.19132,0.852436,1.34709,1,0,1,1121,1121
"1122",-932.818,-3.16336,1.49504,1.07325,0.125464,2.78914,1.20958,0.971112,1.35872,1,0,1,1122,1122
"1123",-925.053,-6.78637,1.57649,0.916858,0.0960002,2.52585,1.29073,0.986001,1.33861,1,0,1,1123,1123
"1124",-926.242,-3.84747,1.4689,1.00506,0.132068,2.767,1.10311,1.03808,1.36958,1,0,1,1124,1124
"1125",-926.854,-1.89326,1.53873,0.99584,0.0995984,2.49176,1.1944,0.934182,1.36575,1,0,1,1125,1125
"1126",-930.833,-3.28265,1.52329,0.944261,0.123191,2.60147,1.07549,0.893207,1.3432,1,0,1,1126,1126
"1127",-925.203,-6.12764,1.42994,1.02647,0.139927,2.53854,1.31991,0.851998,1.35503,1,0,1,1127,1127
"1128",-932.713,-4.36544,1.51387,0.95854,0.149601,2.48968,1.36548,0.942932,1.39419,1,0,1,1128,1128
"1129",-925.092,-2.87957,1.4697,1.00295,0.0921598,2.75256,1.28581,0.868949,1.34873,1,0,1,1129,1129
"1130",-926.986,-2.25311,1.54988,0.983427,0.122402,2.64094,1.22143,1.02987,1.32524,1,0,1,1130,1130
"1131",-930.533,-5.7161,1.45698,0.992142,0.166707,2.91881,1.28204,0.881969,1.33072,1,0,1,1131,1131
"1132",-930.754,-5.33948,1.51245,1.04998,0.138261,2.54236,1.43764,0.980872,1.3048,1,0,1,1132,1132
"1133",-930.725,-4.64088,1.52017,1.03936,0.085629,2.84761,1.38083,0.966378,1.31977,1,0,1,1133,1133
"1134",-926.816,-1.83168,1.50093,0.976027,0.134297,2.54592,1.27262,0.943688,1.32466,1,0,1,1134,1134
"1135",-929.597,-3.07137,1.52891,0.928372,0.113341,2.64325,1.15957,0.923116,1.3631,1,0,1,1135,1135
"1136",-923.062,-3.18856,1.51178,1.01387,0.129602,2.64141,1.02915,0.881841,1.32669,1,0,1,1136,1136
"1137",-922.302,-3.00549,1.50755,1.00623,0.113222,2.71703,1.50227,0.951784,1.37491,1,0,1,1137,1137
"1138",-922.06,-1.89771,1.4953,0.969465,0.126946,2.6987,1.23049,1.02245,1.34006,1,0,1,1138,1138
"1139",-922.623,-0.993,1.52994,1.00505,0.119379,2.59372,1.18042,0.889862,1.37497,1,0,1,1139,1139
"1140",-924.346,-3.85188,1.60025,0.990543,0.112753,2.82339,1.17711,0.895257,1.35759,1,0,1,1140,1140
"1141",-925.707,-5.3479,1.54506,1.03929,0.108839,2.70019,1.12633,1.05315,1.40864,1,0,1,1141,1141
"1142",-930.977,-3.76566,1.47699,0.94678,0.124535,2.47972,1.18685,0.940749,1.35752,1,0,1,1142,1142
"1143",-927.147,-3.23479,1.54333,0.976111,0.0983108,2.53266,1.41684,0.970162,1.37149,1,0,1,1143,1143
"1144",-926.296,-3.70681,1.57636,0.962148,0.136252,2.77435,1.26779,1.02432,1.33923,1,0,1,1144,1144
"1145",-1097.65,-7.68494,1.48686,1.06676,0.143373,3.0237,1.08872,0.915971,1.33877,1,0,1,1145,1145
"1146",-929.135,-3.41534,1.53305,1.04586,0.0986426,2.81346,1.16881,1.00495,1.38216,1,0,1,1146,1146
"1147",-925.621,-6.21452,1.47787,1.0003,0.162625,2.68286,1.00138,0.948033,1.40423,1,0,1,1147,1147
"1148",-920.6,-1.97858,1.49506,0.998867,0.140791,2.7435,1.18543,0.848292,1.34405,1,0,1,1148,1148
"1149",-930.17,-3.48513,1.51516,1.00463,0.0967631,2.88318,1.29353,1.00083,1.3867,1,0,1,1149,1149
"1150",-923.782,-3.64935,1.53005,0.977206,0.0869318,2.60121,1.43687,1.00438,1.35959,1,0,1,1150,1150
"1151",-923.292,-1.1308,1.5576,1.01359,0.102951,2.60467,1.26187,0.953832,1.35012,1,0,1,1151,1151
"1152",-933.144,-5.17534,1.5027,0.949936,0.0934244,2.50706,1.07182,0.955397,1.3211,1,0,1,1152,1152
"1153",-928.916,-4.65227,1.45065,0.9989,0.137332,2.78284,1.25669,0.977991,1.40134,1,0,1,1153,1153
"1154",-921.867,-1.56983,1.54049,1.04173,0.106132,2.76047,1.27109,0.900909,1.34774,1,0,1,1154,1154
"1155",-929.886,-2.19067,1.55627,0.995987,0.13295,2.57171,1.2758,0.929889,1.31463,1,0,1,1155,1155
"1156",-921.367,-1.07498,1.5022,1.01059,0.144939,2.60326,1.20007,0.97572,1.36907,1,0,1,1156,1156
"1157",-924.942,-3.9356,1.53385,1.00043,0.0881798,2.61181,1.35085,0.901434,1.30142,1,0,1,1157,1157
"1158",-927.515,-5.10515,1.47927,0.955668,0.124812,2.67981,0.99172,0.93652,1.33276,1,0,1,1158,1158
"1159",-921.351,-0.996603,1.54016,0.999432,0.120753,2.67304,1.35495,0.918594,1.37208,1,0,1,1159,1159
"1160",-924.7,-5.05747,1.54797,1.09034,0.163646,2.67414,1.21924,0.874359,1.36336,1,0,1,1160,1160
"1161",-924.183,-5.49276,1.55675,1.03246,0.140773,2.7936,1.03275,0.885372,1.30987,1,0,1,1161,1161
"1162",-921.326,-1.75289,1.51325,1.0155,0.129423,2.68992,1.13594,0.963036,1.39207,1,0,1,1162,1162
"1163",-922.593,-3.5442,1.54663,1.06469,0.168822,2.73021,1.19827,0.984224,1.35957,1,0,1,1163,1163
"1164",-921.308,-2.62455,1.51507,0.998587,0.154217,2.77188,1.27677,0.948482,1.40107,1,0,1,1164,1164
"1165",-925.397,-4.23242,1.53383,0.986866,0.172043,2.83564,1.44666,0.888148,1.34456,1,0,1,1165,1165
"1166",-928.547,-2.53417,1.54783,0.973871,0.137703,2.58554,1.07758,0.897279,1.36522,1,0,1,1166,1166
"1167",-922.38,-2.30416,1.50631,0.999717,0.1057,2.57757,1.44775,0.916372,1.36365,1,0,1,1167,1167
"1168",-925.941,-5.44841,1.5429,1.06084,0.157504,2.47661,1.0766,0.945882,1.37994,1,0,1,1168,1168
"1169",-925.833,-3.73147,1.55648,0.995618,0.0941848,2.69314,1.27584,1.03583,1.31335,1,0,1,1169,1169
"1170",-922.497,-3.83427,1.46268,0.979966,0.0969479,2.57562,1.38973,0.882223,1.34721,1,0,1,1170,1170
"1171",-926.31,-7.37991,1.54342,1.01463,0.243445,2.93447,1.28392,0.951364,1.34876,1,0,1,1171,1171
"1172",-924.104,-2.27153,1.54277,0.976275,0.115904,2.7349,1.19616,0.915716,1.3095,1,0,1,1172,1172
"1173",-925.4,-7.29741,1.5993,1.02077,0.0998125,2.38947,1.33921,0.91839,1.32252,1,0,1,1173,1173
"1174",-923.55,-1.65141,1.51032,1.01069,0.102203,2.50339,1.20357,0.967642,1.36379,1,0,1,1174,1174
"1175",-922.375,-2.89901,1.52927,1.01531,0.131336,2.69362,1.17528,0.807389,1.34968,1,0,1,1175,1175
"1176",-921.854,-5.42897,1.52122,0.942339,0.169325,2.90478,1.16469,0.869547,1.34895,1,0,1,1176,1176
"1177",-923.549,-3.29786,1.56266,0.995658,0.124856,2.74918,1.14205,0.8475,1.38703,1,0,1,1177,1177
"1178",-925.67,-5.15041,1.52661,1.05146,0.0649724,2.69044,1.1849,0.956965,1.36525,1,0,1,1178,1178
"1179",-922.86,-3.77447,1.52595,1.03411,0.125374,2.68974,1.05757,0.931882,1.3053,1,0,1,1179,1179
"1180",-921.986,-1.72413,1.50035,1.00991,0.143395,2.83378,1.172,0.899465,1.35419,1,0,1,1180,1180
"1181",-941.53,-11.9503,1.56986,0.997594,0.0976745,3.04128,1.33569,0.777669,1.4039,1,0,1,1181,1181
"1182",-931.483,-2.97362,1.54693,0.941263,0.152732,2.60758,1.24175,0.891988,1.35597,1,0,1,1182,1182
"1183",-931.472,-6.72004,1.60542,0.98012,0.112229,2.70494,1.01609,0.855397,1.36946,1,0,1,1183,1183
"1184",-926.514,-4.34434,1.49232,1.03861,0.0839223,2.74767,1.28375,0.967039,1.30724,1,0,1,1184,1184
"1185",-922.959,-3.17225,1.5006,1.01409,0.0935764,2.62998,1.11349,0.849392,1.3287,1,0,1,1185,1185
"1186",-922.337,-3.06293,1.48362,1.00186,0.154971,2.77955,1.38048,0.875398,1.33838,1,0,1,1186,1186
"1187",-923.096,-2.20789,1.55341,0.997692,0.164701,2.75396,1.26438,0.992253,1.33919,1,0,1,1187,1187
"1188",-929.37,-4.935,1.56499,0.966891,0.184841,2.76301,1.39249,0.869743,1.35117,1,0,1,1188,1188
"1189",-921.281,-2.66255,1.52371,1.06335,0.146565,2.65553,1.14738,0.969378,1.33718,1,0,1,1189,1189
"1190",-937.752,-4.97956,1.56082,1.02725,0.170179,2.49975,1.32012,1.02304,1.32518,1,0,1,1190,1190
"1191",-923.158,-2.04616,1.52078,1.03715,0.0934493,2.71703,1.1799,0.877478,1.36788,1,0,1,1191,1191
"1192",-926.45,-2.86061,1.53055,0.953535,0.108669,2.6443,1.27995,1.04597,1.35327,1,0,1,1192,1192
"1193",-921.835,-2.14354,1.55438,0.97987,0.137586,2.81027,1.19451,0.912478,1.32811,1,0,1,1193,1193
"1194",-925.918,-3.89291,1.51067,0.978307,0.0920848,2.56363,1.19611,1.0158,1.40073,1,0,1,1194,1194
"1195",-929.194,-2.20895,1.49119,1.02897,0.115549,2.82519,1.12614,0.945332,1.34065,1,0,1,1195,1195
"1196",-929.917,-3.88242,1.48163,0.967347,0.172788,2.53863,1.33243,0.992372,1.36126,1,0,1,1196,1196
"1197",-922.455,-3.90155,1.49222,1.05538,0.169885,2.74082,1.18188,0.855916,1.35124,1,0,1,1197,1197
"1198",-921.75,-2.07933,1.47487,0.98836,0.155442,2.63465,1.23312,0.879961,1.35742,1,0,1,1198,1198
"1199",-921.925,-2.99003,1.46384,1.01365,0.0915956,2.63511,1.36144,0.954886,1.36004,1,0,1,1199,1199
"1200",-924.047,-2.40048,1.52498,0.953744,0.119504,2.66329,1.36447,0.996584,1.3691,1,0,1,1200,1200
"1201",-928.53,-2.73481,1.54767,0.943992,0.144054,2.67204,1.1694,0.886046,1.34978,1,0,1,1201,1201
"1202",-922.979,-3.67979,1.50926,1.03824,0.118115,2.75017,1.28002,0.874783,1.29999,1,0,1,1202,1202
"1203",-923.593,-3.75793,1.52892,1.02721,0.146502,2.74597,1.29097,0.963403,1.41522,1,0,1,1203,1203
"1204",-921.637,-2.1649,1.50762,1.02073,0.114187,2.63013,1.31732,0.858611,1.32276,1,0,1,1204,1204
"1205",-922.658,-4.07331,1.45355,1.03785,0.151345,2.61729,1.26563,0.862606,1.34064,1,0,1,1205,1205
"1206",-931.143,-3.5889,1.58875,1.0127,0.11562,2.5891,1.21186,0.940575,1.31122,1,0,1,1206,1206
"1207",-929.253,-4.17137,1.52355,0.974333,0.154475,2.61718,1.05991,0.906117,1.3079,1,0,1,1207,1207
"1208",-922.493,-1.61393,1.51407,0.962392,0.125077,2.74435,1.12877,0.953599,1.36595,1,0,1,1208,1208
"1209",-927.666,-4.44298,1.56015,1.04904,0.116506,2.88276,1.15087,0.959465,1.31854,1,0,1,1209,1209
"1210",-924.956,-2.92117,1.54112,0.971249,0.110763,2.68883,1.15339,0.882671,1.40005,1,0,1,1210,1210
"1211",-927.666,-7.8859,1.44737,0.993664,0.212276,2.66159,1.26663,1.03225,1.31313,1,0,1,1211,1211
"1212",-928.912,-4.55034,1.49837,1.03012,0.0866861,2.73656,1.16403,0.820972,1.38022,1,0,1,1212,1212
"1213",-925.776,-4.84624,1.46264,1.00262,0.13541,2.76246,1.4136,1.05164,1.33919,1,0,1,1213,1213
"1214",-1103.05,-7.24396,1.46289,0.985505,0.0865803,2.95244,1.19294,0.898526,1.40276,1,0,1,1214,1214
"1215",-924.105,-3.63282,1.54781,1.03993,0.0917448,2.58254,1.10144,1.00769,1.33804,1,0,1,1215,1215
"1216",-921.931,-1.44795,1.47685,0.983264,0.137207,2.61205,1.17857,0.938062,1.36215,1,0,1,1216,1216
"1217",-925.213,-2.18385,1.55092,1.01182,0.177438,2.65169,1.21813,0.982385,1.34479,1,0,1,1217,1217
"1218",-921.614,-1.26689,1.51757,1.01095,0.157418,2.64404,1.16024,0.943034,1.33338,1,0,1,1218,1218
"1219",-925.409,-3.36892,1.55582,0.988205,0.0941137,2.88596,1.15438,0.984991,1.35252,1,0,1,1219,1219
"1220",-929.423,-4.42206,1.58403,0.983967,0.0888629,2.67514,1.22029,0.985865,1.31147,1,0,1,1220,1220
"1221",-924.113,-3.39086,1.55248,1.04101,0.137399,2.80243,1.25976,1.04233,1.34043,1,0,1,1221,1221
"1222",-924.469,-2.50692,1.49241,1.00341,0.133999,2.55689,1.18497,0.987521,1.31461,1,0,1,1222,1222
"1223",-923.282,-3.17879,1.58261,1.0216,0.0942461,2.70018,1.18983,0.922304,1.38409,1,0,1,1223,1223
"1224",-927.643,-4.64366,1.59408,1.04432,0.115302,2.64172,1.22569,1.05051,1.35058,1,0,1,1224,1224
"1225",-925.325,-2.70784,1.49611,0.962964,0.0974461,2.57916,1.23753,0.904633,1.38791,1,0,1,1225,1225
"1226",-926.295,-5.20966,1.52554,1.02458,0.151988,2.57372,1.02002,0.845313,1.32378,1,0,1,1226,1226
"1227",-927.123,-2.23505,1.51939,1.03699,0.0926749,2.79689,1.1472,0.961507,1.35568,1,0,1,1227,1227
"1228",-928.062,-2.20765,1.52941,0.963077,0.11131,2.55847,1.12336,0.970525,1.37125,1,0,1,1228,1228
"1229",-930.397,-3.45515,1.56569,0.994553,0.100308,2.47006,1.18415,0.920526,1.38239,1,0,1,1229,1229
"1230",-931.806,-2.33046,1.57081,0.974953,0.131036,2.56417,1.14162,0.934292,1.34112,1,0,1,1230,1230
"1231",-924.906,-4.39085,1.52966,1.07036,0.105769,2.57885,1.39739,0.937647,1.38916,1,0,1,1231,1231
"1232",-923.286,-3.76087,1.53684,1.00283,0.0953593,2.73807,1.2487,0.826055,1.31552,1,0,1,1232,1232
"1233",-921.593,-2.41048,1.47063,1.01242,0.148063,2.68694,1.14111,0.927629,1.37923,1,0,1,1233,1233
"1234",-925.744,-3.89824,1.47695,1.04065,0.0933857,2.67004,1.3303,1.03458,1.36897,1,0,1,1234,1234
"1235",-923.124,-2.20256,1.52386,1.0285,0.141748,2.56605,1.19778,0.864309,1.37935,1,0,1,1235,1235
"1236",-922.29,-3.13299,1.53387,1.06361,0.101294,2.59505,1.14597,0.90679,1.32909,1,0,1,1236,1236
"1237",-929.855,-5.61767,1.54597,0.961372,0.116283,2.64598,0.985591,1.00704,1.38507,1,0,1,1237,1237
"1238",-921.849,-1.4899,1.49852,1.00735,0.127519,2.62665,1.22969,1.01852,1.33308,1,0,1,1238,1238
"1239",-929.247,-2.53012,1.53505,1.03365,0.107855,2.89351,1.19867,0.943622,1.33929,1,0,1,1239,1239
"1240",-927.328,-2.73564,1.54925,1.00042,0.193081,2.65304,1.23866,0.97636,1.34289,1,0,1,1240,1240
"1241",-924.3,-3.51774,1.55474,0.980933,0.180262,2.79012,1.33419,0.983609,1.36763,1,0,1,1241,1241
"1242",-925.47,-4.73924,1.51197,1.01112,0.0899308,2.59018,1.10179,0.945114,1.29381,1,0,1,1242,1242
"1243",-924.474,-3.9558,1.54139,0.989354,0.0729472,2.62435,1.24228,0.856389,1.37043,1,0,1,1243,1243
"1244",-921.439,-1.26997,1.53458,1.01317,0.129822,2.70971,1.25087,0.924369,1.31719,1,0,1,1244,1244
"1245",-922.074,-2.15164,1.48714,1.02031,0.133002,2.66968,1.31132,1.02954,1.34168,1,0,1,1245,1245
"1246",-920.027,-1.65676,1.51129,1.01208,0.163156,2.7271,1.21836,0.871034,1.35028,1,0,1,1246,1246
"1247",-933.876,-3.71041,1.51859,0.932801,0.126437,2.54372,1.28492,0.96214,1.3255,1,0,1,1247,1247
"1248",-922.754,-1.37832,1.52479,0.961313,0.123635,2.73465,1.1662,0.957896,1.33839,1,0,1,1248,1248
