"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"1542",-9443.29,-2.28399,1.31223,0.913454,0.879351,4.67052,0.881428,1.12019,1.45548,1,0,1,1542,1542
"1543",-9438.45,-1.93443,1.30715,0.916814,0.860731,4.66223,0.883737,1.0303,1.451,1,0,1,1543,1543
"1544",-9440.65,-4.30074,1.29091,0.920368,0.857439,4.64357,0.874702,1.09319,1.43518,1,0,1,1544,1544
"1545",-9445.55,-6.3586,1.30118,0.935218,0.819886,4.746,0.888403,1.12443,1.44404,1,0,1,1545,1545
"1546",-9441.74,-1.80889,1.31497,0.921284,0.844272,4.55242,0.880039,1.04596,1.45002,1,0,1,1546,1546
"1547",-9441.02,-0.803579,1.30992,0.915278,0.859546,4.65922,0.883579,1.05824,1.44591,1,0,1,1547,1547
"1548",-9441.58,-3.78449,1.32262,0.900147,0.871305,4.74271,0.871883,1.07127,1.45467,1,0,1,1548,1548
"1549",-9443.68,-6.75784,1.29706,0.902005,0.804333,4.51266,0.885778,1.08877,1.46258,1,0,1,1549,1549
"1550",-9436.21,-3.64302,1.31501,0.906995,0.828961,4.60068,0.873241,1.04857,1.46636,1,0,1,1550,1550
"1551",-9436.82,-3.41215,1.31372,0.919895,0.868424,4.80189,0.882015,1.10201,1.4673,1,0,1,1551,1551
"1552",-9440.8,-3.13604,1.32095,0.906138,0.88635,4.77338,0.87799,1.06373,1.4528,1,0,1,1552,1552
"1553",-9435.15,-2.43088,1.30179,0.907736,0.845413,4.8032,0.875378,1.07053,1.4574,1,0,1,1553,1553
"1554",-9446.34,-2.89026,1.30456,0.888677,0.865811,4.63959,0.877266,1.0781,1.43963,1,0,1,1554,1554
"1555",-9443.06,-2.81536,1.301,0.90865,0.814334,4.70435,0.88264,1.09129,1.43841,1,0,1,1555,1555
"1556",-9439.97,-2.24934,1.30551,0.902918,0.858021,4.59479,0.881554,1.09613,1.46671,1,0,1,1556,1556
"1557",-9436.62,-2.82251,1.3027,0.921897,0.818342,4.57482,0.881264,1.06477,1.45881,1,0,1,1557,1557
"1558",-9444.75,-2.85435,1.31084,0.918876,0.853827,4.65502,0.873386,1.07637,1.43186,1,0,1,1558,1558
"1559",-9439.1,-3.12361,1.2941,0.911234,0.833655,4.57066,0.882507,1.04383,1.44683,1,0,1,1559,1559
"1560",-9436.65,-1.69658,1.29835,0.89815,0.851026,4.72092,0.880269,1.0718,1.45664,1,0,1,1560,1560
"1561",-9442.67,-2.09723,1.29978,0.898386,0.869844,4.66598,0.879586,1.09927,1.44521,1,0,1,1561,1561
"1562",-9436,-1.65957,1.30592,0.914675,0.846274,4.75178,0.882571,1.09312,1.46403,1,0,1,1562,1562
"1563",-9438.81,-2.44156,1.29913,0.901862,0.839427,4.6749,0.873697,1.10043,1.45056,1,0,1,1563,1563
"1564",-9442.31,-2.8851,1.30963,0.8874,0.873295,4.71743,0.880357,1.08714,1.45732,1,0,1,1564,1564
"1565",-9449.2,-6.05506,1.32547,0.884554,0.838365,4.64186,0.883828,1.10864,1.47317,1,0,1,1565,1565
"1566",-9438.21,-0.889389,1.31272,0.902329,0.838332,4.66316,0.877043,1.06055,1.45586,1,0,1,1566,1566
"1567",-9442.34,-1.01709,1.32351,0.919797,0.858958,4.68311,0.879954,1.07287,1.45079,1,0,1,1567,1567
"1568",-9443.73,-1.61485,1.30349,0.895081,0.834285,4.65274,0.882054,1.07517,1.44268,1,0,1,1568,1568
"1569",-9441.8,-1.77899,1.30481,0.919168,0.859093,4.57253,0.88394,1.09616,1.45343,1,0,1,1569,1569
"1570",-9444.56,-5.04441,1.29155,0.910207,0.857592,4.67144,0.884266,1.05886,1.42608,1,0,1,1570,1570
"1571",-9436.63,-2.19663,1.31473,0.928978,0.838288,4.76186,0.881889,1.05467,1.45852,1,0,1,1571,1571
"1572",-9443.26,-1.61218,1.3129,0.895892,0.84383,4.67786,0.883102,1.04137,1.44819,1,0,1,1572,1572
"1573",-9451.52,-5.00728,1.32409,0.881314,0.843904,4.69644,0.887369,1.08292,1.45946,1,0,1,1573,1573
"1574",-9443.9,-7.29903,1.28623,0.922461,0.883566,4.62291,0.888241,1.10723,1.44414,1,0,1,1574,1574
"1575",-9441.92,-3.91833,1.32447,0.915345,0.81852,4.61991,0.88045,1.10995,1.46859,1,0,1,1575,1575
"1576",-9438.34,-2.81328,1.29876,0.930322,0.847697,4.6684,0.885314,1.05704,1.44503,1,0,1,1576,1576
"1577",-9441.22,-6.01035,1.30606,0.931516,0.877029,4.56294,0.884633,1.01335,1.45534,1,0,1,1577,1577
"1578",-9438.73,-6.16403,1.3088,0.937303,0.828398,4.6489,0.885618,1.0084,1.45916,1,0,1,1578,1578
"1579",-9446.2,-2.89202,1.30808,0.900484,0.886505,4.66931,0.878328,1.10802,1.4443,1,0,1,1579,1579
"1580",-9445.29,-2.05914,1.32423,0.914413,0.859183,4.70097,0.874492,1.09691,1.44585,1,0,1,1580,1580
"1581",-9443.55,-3.92621,1.32086,0.884125,0.849012,4.72127,0.879349,1.08876,1.46687,1,0,1,1581,1581
"1582",-9437.15,-3.35127,1.30486,0.938395,0.844303,4.77726,0.87759,1.06429,1.45317,1,0,1,1582,1582
"1583",-9450.61,-5.18976,1.3416,0.921684,0.846344,4.68535,0.883755,1.10336,1.45855,1,0,1,1583,1583
"1584",-9445.62,-5.42368,1.32897,0.929499,0.875254,4.75662,0.887027,1.10681,1.45704,1,0,1,1584,1584
"1585",-9453.96,-4.12571,1.32615,0.898164,0.823798,4.7445,0.88354,1.0654,1.43208,1,0,1,1585,1585
"1586",-9437.65,-6.48283,1.30668,0.933931,0.814541,4.4968,0.872865,1.06763,1.45326,1,0,1,1586,1586
"1587",-9441.35,-1.87161,1.32853,0.910214,0.850737,4.73203,0.880007,1.07286,1.45956,1,0,1,1587,1587
"1588",-9437.91,-7.14404,1.31588,0.916123,0.819516,4.66774,0.885902,1.07528,1.48596,1,0,1,1588,1588
"1589",-9440.67,-2.23669,1.31406,0.927934,0.866053,4.76524,0.884124,1.08615,1.44742,1,0,1,1589,1589
"1590",-9443.35,-3.03463,1.32772,0.894687,0.847406,4.74652,0.881278,1.08194,1.46347,1,0,1,1590,1590
"1591",-9447.15,-5.93458,1.30835,0.921487,0.805184,4.79116,0.875598,1.13503,1.44269,1,0,1,1591,1591
"1592",-9442.36,-1.27688,1.3076,0.902906,0.835487,4.73711,0.881905,1.10821,1.44757,1,0,1,1592,1592
"1593",-9446.09,-6.56207,1.29628,0.909732,0.852144,4.51938,0.884385,1.00355,1.43977,1,0,1,1593,1593
"1594",-9449.74,-3.56233,1.3158,0.923123,0.875585,4.6113,0.886859,1.11659,1.44651,1,0,1,1594,1594
"1595",-9446.23,-4.237,1.30928,0.927841,0.820506,4.57477,0.876232,1.10745,1.4344,1,0,1,1595,1595
"1596",-9442.75,-2.30363,1.31724,0.902084,0.869843,4.58715,0.875259,1.07008,1.45701,1,0,1,1596,1596
"1597",-9446.86,-2.25676,1.31044,0.906234,0.82463,4.65953,0.8827,1.06266,1.43272,1,0,1,1597,1597
"1598",-9439.53,-3.05506,1.32216,0.913684,0.877226,4.72421,0.88049,1.09448,1.46701,1,0,1,1598,1598
"1599",-9435.21,-1.86063,1.30696,0.90582,0.86475,4.77854,0.877375,1.06849,1.45911,1,0,1,1599,1599
"1600",-9440.46,-2.66551,1.31137,0.898398,0.835143,4.62323,0.88032,1.02158,1.4562,1,0,1,1600,1600
"1601",-9457.03,-8.0853,1.32739,0.921028,0.86552,4.49795,0.874973,1.16273,1.45663,1,0,1,1601,1601
"1602",-9443.14,-1.59091,1.31633,0.912176,0.825839,4.59018,0.884185,1.06587,1.45298,1,0,1,1602,1602
"1603",-9446.78,-3.215,1.31975,0.904623,0.84353,4.48302,0.878348,1.05464,1.45464,1,0,1,1603,1603
"1604",-9451.32,-4.16627,1.32193,0.889334,0.839109,4.80696,0.881163,1.11923,1.44255,1,0,1,1604,1604
"1605",-9440.81,-4.20404,1.31219,0.912644,0.84302,4.85819,0.889244,1.06828,1.44987,1,0,1,1605,1605
"1606",-9437.94,-1.8518,1.29875,0.921567,0.83415,4.59991,0.882068,1.08942,1.45334,1,0,1,1606,1606
"1607",-9447.3,-1.79606,1.31523,0.906513,0.827949,4.63563,0.88111,1.06003,1.43494,1,0,1,1607,1607
"1608",-9439.6,-1.80553,1.29975,0.914674,0.863365,4.67313,0.885781,1.08251,1.4488,1,0,1,1608,1608
"1609",-9454.07,-4.71738,1.3047,0.878031,0.842557,4.586,0.882703,1.10596,1.44382,1,0,1,1609,1609
"1610",-9459.05,-6.32825,1.32833,0.876369,0.878253,4.61161,0.879879,1.09253,1.45215,1,0,1,1610,1610
"1611",-9442.2,-3.73006,1.32476,0.915877,0.858678,4.75452,0.880099,1.01259,1.44798,1,0,1,1611,1611
"1612",-9452.3,-6.05946,1.33382,0.879715,0.833079,4.69544,0.875857,1.05927,1.45134,1,0,1,1612,1612
"1613",-9454.74,-4.0998,1.31896,0.913956,0.837773,4.60191,0.890105,1.11444,1.44106,1,0,1,1613,1613
"1614",-9443,-4.34602,1.31809,0.935273,0.848379,4.79078,0.880397,1.03344,1.43815,1,0,1,1614,1614
"1615",-9447.69,-3.03215,1.31671,0.899048,0.814788,4.61135,0.886264,1.07121,1.45069,1,0,1,1615,1615
"1616",-9439.74,-1.98214,1.30751,0.919403,0.82809,4.71385,0.883808,1.11237,1.45706,1,0,1,1616,1616
"1617",-9436.17,-2.65404,1.2907,0.903331,0.839161,4.69452,0.88024,1.05414,1.44996,1,0,1,1617,1617
"1618",-9438.61,-1.1782,1.30815,0.90823,0.839546,4.60146,0.875664,1.08675,1.45533,1,0,1,1618,1618
"1619",-9456.04,-4.04781,1.32279,0.90551,0.854081,4.60481,0.877255,1.15207,1.44333,1,0,1,1619,1619
"1620",-9442.72,-3.05356,1.30908,0.901412,0.835169,4.61639,0.877822,1.01919,1.4408,1,0,1,1620,1620
"1621",-9439.65,-2.27594,1.30453,0.918601,0.819872,4.66715,0.885945,1.06385,1.44965,1,0,1,1621,1621
"1622",-9443,-4.75244,1.32751,0.911588,0.8676,4.72203,0.871649,1.03259,1.44882,1,0,1,1622,1622
"1623",-9433.78,-3.95534,1.30344,0.906914,0.866137,4.8306,0.876087,1.04085,1.46037,1,0,1,1623,1623
"1624",-9450.83,-3.94069,1.32195,0.879695,0.846398,4.71612,0.884264,1.0729,1.45104,1,0,1,1624,1624
"1625",-9438.45,-5.74009,1.28846,0.896414,0.880268,4.61458,0.874387,1.06596,1.45542,1,0,1,1625,1625
"1626",-9452.69,-3.89299,1.32666,0.912164,0.81692,4.64945,0.887647,1.09474,1.44322,1,0,1,1626,1626
"1627",-9459.07,-6.62817,1.32869,0.92208,0.887727,4.66993,0.874813,1.10443,1.42837,1,0,1,1627,1627
"1628",-9450.79,-2.30553,1.31793,0.911845,0.82715,4.5737,0.884145,1.09798,1.43993,1,0,1,1628,1628
"1629",-9444.85,-5.8012,1.31606,0.898639,0.909286,4.65697,0.882883,1.0626,1.46184,1,0,1,1629,1629
"1630",-9436.8,-2.12212,1.31666,0.907404,0.837764,4.6844,0.877776,1.08348,1.47032,1,0,1,1630,1630
"1631",-9439.17,-1.08095,1.30115,0.918247,0.83479,4.64333,0.881053,1.09085,1.44648,1,0,1,1631,1631
"1632",-9438,-1.49607,1.30956,0.905716,0.818364,4.697,0.880334,1.0604,1.4556,1,0,1,1632,1632
"1633",-9451.18,-3.04189,1.31598,0.902726,0.832864,4.61835,0.877718,1.14077,1.44275,1,0,1,1633,1633
"1634",-9452.55,-2.3117,1.3229,0.910124,0.874763,4.62931,0.881184,1.10358,1.44031,1,0,1,1634,1634
"1635",-9440.57,-2.15985,1.30526,0.907076,0.847076,4.55077,0.883242,1.08287,1.46339,1,0,1,1635,1635
"1636",-9443.13,-3.48888,1.30058,0.913091,0.837961,4.78845,0.876789,1.13244,1.44382,1,0,1,1636,1636
"1637",-9443.33,-4.2111,1.29802,0.916038,0.874148,4.77722,0.883162,1.11135,1.43511,1,0,1,1637,1637
"1638",-9442.18,-2.38235,1.29769,0.911033,0.834443,4.65731,0.885825,1.10639,1.44661,1,0,1,1638,1638
"1639",-9435.16,-4.47595,1.28899,0.90278,0.834085,4.71071,0.880593,1.02928,1.45819,1,0,1,1639,1639
"1640",-9442.52,-0.888263,1.32136,0.910216,0.847009,4.72055,0.876998,1.08617,1.44779,1,0,1,1640,1640
"1641",-9449.86,-2.38653,1.31927,0.909517,0.869988,4.60124,0.88449,1.04783,1.44177,1,0,1,1641,1641
"1642",-9451.24,-4.37291,1.33571,0.90316,0.829184,4.74227,0.885554,1.05699,1.44807,1,0,1,1642,1642
"1643",-9439.02,-3.26441,1.31254,0.924271,0.827798,4.69506,0.875285,1.02677,1.44287,1,0,1,1643,1643
"1644",-9437.58,-2.8977,1.30675,0.925905,0.866118,4.82893,0.877912,1.0878,1.45183,1,0,1,1644,1644
"1645",-9440.43,-3.89721,1.32233,0.917087,0.841478,4.52546,0.879218,1.05172,1.46909,1,0,1,1645,1645
"1646",-9448.99,-2.69601,1.31836,0.909549,0.829344,4.5448,0.884737,1.11025,1.45242,1,0,1,1646,1646
"1647",-9441.88,-3.53115,1.29198,0.916638,0.855435,4.53649,0.879857,1.08663,1.44157,1,0,1,1647,1647
"1648",-9439.39,-1.4112,1.30582,0.91362,0.870216,4.65091,0.884455,1.06386,1.45273,1,0,1,1648,1648
"1649",-9436.1,-3.31849,1.31214,0.90372,0.827143,4.64126,0.878656,1.04248,1.47142,1,0,1,1649,1649
"1650",-9438.64,-2.35219,1.29515,0.913909,0.85685,4.6791,0.878401,1.06113,1.43718,1,0,1,1650,1650
"1651",-9442.49,-1.47038,1.32016,0.913452,0.8512,4.76182,0.87903,1.11134,1.45207,1,0,1,1651,1651
"1652",-9450.84,-3.63606,1.3312,0.920178,0.859514,4.54115,0.876231,1.07759,1.44759,1,0,1,1652,1652
"1653",-9438.52,-2.61851,1.30697,0.904658,0.84477,4.84177,0.885133,1.07389,1.45211,1,0,1,1653,1653
"1654",-9441.66,-2.46379,1.3134,0.917531,0.863245,4.59204,0.880102,1.02306,1.4491,1,0,1,1654,1654
"1655",-9439.11,-1.78265,1.32161,0.91154,0.849311,4.76332,0.877528,1.0434,1.45188,1,0,1,1655,1655
"1656",-9451,-5.43573,1.31706,0.906217,0.909325,4.69978,0.882022,1.11049,1.44343,1,0,1,1656,1656
"1657",-9449.71,-5.10433,1.32854,0.912507,0.874134,4.71105,0.87214,1.1271,1.45065,1,0,1,1657,1657
"1658",-9442.12,-6.89752,1.31616,0.902263,0.868662,4.89839,0.869663,1.08761,1.45071,1,0,1,1658,1658
"1659",-9453.76,-3.45744,1.31403,0.908162,0.858586,4.69596,0.87981,1.1181,1.42615,1,0,1,1659,1659
"1660",-9434.29,-2.89204,1.30943,0.913206,0.869848,4.71508,0.879777,1.06797,1.47255,1,0,1,1660,1660
"1661",-9437.95,-1.57237,1.3087,0.906097,0.843406,4.68511,0.884266,1.04024,1.45826,1,0,1,1661,1661
"1662",-9447.18,-2.25146,1.31108,0.90421,0.840479,4.56837,0.876631,1.12119,1.44536,1,0,1,1662,1662
"1663",-9437.25,-1.74821,1.30523,0.914499,0.879957,4.68913,0.881587,1.07466,1.45668,1,0,1,1663,1663
"1664",-9440.83,-2.17511,1.3138,0.915501,0.810891,4.72841,0.877913,1.08517,1.44752,1,0,1,1664,1664
"1665",-9443.95,-6.85414,1.30692,0.888223,0.815092,4.67463,0.868863,1.07323,1.43898,1,0,1,1665,1665
"1666",-9456.93,-4.2724,1.30998,0.888152,0.860624,4.51325,0.88251,1.11029,1.44325,1,0,1,1666,1666
"1667",-9440.68,-2.27006,1.31975,0.910147,0.861784,4.60333,0.880726,1.08537,1.46855,1,0,1,1667,1667
"1668",-9449.83,-1.78371,1.31526,0.90068,0.871169,4.61767,0.879526,1.09178,1.43981,1,0,1,1668,1668
"1669",-9437.62,-1.41311,1.31807,0.9186,0.836827,4.73867,0.876922,1.08309,1.45935,1,0,1,1669,1669
"1670",-9453.09,-3.02731,1.32582,0.907009,0.865181,4.54164,0.885228,1.07762,1.45176,1,0,1,1670,1670
"1671",-9441.11,-5.44922,1.29321,0.927579,0.884842,4.60298,0.875017,1.10461,1.44736,1,0,1,1671,1671
"1672",-9441.18,-0.598817,1.31616,0.913197,0.851847,4.68648,0.883783,1.06048,1.44973,1,0,1,1672,1672
"1673",-9439.99,-2.32219,1.31506,0.906292,0.887563,4.71182,0.879593,1.0644,1.4551,1,0,1,1673,1673
"1674",-9436.67,-1.51983,1.29983,0.901212,0.835695,4.66768,0.877142,1.0622,1.45249,1,0,1,1674,1674
"1675",-9461.79,-6.52825,1.32207,0.912773,0.835055,4.52038,0.880227,1.16838,1.43939,1,0,1,1675,1675
"1676",-9458.64,-6.74872,1.30547,0.890308,0.824002,4.64086,0.881689,1.16031,1.4329,1,0,1,1676,1676
"1677",-9442.25,-1.1224,1.30452,0.895186,0.841879,4.6579,0.879733,1.08456,1.44645,1,0,1,1677,1677
"1678",-9443.19,-4.81997,1.29468,0.883583,0.847746,4.66822,0.886073,1.06197,1.45756,1,0,1,1678,1678
"1679",-9444.46,-1.13383,1.31634,0.912226,0.867074,4.70521,0.880249,1.10686,1.44584,1,0,1,1679,1679
"1680",-9438.45,-1.98347,1.3178,0.913839,0.852646,4.68052,0.879496,1.02309,1.45576,1,0,1,1680,1680
"1681",-9444.38,-1.5402,1.30858,0.911615,0.85812,4.69567,0.884599,1.11698,1.44581,1,0,1,1681,1681
"1682",-9445.84,-2.82539,1.3153,0.893278,0.844771,4.61927,0.873099,1.06835,1.44162,1,0,1,1682,1682
"1683",-9453.22,-5.57018,1.34139,0.914357,0.871934,4.67604,0.88216,1.03753,1.44932,1,0,1,1683,1683
"1684",-9437.58,-1.13586,1.30907,0.916325,0.840677,4.58485,0.87673,1.06593,1.45464,1,0,1,1684,1684
"1685",-9444.8,-2.38472,1.31654,0.922456,0.856916,4.50798,0.879432,1.06995,1.45065,1,0,1,1685,1685
"1686",-9437.5,-1.48839,1.30816,0.916613,0.837719,4.73772,0.885464,1.07964,1.45814,1,0,1,1686,1686
"1687",-9445.13,-2.33597,1.32466,0.91352,0.859455,4.66923,0.881836,1.1211,1.46005,1,0,1,1687,1687
"1688",-9443.69,-1.62919,1.32289,0.903964,0.864291,4.72474,0.878625,1.101,1.45419,1,0,1,1688,1688
"1689",-9438.68,-1.51026,1.31432,0.908523,0.83289,4.64493,0.876575,1.09805,1.46213,1,0,1,1689,1689
"1690",-9439.23,-1.69374,1.30315,0.902124,0.850068,4.66433,0.881916,1.03412,1.44806,1,0,1,1690,1690
"1691",-9436.68,-3.23608,1.31598,0.91759,0.876943,4.83149,0.882081,1.06042,1.45694,1,0,1,1691,1691
"1692",-9450.96,-4.91785,1.32486,0.908132,0.803563,4.62391,0.8764,1.11912,1.44184,1,0,1,1692,1692
"1693",-9437.14,-3.10041,1.30729,0.911451,0.859376,4.83774,0.878765,1.0358,1.44408,1,0,1,1693,1693
"1694",-9435.55,-1.55501,1.29987,0.919124,0.846848,4.77512,0.879299,1.07435,1.45168,1,0,1,1694,1694
"1695",-9447.28,-2.15158,1.32306,0.914121,0.857055,4.6892,0.877886,1.05139,1.43522,1,0,1,1695,1695
"1696",-9441.1,-2.10455,1.32225,0.931745,0.845615,4.61291,0.878447,1.07077,1.45423,1,0,1,1696,1696
"1697",-9443.79,-4.35317,1.29148,0.904604,0.827218,4.55355,0.882716,1.06666,1.43721,1,0,1,1697,1697
"1698",-9443.88,-2.66221,1.30939,0.932401,0.833618,4.69762,0.883476,1.08582,1.43644,1,0,1,1698,1698
"1699",-9458.77,-7.16832,1.31873,0.923874,0.83357,4.65666,0.885299,1.04847,1.4152,1,0,1,1699,1699
"1700",-9440.19,-0.745398,1.31842,0.910854,0.853799,4.74586,0.881965,1.08422,1.45401,1,0,1,1700,1700
"1701",-9436.56,-2.45294,1.307,0.913437,0.829659,4.71054,0.87248,1.08818,1.45746,1,0,1,1701,1701
"1702",-9441.15,-2.92112,1.30448,0.927561,0.82717,4.75854,0.882088,1.11863,1.45006,1,0,1,1702,1702
"1703",-9436.69,-3.36041,1.29781,0.904043,0.833611,4.6287,0.878163,1.0196,1.45152,1,0,1,1703,1703
"1704",-9453.77,-6.6235,1.31315,0.908983,0.816883,4.58566,0.875597,1.17219,1.44369,1,0,1,1704,1704
"1705",-9447.31,-3.85321,1.32484,0.885322,0.842442,4.61835,0.877376,1.08805,1.46262,1,0,1,1705,1705
"1706",-9435.26,-1.32652,1.30295,0.925731,0.850163,4.67427,0.87732,1.07074,1.45459,1,0,1,1706,1706
"1707",-9447.83,-4.51993,1.31857,0.898253,0.88457,4.71322,0.872293,1.10226,1.44386,1,0,1,1707,1707
"1708",-9436.26,-3.51418,1.30973,0.911386,0.812018,4.77063,0.87623,1.05775,1.46275,1,0,1,1708,1708
"1709",-9442.93,-1.56444,1.31497,0.920811,0.838054,4.73749,0.87681,1.10087,1.44166,1,0,1,1709,1709
"1710",-9449.58,-3.50077,1.33127,0.908416,0.832466,4.76716,0.876374,1.1032,1.44239,1,0,1,1710,1710
"1711",-9440.8,-2.12327,1.30539,0.909941,0.81187,4.63522,0.878996,1.07631,1.44328,1,0,1,1711,1711
"1712",-9451.79,-6.40201,1.31625,0.929963,0.825982,4.53811,0.874224,1.14156,1.43757,1,0,1,1712,1712
"1713",-9445.39,-2.63884,1.32425,0.906887,0.862127,4.72919,0.878002,1.03624,1.44049,1,0,1,1713,1713
"1714",-9439.07,-0.477742,1.30465,0.90707,0.85109,4.70728,0.881509,1.08815,1.4496,1,0,1,1714,1714
"1715",-9444.39,-5.26114,1.31597,0.929277,0.828389,4.83568,0.888916,1.0662,1.44293,1,0,1,1715,1715
"1716",-9445.99,-2.976,1.31541,0.909347,0.858176,4.67384,0.882575,1.01821,1.43698,1,0,1,1716,1716
"1717",-9454.85,-4.54151,1.33275,0.893556,0.841088,4.63683,0.880204,1.02872,1.44183,1,0,1,1717,1717
"1718",-9456.61,-6.34922,1.30583,0.918302,0.858685,4.41621,0.883001,1.10627,1.43519,1,0,1,1718,1718
"1719",-9437.27,-3.64072,1.30719,0.921472,0.855202,4.57697,0.872722,1.09688,1.46506,1,0,1,1719,1719
"1720",-9448.23,-1.322,1.32055,0.913103,0.866606,4.64502,0.882825,1.09537,1.44389,1,0,1,1720,1720
"1721",-9446.52,-2.55718,1.31108,0.90189,0.884353,4.64571,0.883705,1.05968,1.44333,1,0,1,1721,1721
"1722",-9435.94,-1.98552,1.30187,0.906741,0.831879,4.65342,0.874495,1.05401,1.45104,1,0,1,1722,1722
"1723",-9445.07,-1.12873,1.32116,0.908547,0.867323,4.71346,0.880555,1.08268,1.44471,1,0,1,1723,1723
"1724",-9442.45,-1.09092,1.31935,0.913624,0.829215,4.73083,0.882419,1.07105,1.44644,1,0,1,1724,1724
"1725",-9442.76,-5.19829,1.28984,0.888583,0.826215,4.6399,0.885323,1.07708,1.45684,1,0,1,1725,1725
"1726",-9443.75,-2.65902,1.32271,0.919817,0.842707,4.80661,0.876246,1.1023,1.44672,1,0,1,1726,1726
"1727",-9442.56,-2.14771,1.31891,0.916336,0.839459,4.52314,0.878036,1.07943,1.45703,1,0,1,1727,1727
"1728",-9440.99,-5.73676,1.30356,0.915004,0.808956,4.48859,0.877822,1.11495,1.46034,1,0,1,1728,1728
"1729",-9449.61,-4.71559,1.33083,0.906243,0.827713,4.77709,0.882253,1.13546,1.45599,1,0,1,1729,1729
"1730",-9447.47,-3.90906,1.30758,0.890657,0.81058,4.56833,0.880863,1.09532,1.44857,1,0,1,1730,1730
"1731",-9443.83,-1.49033,1.32058,0.90644,0.836397,4.73785,0.885231,1.08667,1.45154,1,0,1,1731,1731
"1732",-9441.77,-2.56473,1.31023,0.918559,0.815939,4.69233,0.88633,1.09565,1.45242,1,0,1,1732,1732
"1733",-9440.82,-0.871968,1.31483,0.91297,0.844921,4.65682,0.876383,1.05589,1.44374,1,0,1,1733,1733
"1734",-9443.64,-4.59801,1.31648,0.939791,0.883302,4.60465,0.883506,1.08422,1.4545,1,0,1,1734,1734
"1735",-9444.09,-1.70628,1.31176,0.902359,0.838321,4.6494,0.874585,1.10332,1.44319,1,0,1,1735,1735
"1736",-9447.13,-1.95087,1.31506,0.902794,0.858338,4.68014,0.875988,1.11984,1.44303,1,0,1,1736,1736
"1737",-9447.03,-2.97585,1.31823,0.924224,0.857743,4.54817,0.88684,1.08721,1.45353,1,0,1,1737,1737
"1738",-9440.08,-3.23171,1.31447,0.911297,0.837847,4.56655,0.884004,1.08405,1.47222,1,0,1,1738,1738
"1739",-9439.97,-4.32602,1.32098,0.917068,0.801111,4.64361,0.880519,1.04392,1.46016,1,0,1,1739,1739
"1740",-9444.13,-4.73489,1.32481,0.94133,0.838104,4.7844,0.879566,1.1065,1.45476,1,0,1,1740,1740
"1741",-9448.46,-6.26921,1.31609,0.888691,0.866222,4.66624,0.887552,1.00641,1.45613,1,0,1,1741,1741
"1742",-9441.31,-0.794917,1.30564,0.90384,0.834981,4.60874,0.880655,1.0834,1.44917,1,0,1,1742,1742
"1743",-9443.46,-0.876879,1.30692,0.910828,0.850767,4.68248,0.88276,1.10229,1.44182,1,0,1,1743,1743
"1744",-9438.55,-1.36925,1.31819,0.927694,0.838915,4.71566,0.878126,1.07517,1.45415,1,0,1,1744,1744
"1745",-9435.88,-3.21595,1.30032,0.922994,0.852874,4.77441,0.878129,1.10302,1.46612,1,0,1,1745,1745
"1746",-9454.31,-6.16584,1.31392,0.923544,0.839075,4.62593,0.87683,1.18069,1.44311,1,0,1,1746,1746
"1747",-9441.52,-3.67755,1.29989,0.909285,0.890278,4.7084,0.87731,1.07949,1.4387,1,0,1,1747,1747
"1748",-9440.08,-0.864075,1.31582,0.909785,0.856743,4.6089,0.879129,1.05694,1.45648,1,0,1,1748,1748
"1749",-9447.14,-3.76844,1.31386,0.921142,0.819217,4.65907,0.874826,1.10622,1.43259,1,0,1,1749,1749
"1750",-9443.44,-5.49053,1.32289,0.914317,0.835153,4.6317,0.889984,1.08833,1.47333,1,0,1,1750,1750
"1751",-9441.58,-3.86758,1.30325,0.901129,0.818719,4.75084,0.874318,1.06901,1.43568,1,0,1,1751,1751
"1752",-9453.1,-8.7491,1.32651,0.913653,0.918628,4.62585,0.883982,1.02447,1.45006,1,0,1,1752,1752
"1753",-9448.04,-6.67336,1.30896,0.876268,0.824888,4.68623,0.886509,1.087,1.46805,1,0,1,1753,1753
"1754",-9444.12,-2.88456,1.31986,0.901018,0.835984,4.7495,0.881456,1.02454,1.44297,1,0,1,1754,1754
"1755",-9443.2,-3.46118,1.29614,0.910662,0.836556,4.59179,0.881105,1.05145,1.43185,1,0,1,1755,1755
"1756",-9441.16,-3.11294,1.32073,0.930553,0.837264,4.77936,0.879271,1.04105,1.44517,1,0,1,1756,1756
"1757",-9442.59,-2.55601,1.31215,0.912737,0.83826,4.65914,0.871994,1.11307,1.44648,1,0,1,1757,1757
"1758",-9440.38,-2.90744,1.31294,0.915781,0.855091,4.50837,0.878044,1.07846,1.46479,1,0,1,1758,1758
"1759",-9459.4,-5.18615,1.32139,0.915605,0.874195,4.50711,0.878595,1.13328,1.43905,1,0,1,1759,1759
"1760",-9437.02,-3.58952,1.30901,0.902056,0.821425,4.60332,0.873142,1.04251,1.45715,1,0,1,1760,1760
"1761",-9437.2,-4.08693,1.31026,0.916201,0.841768,4.59186,0.869986,1.09233,1.4633,1,0,1,1761,1761
"1762",-9445.12,-4.70249,1.29922,0.886669,0.868888,4.72362,0.879175,1.05706,1.43299,1,0,1,1762,1762
